	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	1.0	0.5	1.0	-0.5	0.5	-1.0	-0.5	1.0
NefAC	0.5	1.0	0.5	0.5	1.0	-0.5	-1.0	0.5
NefOPC	1.0	0.5	1.0	-0.5	0.5	-1.0	-0.5	1.0
NefNPC	-0.5	0.5	-0.5	1.0	0.5	0.5	-0.5	-0.5
VerPN	0.5	1.0	0.5	0.5	1.0	-0.5	-1.0	0.5
VerNL	-1.0	-0.5	-1.0	0.5	-0.5	1.0	0.5	-1.0
VerCL	-0.5	-1.0	-0.5	-0.5	-1.0	0.5	1.0	-0.5
VerMES	1.0	0.5	1.0	-0.5	0.5	-1.0	-0.5	1.0
