	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	6.621360621856192e-35	1.989617582795338e-44	4.2891779762078e-270	0.0	2.350989930624445e-31	3.5953581298451436e-17	0.0
NefAC	6.621360621856192e-35	0.0	1.3791255902455398e-109	0.0008424823099539219	0.1626365428270795	2.8853498782546666e-143	0.0	3.3633471089782384e-08
NefOPC	1.989617582795338e-44	1.3791255902455398e-109	0.0	0.0	0.0	1.0065324541666463e-216	0.004387351109203532	3.457987747004797e-108
NefNPC	4.2891779762078e-270	0.0008424823099539219	0.0	0.0	0.0	0.0004630538907847367	6.428483387646474e-18	0.0
VerPN	0.0	0.1626365428270795	0.0	0.0	0.0	0.6520794745362184	9.58805063308921e-18	0.0
VerNL	2.350989930624445e-31	2.8853498782546666e-143	1.0065324541666463e-216	0.0004630538907847367	0.6520794745362184	0.0	1.9320260386969496e-41	2.4339765021627175e-14
VerCL	3.5953581298451436e-17	0.0	0.004387351109203532	6.428483387646474e-18	9.58805063308921e-18	1.9320260386969496e-41	0.0	9.015058599940195e-34
VerMES	0.0	3.3633471089782384e-08	3.457987747004797e-108	0.0	0.0	2.4339765021627175e-14	9.015058599940195e-34	0.0
