	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.7108171025032277	0.0	1.0727128675290777e-151	0.0	0.0	3.412712254937112e-143	0.0
NefAC	0.7108171025032277	0.0	2.0782796559101627e-294	3.0964118393512463e-120	7.401537430419905e-44	0.7340411836662248	0.0	6.106451770894893e-37
NefOPC	0.0	2.0782796559101627e-294	0.0	5.816403334868163e-287	0.0	0.0	0.006077822166281256	0.0
NefNPC	1.0727128675290777e-151	3.0964118393512463e-120	5.816403334868163e-287	0.0	0.0	4.5672797460160667e-10	6.816923117610044e-169	2.5691551932387096e-161
VerPN	0.0	7.401537430419905e-44	0.0	0.0	0.0	0.0	7.947787261868413e-10	0.0
VerNL	0.0	0.7340411836662248	0.0	4.5672797460160667e-10	0.0	0.0	1.7399652909222336e-147	0.0
VerCL	3.412712254937112e-143	0.0	0.006077822166281256	6.816923117610044e-169	7.947787261868413e-10	1.7399652909222336e-147	0.0	5.279266141455347e-240
VerMES	0.0	6.106451770894893e-37	0.0	2.5691551932387096e-161	0.0	0.0	5.279266141455347e-240	0.0
