	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	4.8320913598593525e-160	4.044874779762807e-301	0.11570906156220039	5.199633994600174e-189	1.3704190704269957e-91	2.4560588195243225e-91	5.141259014901894e-277
NefAC	4.8320913598593525e-160	0.0	2.1609820982671586e-203	0.040139953931586494	4.1952994988192845e-152	1.185228401452347e-70	2.0539432746205096e-79	7.2780444275170525e-56
NefOPC	4.044874779762807e-301	2.1609820982671586e-203	0.0	0.08967692122211368	7.397117011317329e-282	1.5387031614002075e-130	1.4551605831761623e-106	1.6544398254753161e-161
NefNPC	0.11570906156220039	0.040139953931586494	0.08967692122211368	0.0	7.591864580382933e-21	8.413861290104659e-19	4.284137815431915e-35	0.0003005290673368394
VerPN	5.199633994600174e-189	4.1952994988192845e-152	7.397117011317329e-282	7.591864580382933e-21	0.0	1.1946441486979027e-32	3.440558663338507e-26	2.833428225216862e-115
VerNL	1.3704190704269957e-91	1.185228401452347e-70	1.5387031614002075e-130	8.413861290104659e-19	1.1946441486979027e-32	0.0	1.3202617990991432e-149	1.146900373246038e-71
VerCL	2.4560588195243225e-91	2.0539432746205096e-79	1.4551605831761623e-106	4.284137815431915e-35	3.440558663338507e-26	1.3202617990991432e-149	0.0	2.447543654423598e-73
VerMES	5.141259014901894e-277	7.2780444275170525e-56	1.6544398254753161e-161	0.0003005290673368394	2.833428225216862e-115	1.146900373246038e-71	2.447543654423598e-73	0.0
