	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	3.3060569020467077e-14	1.2158129965374446e-07	1.2802304375346121e-14	2.7758788428756136e-06	0.13894701283289615	0.0010112336727553571	4.3678428676232313e-08
NefAC	3.3060569020467077e-14	0.0	1.6590702904368775e-95	3.023881832178448e-148	9.282514024683112e-108	5.6764625014159185e-14	3.235471434653906e-118	8.748220007565889e-55
NefOPC	1.2158129965374446e-07	1.6590702904368775e-95	0.0	5.1926289750783655e-114	4.089275823235033e-77	1.6571493330256902e-13	5.500920591269424e-71	4.8707712621199295e-21
NefNPC	1.2802304375346121e-14	3.023881832178448e-148	5.1926289750783655e-114	0.0	5.424553840907555e-178	5.178229239181709e-14	2.5420072054218415e-110	6.896959937772297e-83
VerPN	2.7758788428756136e-06	9.282514024683112e-108	4.089275823235033e-77	5.424553840907555e-178	0.0	6.772129491318686e-10	1.291518362817611e-90	4.505654873823104e-78
VerNL	0.13894701283289615	5.6764625014159185e-14	1.6571493330256902e-13	5.178229239181709e-14	6.772129491318686e-10	0.0	1.653477443983876e-08	6.053345892488311e-19
VerCL	0.0010112336727553571	3.235471434653906e-118	5.500920591269424e-71	2.5420072054218415e-110	1.291518362817611e-90	1.653477443983876e-08	0.0	1.004411231289656e-54
VerMES	4.3678428676232313e-08	8.748220007565889e-55	4.8707712621199295e-21	6.896959937772297e-83	4.505654873823104e-78	6.053345892488311e-19	1.004411231289656e-54	0.0
