	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.0	0.0	0.0	0.0	2.034734439025967e-206	0.0	0.0
NefAC	0.0	0.0	0.0	0.0	0.0	7.169134619907113e-181	0.0	0.0
NefOPC	0.0	0.0	0.0	0.0	0.0	8.843848233991424e-64	0.0	0.0
NefNPC	0.0	0.0	0.0	0.0	0.0	9.058484864426546e-203	0.0	0.0
VerPN	0.0	0.0	0.0	0.0	0.0	2.991326808872799e-298	9.40833620304e-312	0.0
VerNL	2.034734439025967e-206	7.169134619907113e-181	8.843848233991424e-64	9.058484864426546e-203	2.991326808872799e-298	0.0	5.866973407374776e-89	3.3207778457825244e-150
VerCL	0.0	0.0	0.0	0.0	9.40833620304e-312	5.866973407374776e-89	0.0	0.0
VerMES	0.0	0.0	0.0	0.0	0.0	3.3207778457825244e-150	0.0	0.0
