	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.011138018656848752	0.36880587035133106	0.24637702790636767	0.022731426869783487	0.10853308148057315	0.000673192037367859	0.4036696805240415	0.8002173067941821	0.09610239776686975	0.8984855027734608	0.01177782470483752	0.15220360412001138	0.2500130393667831	0.002357988898328842
FAO	0.011138018656848752	0.0	0.33691401858134273	0.34980017820826526	0.2853518041415021	0.655626237496992	0.12518785054242335	0.8771280045482728	0.34192106398247823	0.001215754944401859	0.15841437316955426	0.026295896709894833	0.0015087935142067191	0.0005911517864311105	0.6992732740570011
G2M	0.36880587035133106	0.33691401858134273	0.0	0.4423035031095074	3.713120259332497e-09	0.6268764413792716	0.11597692830711011	0.29390687196007925	0.2274446824415958	0.472058068467497	0.6392452230695091	0.2445724436160727	0.0010865675892581046	0.0001100560351735457	2.148152635125191e-08
GLYC	0.24637702790636767	0.34980017820826526	0.4423035031095074	0.0	0.8245618140648084	0.407381226423588	0.004302790518987498	0.0511923415895883	0.1349360468963261	0.6777164937145223	0.006772191222009899	0.004884374078303471	0.0692771698612982	0.33857797508242693	0.76033997596351
KEGG_CC	0.022731426869783487	0.2853518041415021	3.713120259332497e-09	0.8245618140648084	0.0	0.43712404504355895	0.090312794170358	0.2111571434511517	0.14648580172335526	0.05461271978411551	0.5702749859581926	0.31045421485106395	0.040324753094708135	0.0017897277866655292	6.453996812863843e-28
NefAC	0.10853308148057315	0.655626237496992	0.6268764413792716	0.407381226423588	0.43712404504355895	0.0	0.8550072397156785	0.5182514995469696	0.058522298412971206	0.8516133105447516	0.7694286872385656	0.4904064490742166	0.6446872867313036	0.43069717907551053	0.39083342820101996
NefMES	0.000673192037367859	0.12518785054242335	0.11597692830711011	0.004302790518987498	0.090312794170358	0.8550072397156785	0.0	0.10098357516676686	0.05836791039637506	0.01652828454725375	0.13143317749144182	2.330190451692255e-08	0.47610378893247873	0.2649160724252389	0.3026254936155505
NefNPC	0.4036696805240415	0.8771280045482728	0.29390687196007925	0.0511923415895883	0.2111571434511517	0.5182514995469696	0.10098357516676686	0.0	0.7332684209500597	0.06248904292705328	0.0005911517864311105	0.013106863234306338	0.07740241772827205	0.00013606177673515448	0.18696449207706603
NefOPC	0.8002173067941821	0.34192106398247823	0.2274446824415958	0.1349360468963261	0.14648580172335526	0.058522298412971206	0.05836791039637506	0.7332684209500597	0.0	0.2944152041853304	0.9465612677119697	0.9629238170820744	0.8220354691493817	0.7802091818595305	0.13317604721832701
OXPHOS	0.09610239776686975	0.001215754944401859	0.472058068467497	0.6777164937145223	0.05461271978411551	0.8516133105447516	0.01652828454725375	0.06248904292705328	0.2944152041853304	0.0	0.6571948241770459	0.11545150119692847	0.0777887405871521	0.5007568579108415	0.1937756317107866
VerCL	0.8984855027734608	0.15841437316955426	0.6392452230695091	0.006772191222009899	0.5702749859581926	0.7694286872385656	0.13143317749144182	0.0005911517864311105	0.9465612677119697	0.6571948241770459	0.0	0.08315309637932411	0.06910065500698617	0.00033243069368795906	0.5717535047654068
VerMES	0.01177782470483752	0.026295896709894833	0.2445724436160727	0.004884374078303471	0.31045421485106395	0.4904064490742166	2.330190451692255e-08	0.013106863234306338	0.9629238170820744	0.11545150119692847	0.08315309637932411	0.0	0.9405380630725015	0.40800171238364524	0.6800995863762873
VerNL	0.15220360412001138	0.0015087935142067191	0.0010865675892581046	0.0692771698612982	0.040324753094708135	0.6446872867313036	0.47610378893247873	0.07740241772827205	0.8220354691493817	0.0777887405871521	0.06910065500698617	0.9405380630725015	0.0	8.011739572841714e-07	0.111823735389355
VerPN	0.2500130393667831	0.0005911517864311105	0.0001100560351735457	0.33857797508242693	0.0017897277866655292	0.43069717907551053	0.2649160724252389	0.00013606177673515448	0.7802091818595305	0.5007568579108415	0.00033243069368795906	0.40800171238364524	8.011739572841714e-07	0.0	0.007163679723361362
WP_CC	0.002357988898328842	0.6992732740570011	2.148152635125191e-08	0.76033997596351	6.453996812863843e-28	0.39083342820101996	0.3026254936155505	0.18696449207706603	0.13317604721832701	0.1937756317107866	0.5717535047654068	0.6800995863762873	0.111823735389355	0.007163679723361362	0.0
