	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.5220471463273302	0.5989404349055967	0.11177657698587248	0.8749966229566861	0.05166367606578417	0.5167416555162507	0.399985075450615	0.11277279029569673	0.9839134567350358	0.024933671317922936	0.4331165526494354	0.27312047592983046	0.48546433225418195	0.8718168719786574
FAO	0.5220471463273302	0.0	2.9390318395689623e-05	0.09670236783045817	1.7016783598050936e-05	0.06975342004393108	0.06566315225644624	0.22466048988773962	0.0725863821760811	0.0009794901264482063	0.11377549347480266	0.17261549938271942	0.707180750468238	0.36611583497113953	1.3734509574852223e-05
G2M	0.5989404349055967	2.9390318395689623e-05	0.0	0.07699887080183039	3.000427331585604e-12	0.014166268020548068	0.0718700737680595	0.0341349601326374	0.003799673322503558	0.41400702240858334	0.005318886837861637	0.5220471463273302	0.48546433225418195	0.17671396904879358	2.519266865368467e-12
GLYC	0.11177657698587248	0.09670236783045817	0.07699887080183039	0.0	0.015596440710648222	0.47271986689761514	0.000592587629355936	0.28054687940936796	0.4931931221106659	0.013778010050266383	0.6160158821815656	0.0011104681099860189	0.8909226043767046	0.18797139452214312	0.015810056730347355
KEGG_CC	0.8749966229566861	1.7016783598050936e-05	3.000427331585604e-12	0.015596440710648222	0.0	0.13295721253912648	0.0718700737680595	0.22628553340548088	0.057433088555270156	0.16858358873548324	0.09318217165981718	0.4957829296843136	0.9004982689028822	0.5193911494591459	7.374248237784458e-32
NefAC	0.05166367606578417	0.06975342004393108	0.014166268020548068	0.47271986689761514	0.13295721253912648	0.0	0.006661450969899973	8.263058014053956e-10	3.563267590026003e-12	0.5140986909290425	8.45232988072337e-09	0.0025685296168339333	1.8981622693887364e-06	2.615192206304798e-08	0.13183422455052596
NefMES	0.5167416555162507	0.06566315225644624	0.0718700737680595	0.000592587629355936	0.0718700737680595	0.006661450969899973	0.0	0.001976792001481573	0.004505654150996766	0.02312405927019514	0.011297601785925497	5.395591947316851e-07	0.019060098667360623	0.0004600631748338929	0.0725863821760811
NefNPC	0.399985075450615	0.22466048988773962	0.0341349601326374	0.28054687940936796	0.22628553340548088	8.263058014053956e-10	0.001976792001481573	0.0	6.782015103410835e-13	0.8464521133997218	3.0888045225528893e-09	0.00017859823713910273	1.260185034238605e-07	2.6445499220283633e-14	0.22466048988773962
NefOPC	0.11277279029569673	0.0725863821760811	0.003799673322503558	0.4931931221106659	0.057433088555270156	3.563267590026003e-12	0.004505654150996766	6.782015103410835e-13	0.0	0.7651539392008924	2.2852585168619277e-10	0.0032464428872563678	4.493231151919736e-06	3.3725335305644837e-09	0.056834695519630066
OXPHOS	0.9839134567350358	0.0009794901264482063	0.41400702240858334	0.013778010050266383	0.16858358873548324	0.5140986909290425	0.02312405927019514	0.8464521133997218	0.7651539392008924	0.0	0.7253351223309568	0.009906970265358948	0.7589874525518234	0.48803379955072457	0.1633105777659174
VerCL	0.024933671317922936	0.11377549347480266	0.005318886837861637	0.6160158821815656	0.09318217165981718	8.45232988072337e-09	0.011297601785925497	3.0888045225528893e-09	2.2852585168619277e-10	0.7253351223309568	0.0	0.025561579704034474	4.6125988226586144e-05	1.1382905036326446e-06	0.09145834490857085
VerMES	0.4331165526494354	0.17261549938271942	0.5220471463273302	0.0011104681099860189	0.4957829296843136	0.0025685296168339333	5.395591947316851e-07	0.00017859823713910273	0.0032464428872563678	0.009906970265358948	0.025561579704034474	0.0	0.00243045519129241	3.0802048841753575e-06	0.4931931221106659
VerNL	0.27312047592983046	0.707180750468238	0.48546433225418195	0.8909226043767046	0.9004982689028822	1.8981622693887364e-06	0.019060098667360623	1.260185034238605e-07	4.493231151919736e-06	0.7589874525518234	4.6125988226586144e-05	0.00243045519129241	0.0	2.826744197737157e-09	0.8941129145750657
VerPN	0.48546433225418195	0.36611583497113953	0.17671396904879358	0.18797139452214312	0.5193911494591459	2.615192206304798e-08	0.0004600631748338929	2.6445499220283633e-14	3.3725335305644837e-09	0.48803379955072457	1.1382905036326446e-06	3.0802048841753575e-06	2.826744197737157e-09	0.0	0.5140986909290425
WP_CC	0.8718168719786574	1.3734509574852223e-05	2.519266865368467e-12	0.015810056730347355	7.374248237784458e-32	0.13183422455052596	0.0725863821760811	0.22466048988773962	0.056834695519630066	0.1633105777659174	0.09145834490857085	0.4931931221106659	0.8941129145750657	0.5140986909290425	0.0
