""	MES	NPC	OPC	AC
SNAP25	-0.0655454665927569	0.74001894703394	0.548734995581997	0.375008227777961
HN1	-0.518360291257447	0.445136307543732	0.0899746602991705	-0.0893089938490877
CD200	-0.435426722344506	0.876660299423567	0.725898812233564	0.354514766041436
ASNS	-0.206274458480907	0.776579375942991	0.623900199663973	0.342188756102419
DLX6-AS1	-0.477428557770234	0.454622672777898	0.210901921242987	-0.230261212942324
ASCL1	-0.545253730038117	0.823735905092924	0.699732249742087	0.381953154367529
MAP1B	-0.127171893557298	0.799749026682987	0.664134766887162	0.46317892125606
BEX1	-0.295550299332073	0.848894576006984	0.757581543101157	0.459836410161031
CEP170	-0.700257572403929	0.559966554630446	0.383696608984693	-0.0663810938722769
FXYD6	-0.402821842214829	0.883836613188772	0.768144538176574	0.525557432337032
STMN4	-0.444143672053134	0.871770967623315	0.714148887466953	0.320751519267962
RND3	-0.109377114303572	0.660512487134629	0.431702334624396	0.21680009360889
BLCAP	-0.424593574621346	0.778261112160207	0.630738952292114	0.322539409162026
LBH	-0.162086860551176	0.667266610385656	0.406662814164694	0.205362346732823
NSG1	-0.15848532565355	0.761481143720284	0.557729356921439	0.327103388008001
NXPH1	-0.482762350123002	0.861300078192477	0.712027620899453	0.407736487878572
DLX5	-0.464369718481905	0.524990350036078	0.292041162742481	-0.153302411850142
FNBP1L	-0.478815107091719	0.820245840246795	0.602438432078015	0.317577397139172
TUBB2A	-0.337095939810615	0.86017886674343	0.687060782160588	0.488760182498342
NDRG4	-0.305455168066907	0.862788756689825	0.721206500838601	0.504002117218971
SEPT3	-0.503057038145812	0.852264006332131	0.635415416134843	0.304077918429867
TAGLN3	-0.485757638289034	0.826180977243593	0.621464820571187	0.244925746084869
UCHL1	-0.204789388751648	0.823568536743678	0.698237094845791	0.417519707980363
MIAT	-0.426832626185072	0.844271854976825	0.611238655722208	0.32919275387339
STMN1	-0.602563075143221	0.763476931815407	0.559318206241142	0.183753803793407
SHD	-0.601553516312752	0.761731376863177	0.552718797031553	0.16606598733477
MYT1	-0.573520377496583	0.649519867299751	0.442712185374966	0.0413846318825644
PKIA	-0.431397223234118	0.773120952664911	0.562960075706991	0.190152845109043
PTPRS	-0.450134642048416	0.895713312001616	0.782677468282848	0.469281653759873
DYNC1I1	-0.459366614881505	0.621874125448148	0.413966308433043	-0.0497350493466405
DCX	-0.586138556803386	0.765601936295301	0.502490539735742	0.12241932700843
MLLT11	-0.279823830114704	0.873352546710523	0.653792394524334	0.423990956392894
SOX11	-0.476899028391566	0.831281535926317	0.622756966813748	0.290044326380614
TCF4	-0.616214303022947	0.875339796746595	0.684610291727159	0.359272744127452
NFIX	-0.491250517965805	0.897874749535789	0.755481162337925	0.429074446006828
NREP	-0.383105595964268	0.859745343752601	0.657505127744414	0.411598271493798
SCG3	-0.28905695566829	0.861110045354689	0.724747567905889	0.482117458774338
PAK3	-0.450262767186238	0.798556677924366	0.563247410205928	0.208555045798886
ELAVL4	-0.439163264770633	0.594183025253206	0.353759459641773	-0.00968344678185653
PGRMC1	-0.440727187355684	0.836902470132835	0.74612623846779	0.396540748457584
TSPAN13	-0.276215335601265	0.599112524626303	0.345770511967186	0.0865394319694681
NFIB	-0.445621146012628	0.909057074035021	0.747814062027104	0.402392448771604
TUBA1A	-0.40018646063545	0.898539459589576	0.764133772544359	0.450170715167441
KIF5C	-0.499771300887137	0.898259113230087	0.724446925853273	0.361851464632663
RBFOX2	-0.442551754593985	0.908015556297029	0.734593887182851	0.405790830507627
DBN1	-0.386459846430713	0.862867508672051	0.662932215873892	0.369679494893503
SOX4	-0.479052869326607	0.842520106691075	0.617476635402383	0.293724651576651
CHD7	-0.684950811549513	0.80894701536591	0.605394551563939	0.202133440130716
MAP2	-0.425416290084151	0.910814060179923	0.726357077887085	0.463308676147214
MARCKSL1	-0.562235513734375	0.886557207624817	0.712310552154925	0.299106152667431
