Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
AK002,1.622236160142445,1.4709937873763008,1.5225860301961516,1.5427166023365906,1.1651195543125912,0.9560543391504981,1.1582829829855112,1.5082376002669065
AK003,1.6342325303152774,1.6223682919380304,1.5377429406988772,1.6157025540286682,1.1732078372037442,1.2853076371907586,1.2639916471311898,1.4096995856164412
AK005,1.6454553340573348,1.6488617345927914,1.2137299884417594,1.354336637393065,1.2366318518034154,1.483411319106624,1.118733990435907,1.0323232336814805
AK006,1.7239515855239305,1.5836488065701564,1.383018817355563,1.561843918581604,1.28368606218503,1.117909164972613,1.3612859557192662,1.2574863531788338
AK015,1.677426678944463,1.4238597997363303,1.473624539976013,1.611894426730915,1.1975710159456856,0.9901971261469793,1.4566311149183298,1.3421649098244974
AK017,1.7290832413605888,1.5519007215031755,1.545647506240262,1.623192548358961,1.2869489197007427,1.1439649835625807,1.4065373216813821,1.4302899541562792
AK030,1.6823460264252523,1.6078587734653271,1.1733643579512893,1.4871077581382144,1.2547877006770267,1.473121041329443,1.1909124486820835,1.0196535625524763
AK035,1.746267195811542,1.574298840012547,1.4034642467245775,1.4679853962144984,1.483221649346479,1.1004704970890797,0.9457808918864049,1.2258348643541483
AK041,1.633161724673329,1.5331188541290062,1.4498743751087897,1.5300292780903075,1.1561653363709878,1.0194782210136024,1.1572376092151253,1.3677563771941064
AK043,1.5901825545492483,1.4552679256792573,1.4919402015526047,1.483484390635352,1.1604552954759606,0.8684876850555795,1.1362206325942208,1.4267632547815194
AK049,1.6642530420226487,1.6442979464738998,1.5530672181032035,1.6269637138011532,1.2452338318012737,1.315592445577848,1.2076723343865388,1.4009346902565776
AK051,1.677118743662042,1.6724520188979801,1.512735066469317,1.6649389504858207,1.188110999865678,1.3095122856447399,1.1894423292569425,1.4382780755524929
AK053,1.7229175065670173,1.6337306590212037,1.5161592712255552,1.4732435448384764,1.4798183354328431,1.1916741923090068,1.076429122272139,1.3011490276145883
AK055,1.7299544926414228,1.737616929640011,1.2967959041594224,1.4998377332191215,1.3612404123662605,1.3590352998040804,1.218446783968312,1.1468078566619204
AK066,1.5842176595979716,1.3612158703261097,1.52149776512441,1.5518192443811507,1.0809601842576977,1.0529169503630487,1.195320014024435,1.4590396450188499
AK068,1.6713467809866633,1.674706361006741,1.4145752655206854,1.465908514987051,1.2823123676169688,1.343568802982038,1.113214710860603,1.2767015692395842
AK071,1.7462131961827148,1.6735936590016942,1.4262008799972854,1.6237867410853157,1.4159686270163494,1.3004576876176692,1.1780272143821806,1.2853207039316408
AK072,1.70807972768798,1.712097025641398,1.35330545760543,1.4836427400567511,1.4052223719510755,1.3899250404081964,1.1538425327325017,1.178725432772951
AK074,1.7384410229735177,1.577829783470954,1.4167709513716844,1.5193565663774868,1.4420872661303221,1.1085990326188238,1.0291537458600153,1.242252844432858
AK076,1.683956601438175,1.652129946299114,1.4387386871727026,1.607968683666722,1.2095352815009244,1.2770857137277412,1.2085180859646336,1.3772767816988174
