	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.00075270659999222	0.04855872896319371	0.47941699223683953	2.7309518796390863e-09	0.8986637740136336	0.06746380714351953	8.731143415179196e-08	8.392341021324579e-11	3.4216607182405607e-16	1.917509200785734e-13	0.6946809533057163	0.03838094110524419	0.04913317639724748	0.03359723045235833	0.011471643585515404
NefAC	0.00075270659999222	0.0	6.430806586207447e-38	1.0491200347990443e-18	4.143175225246581e-05	4.643993346751497e-06	0.8337234191396364	1.5065375745810728e-09	1.138586886758051e-20	1.0960849782294554e-18	1.3250644992531347e-16	0.45428466315839855	0.0038815063375249995	0.006008047411803814	0.379328985214734	1.1278217979435797e-06
NefOPC	0.04855872896319371	6.430806586207447e-38	0.0	1.2646156229015148e-32	1.9134770546625338e-17	4.6252540185607793e-07	0.6476309323929834	8.403379214977695e-20	1.1562450811723735e-06	7.790719770429038e-10	4.995118629743393e-08	0.10935509750196264	0.0022094046414122366	0.0011899290969381398	0.16975692968466885	5.251229030926976e-05
NefNPC	0.47941699223683953	1.0491200347990443e-18	1.2646156229015148e-32	0.0	3.441527734735371e-14	0.07399950761863862	0.11407569644513499	4.1729316479246043e-13	0.0003889646046159886	3.4310211516539778e-09	0.018633963294266965	0.007293384604956464	5.5088731143679425e-05	3.170916173684472e-05	0.00014050089550570887	3.276867169341524e-08
VerPN	2.7309518796390863e-09	4.143175225246581e-05	1.9134770546625338e-17	3.441527734735371e-14	0.0	0.09744142387961023	0.013367278895400243	8.264012128563266e-22	0.024027882923089775	0.773952481878591	0.00514652952666549	0.0008940645240456981	0.16850359480179034	0.16466130513618243	0.5071255851190279	0.014590942821562855
VerNL	0.8986637740136336	4.643993346751497e-06	4.6252540185607793e-07	0.07399950761863862	0.09744142387961023	0.0	0.0005981727196422777	0.08728325082359627	0.3130632307647335	0.048438208905868536	0.0004259220757592749	0.3407968921303933	0.1137005812352755	0.07016117529887037	0.3328445849554945	0.0824995538495464
VerCL	0.06746380714351953	0.8337234191396364	0.6476309323929834	0.11407569644513499	0.013367278895400243	0.0005981727196422777	0.0	0.11989169509433602	0.17300990006275838	0.08772325329273042	0.9137936266140418	0.004859051474793943	0.0033268042179429576	0.0007775062885252716	0.5756817313191008	0.010154415102050842
VerMES	8.731143415179196e-08	1.5065375745810728e-09	8.403379214977695e-20	4.1729316479246043e-13	8.264012128563266e-22	0.08728325082359627	0.11989169509433602	0.0	0.009405772505206784	0.0055103859615419975	0.6592774216866677	2.345811105398964e-07	0.000258103030994558	0.0001379825974662681	0.08406633364306619	1.248095982215068e-06
OXPHOS	8.392341021324579e-11	1.138586886758051e-20	1.1562450811723735e-06	0.0003889646046159886	0.024027882923089775	0.3130632307647335	0.17300990006275838	0.009405772505206784	0.0	1.9590184032971834e-26	2.0820942767164167e-54	0.8545773028216674	1.0041639679001797e-06	1.2045285564034192e-05	0.6294107970831071	4.912908782059586e-09
GLYC	3.4216607182405607e-16	1.0960849782294554e-18	7.790719770429038e-10	3.4310211516539778e-09	0.773952481878591	0.048438208905868536	0.08772325329273042	0.0055103859615419975	1.9590184032971834e-26	0.0	4.1117689827485115e-18	0.00258321019307933	7.995050008926581e-07	1.4019849266943566e-06	0.19592147318456188	1.0066947998782119e-08
FAO	1.917509200785734e-13	1.3250644992531347e-16	4.995118629743393e-08	0.018633963294266965	0.00514652952666549	0.0004259220757592749	0.9137936266140418	0.6592774216866677	2.0820942767164167e-54	4.1117689827485115e-18	0.0	0.11697330664723588	0.00010224971189758067	0.00042462724319384826	0.2784577404481957	0.026606382182103185
G2M	0.6946809533057163	0.45428466315839855	0.10935509750196264	0.007293384604956464	0.0008940645240456981	0.3407968921303933	0.004859051474793943	2.345811105398964e-07	0.8545773028216674	0.00258321019307933	0.11697330664723588	0.0	5.835998009990271e-42	5.820720522320231e-42	2.944216226944304e-11	0.0029049293615735147
KEGG_CC	0.03838094110524419	0.0038815063375249995	0.0022094046414122366	5.5088731143679425e-05	0.16850359480179034	0.1137005812352755	0.0033268042179429576	0.000258103030994558	1.0041639679001797e-06	7.995050008926581e-07	0.00010224971189758067	5.835998009990271e-42	0.0	5.833286808097253e-234	2.548771452406082e-19	1.5554939642325625e-06
WP_CC	0.04913317639724748	0.006008047411803814	0.0011899290969381398	3.170916173684472e-05	0.16466130513618243	0.07016117529887037	0.0007775062885252716	0.0001379825974662681	1.2045285564034192e-05	1.4019849266943566e-06	0.00042462724319384826	5.820720522320231e-42	5.833286808097253e-234	0.0	2.399270494293646e-19	7.168119912337613e-06
BIOCARTA_CC	0.03359723045235833	0.379328985214734	0.16975692968466885	0.00014050089550570887	0.5071255851190279	0.3328445849554945	0.5756817313191008	0.08406633364306619	0.6294107970831071	0.19592147318456188	0.2784577404481957	2.944216226944304e-11	2.548771452406082e-19	2.399270494293646e-19	0.0	0.0023987566383054286
PD-L1	0.011471643585515404	1.1278217979435797e-06	5.251229030926976e-05	3.276867169341524e-08	0.014590942821562855	0.0824995538495464	0.010154415102050842	1.248095982215068e-06	4.912908782059586e-09	1.0066947998782119e-08	0.026606382182103185	0.0029049293615735147	1.5554939642325625e-06	7.168119912337613e-06	0.0023987566383054286	0.0
