G1	G2	Consistency
VerMES	VerCL	0.007809073540776441
VerMES	VerNL	0.0015296711646042103
VerMES	VerPN	0.006193091925768129
VerCL	VerNL	0.011023835294640991
VerCL	VerPN	0.003806456100604979
VerNL	VerPN	0.005293223644241167
