G1	G2	Consistency
NefMES	NefAC	0.02783376113945422
NefMES	NefOPC	0.025750139346318677
NefMES	NefNPC	0.010949437154298147
NefAC	NefOPC	0.0030443223473361133
NefAC	NefNPC	0.01073670978214605
NefOPC	NefNPC	0.011603830628273516
