G1	G2	Consistency
NefNPC	NefMES	0.06848290772754635
NefNPC	VerPN	0.010629612640092531
NefNPC	VerMES	0.09823515158104175
NefMES	VerPN	0.08176454609471256
NefMES	VerMES	0.021006549528863855
VerPN	VerMES	0.09383915323256131
