G1	G2	Consistency
NefMES	NefAC	0.12084069783468754
NefMES	NefOPC	0.10867681611289462
NefMES	NefNPC	0.07213144008145123
NefAC	NefOPC	0.005381762712372992
NefAC	NefNPC	0.012593316467855255
NefOPC	NefNPC	0.009983204198520158
