G1	G2	Consistency
VerMES	VerCL	0.08782819043945726
VerMES	VerNL	0.012003660078834022
VerMES	VerPN	0.039793507980454654
VerCL	VerNL	0.0493090910023571
VerCL	VerPN	0.017988979207666636
VerNL	VerPN	0.01119021744729091
