G1	G2	Consistency
NefMES	NefAC	0.009079432673024041
NefMES	NefOPC	0.005751599294678486
NefMES	NefNPC	0.019270318567167356
NefAC	NefOPC	0.006869038283472011
NefAC	NefNPC	0.008097665044005505
NefOPC	NefNPC	0.008016392815376458
