G1	G2	Consistency
VerMES	VerCL	0.004462871436275974
VerMES	VerNL	0.01720334121826471
VerMES	VerPN	0.01265290503738935
VerCL	VerNL	0.010853827624057736
VerCL	VerPN	0.009372721139332676
VerNL	VerPN	0.008666587383318283
