	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.1373913043478261	-0.11304347826086956	0.33304347826086955	0.03391304347826087	0.4017391304347826	0.1391304347826087	0.18	0.33217391304347826	-0.004347826086956522	0.45652173913043476	0.16782608695652174	0.23304347826086957	0.14956521739130435	0.034782608695652174
FAO	0.1373913043478261	1.0	-0.7452173913043478	-0.34695652173913044	-0.7591304347826087	0.3765217391304348	-0.38173913043478264	0.2573913043478261	0.3730434782608696	0.6295652173913043	0.331304347826087	-0.28782608695652173	0.0808695652173913	0.19304347826086957	-0.7643478260869565
G2M	-0.11304347826086956	-0.7452173913043478	1.0	0.36782608695652175	0.9460869565217391	-0.49391304347826087	0.3739130434782609	-0.4339130434782609	-0.5678260869565217	-0.17478260869565218	-0.5504347826086956	0.1373913043478261	-0.14956521739130435	-0.2852173913043478	0.9469565217391305
GLYC	0.33304347826086955	-0.34695652173913044	0.36782608695652175	1.0	0.48782608695652174	-0.15391304347826087	0.6495652173913044	-0.22956521739130434	-0.14695652173913043	-0.4956521739130435	-0.10782608695652174	0.6243478260869565	-0.029565217391304348	-0.2782608695652174	0.48695652173913045
KEGG_CC	0.03391304347826087	-0.7591304347826087	0.9460869565217391	0.48782608695652174	1.0	-0.31565217391304345	0.3739130434782609	-0.2565217391304348	-0.39304347826086955	-0.29043478260869565	-0.35043478260869565	0.14608695652173914	0.026956521739130435	-0.13826086956521738	0.9991304347826087
NefAC	0.4017391304347826	0.3765217391304348	-0.49391304347826087	-0.15391304347826087	-0.31565217391304345	1.0	-0.5382608695652173	0.908695652173913	0.9452173913043478	0.14	0.8860869565217391	-0.5869565217391305	0.8069565217391305	0.8730434782608696	-0.3165217391304348
NefMES	0.1391304347826087	-0.38173913043478264	0.3739130434782609	0.6495652173913044	0.3739130434782609	-0.5382608695652173	1.0	-0.5991304347826087	-0.5591304347826087	-0.4617391304347826	-0.5078260869565218	0.8295652173913044	-0.4747826086956522	-0.6591304347826087	0.3730434782608696
NefNPC	0.18	0.2573913043478261	-0.4339130434782609	-0.22956521739130434	-0.2565217391304348	0.908695652173913	-0.5991304347826087	1.0	0.9530434782608695	0.04173913043478261	0.8965217391304348	-0.6921739130434783	0.8521739130434782	0.9652173913043478	-0.2573913043478261
NefOPC	0.33217391304347826	0.3730434782608696	-0.5678260869565217	-0.14695652173913043	-0.39304347826086955	0.9452173913043478	-0.5591304347826087	0.9530434782608695	1.0	0.06434782608695652	0.9191304347826087	-0.5756521739130435	0.7895652173913044	0.8956521739130435	-0.3939130434782609
OXPHOS	-0.004347826086956522	0.6295652173913043	-0.17478260869565218	-0.4956521739130435	-0.29043478260869565	0.14	-0.4617391304347826	0.04173913043478261	0.06434782608695652	1.0	-0.07565217391304348	-0.5156521739130435	0.06608695652173913	0.14869565217391303	-0.29391304347826086
VerCL	0.45652173913043476	0.331304347826087	-0.5504347826086956	-0.10782608695652174	-0.35043478260869565	0.8860869565217391	-0.5078260869565218	0.8965217391304348	0.9191304347826087	-0.07565217391304348	1.0	-0.4547826086956522	0.7330434782608696	0.8165217391304348	-0.3521739130434783
VerMES	0.16782608695652174	-0.28782608695652173	0.1373913043478261	0.6243478260869565	0.14608695652173914	-0.5869565217391305	0.8295652173913044	-0.6921739130434783	-0.5756521739130435	-0.5156521739130435	-0.4547826086956522	1.0	-0.5895652173913043	-0.7973913043478261	0.14695652173913043
VerNL	0.23304347826086957	0.0808695652173913	-0.14956521739130435	-0.029565217391304348	0.026956521739130435	0.8069565217391305	-0.4747826086956522	0.8521739130434782	0.7895652173913044	0.06608695652173913	0.7330434782608696	-0.5895652173913043	1.0	0.8973913043478261	0.028695652173913042
VerPN	0.14956521739130435	0.19304347826086957	-0.2852173913043478	-0.2782608695652174	-0.13826086956521738	0.8730434782608696	-0.6591304347826087	0.9652173913043478	0.8956521739130435	0.14869565217391303	0.8165217391304348	-0.7973913043478261	0.8973913043478261	1.0	-0.14
WP_CC	0.034782608695652174	-0.7643478260869565	0.9469565217391305	0.48695652173913045	0.9991304347826087	-0.3165217391304348	0.3730434782608696	-0.2573913043478261	-0.3939130434782609	-0.29391304347826086	-0.3521739130434783	0.14695652173913043	0.028695652173913042	-0.14	1.0
