	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.4927262450169573	0.18272075053971484	0.5701563208157683	0.01017554012345675	1.0	0.260404767436885	0.07098765432098751	0.20703124999999997	0.9553740118158807	0.530922861565801	0.8225054302036114	0.4556448907375822	0.07098765432098751	0.014902667686230067	0.020815127253525276
FAO	0.4927262450169573	0.0	0.735764859879812	0.9108491685195836	0.8665262706759088	0.4927262450169573	0.8225054302036114	0.03655276105286081	0.04652823228416724	0.2894032248467901	0.4927262450169573	0.693238811728395	0.735764859879812	0.028004939153071794	0.23293553465009798	0.735764859879812
G2M	0.18272075053971484	0.735764859879812	0.0	0.1017330374542646	0.1017330374542646	0.4556448907375822	0.006530017254715292	0.6103444156452669	0.9108491685195836	0.8225054302036114	0.3198886412288162	0.260404767436885	0.2894032248467901	0.4927262450169573	0.6514014957024814	0.11952980613879259
GLYC	0.5701563208157683	0.9108491685195836	0.1017330374542646	0.0	0.7788857260523797	0.014902667686230067	0.020815127253525276	0.6514014957024814	0.1600256425388966	0.260404767436885	0.9553740118158807	0.006530017254715292	0.8665262706759088	0.4197530864197531	0.735764859879812	0.9553740118158807
KEGG_CC	0.01017554012345675	0.8665262706759088	0.1017330374542646	0.7788857260523797	0.0	0.9108491685195836	0.35181255311756476	0.35181255311756476	0.38512064355625636	0.6514014957024814	0.35181255311756476	0.9108491685195836	0.3198886412288162	0.4927262450169573	0.20703124999999997	3.3143960262001043e-05
NefAC	1.0	0.4927262450169573	0.4556448907375822	0.014902667686230067	0.9108491685195836	0.0	0.1017330374542646	0.1600256425388966	0.057990318164572716	0.1389599571607067	0.2894032248467901	3.3143960262001043e-05	0.20703124999999997	0.7788857260523797	0.260404767436885	0.6103444156452669
NefMES	0.260404767436885	0.8225054302036114	0.006530017254715292	0.020815127253525276	0.35181255311756476	0.1017330374542646	0.0	0.8665262706759088	0.5701563208157683	0.5701563208157683	0.8225054302036114	0.057990318164572716	0.735764859879812	0.38512064355625636	0.8665262706759088	0.4556448907375822
NefNPC	0.07098765432098751	0.03655276105286081	0.6103444156452669	0.6514014957024814	0.35181255311756476	0.1600256425388966	0.8665262706759088	0.0	0.0038503204637324014	0.8665262706759088	0.5701563208157683	0.2894032248467901	0.38512064355625636	0.04652823228416724	0.0008629681828999769	0.260404767436885
NefOPC	0.20703124999999997	0.04652823228416724	0.9108491685195836	0.1600256425388966	0.38512064355625636	0.057990318164572716	0.5701563208157683	0.0038503204637324014	0.0	0.8225054302036114	0.9553740118158807	0.11952980613879259	0.735764859879812	0.1600256425388966	0.020815127253525276	0.2894032248467901
OXPHOS	0.9553740118158807	0.2894032248467901	0.8225054302036114	0.260404767436885	0.6514014957024814	0.1389599571607067	0.5701563208157683	0.8665262706759088	0.8225054302036114	0.0	0.014902667686230067	0.1600256425388966	0.028004939153071794	0.1600256425388966	0.693238811728395	0.530922861565801
PD-L1	0.530922861565801	0.4927262450169573	0.3198886412288162	0.9553740118158807	0.35181255311756476	0.2894032248467901	0.8225054302036114	0.5701563208157683	0.9553740118158807	0.014902667686230067	0.0	0.35181255311756476	3.3143960262001043e-05	0.4927262450169573	0.4197530864197531	0.23293553465009798
VerCL	0.8225054302036114	0.693238811728395	0.260404767436885	0.006530017254715292	0.9108491685195836	3.3143960262001043e-05	0.057990318164572716	0.2894032248467901	0.11952980613879259	0.1600256425388966	0.35181255311756476	0.0	0.260404767436885	0.5701563208157683	0.38512064355625636	0.7788857260523797
VerMES	0.4556448907375822	0.735764859879812	0.2894032248467901	0.8665262706759088	0.3198886412288162	0.20703124999999997	0.735764859879812	0.38512064355625636	0.735764859879812	0.028004939153071794	3.3143960262001043e-05	0.260404767436885	0.0	0.6103444156452669	0.3198886412288162	0.18272075053971484
VerNL	0.07098765432098751	0.028004939153071794	0.4927262450169573	0.4197530864197531	0.4927262450169573	0.7788857260523797	0.38512064355625636	0.04652823228416724	0.1600256425388966	0.1600256425388966	0.4927262450169573	0.5701563208157683	0.6103444156452669	0.0	0.07098765432098751	0.5701563208157683
VerPN	0.014902667686230067	0.23293553465009798	0.6514014957024814	0.735764859879812	0.20703124999999997	0.260404767436885	0.8665262706759088	0.0008629681828999769	0.020815127253525276	0.693238811728395	0.4197530864197531	0.38512064355625636	0.3198886412288162	0.07098765432098751	0.0	0.18272075053971484
WP_CC	0.020815127253525276	0.735764859879812	0.11952980613879259	0.9553740118158807	3.3143960262001043e-05	0.6103444156452669	0.4556448907375822	0.260404767436885	0.2894032248467901	0.530922861565801	0.23293553465009798	0.7788857260523797	0.18272075053971484	0.5701563208157683	0.18272075053971484	0.0
