Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
BAH1,0.48136080043021073,0.41408413916234443,0.6336034945771067,0.41710861244467723,0.5655853585775633,0.4023712806623699,0.5139153949524355,0.46306711968193764,0.45169445744688747,0.5148649970780003,0.1577385477151421,0.3795893323656453,0.3275771843691109,0.39458086201755704,0.4580407526788253,0.5614159122624514
FPW1,0.4984897408971196,0.41874116086038476,0.6680483199746997,0.4271359872936307,0.5873365373709545,0.5476376676838868,0.5613760471540464,0.41366692391544696,0.42682418433484237,0.5369399592339213,0.09815414175664008,0.4612323153349146,0.34862786637461046,0.32558348632940093,0.40170236715049096,0.5835232927873468
HW1,0.5508399358987452,0.514007189711549,0.678000238059724,0.529269048394285,0.5961057333906891,0.6192443271183868,0.6522408510391344,0.48809521161295505,0.4088792838438295,0.6865140914381357,-0.021270498772867123,0.5758502816057344,0.40401485329709913,0.26231437751003733,0.3905063406144232,0.5948742554859477
JK2,0.6043669751929754,0.453203849207646,0.6800680570735234,0.4508045259082167,0.6177647892348097,0.34722825972106625,0.5757372929074903,0.3859189637637651,0.31877491514018025,0.5869057121208997,0.0979802043869175,0.4165595164136476,0.39434826865087336,0.3407876931375882,0.3866824768340854,0.6154878529638991
MMK1,0.5676862611685477,0.4429703973241326,0.6493089632034366,0.4567258486189004,0.5983352798908607,0.4411446729330642,0.5569150488530337,0.4237109990689388,0.33834248523737404,0.5390697915793581,0.12740488490818355,0.3887542309142581,0.38007063395343854,0.374671098502504,0.4266254366055992,0.595924055122012
MN1,0.5351729652847967,0.4325078373861801,0.6272256388276014,0.43547116471968794,0.5652328341391376,0.4180505613982174,0.5615498788952699,0.3782069764291767,0.34183588947269766,0.5396727500701071,0.17971606128479978,0.39788718500012915,0.3816785508582456,0.37855048136004094,0.39445791782240525,0.5625609503908311
PB1,0.5633843929005831,0.445752415584663,0.6777923220968154,0.4707556933409554,0.5981311863554447,0.7750070519696715,0.5037313915358146,0.6861104618745186,0.5716936763749608,0.6490188626575896,-0.22499294803032868,0.6548377068094664,0.19225769489363898,0.24831865903988637,0.5946943212012923,0.5974866871858086
RKI1,0.6036056662740633,0.4043987170366601,0.655866068401643,0.41924601084100127,0.601080382953655,0.5679678629194593,0.5107850881957743,0.5500042403113798,0.446260692458405,0.539301187802292,0.07751000418127753,0.4234607192463847,0.24978804549955613,0.3500774174567017,0.4923732966689814,0.5979413127788196
RN1,0.5267126582078248,0.40102958055779947,0.6516332390604539,0.41370722910284174,0.584432049368383,0.4951911449740897,0.5286291793993971,0.48105482043523035,0.47008568399919193,0.5280901305484526,0.1260284112296043,0.41095417789974775,0.33705203902133796,0.3359875701471745,0.4887906850691086,0.5805454384268021
SB2b,0.5599114778144069,0.4855789024207466,0.680542742361938,0.5240308571066568,0.6128000659690568,0.5666281845361743,0.6257026869195426,0.4843082850487359,0.3650373685875848,0.6881251836955287,-0.02187550632103993,0.558040801741289,0.39941633006363403,0.2604830291360421,0.38299958311915794,0.6119253028096335
SJH1,0.46568519276939496,0.5008722884946625,0.6266275446692608,0.5262158014679601,0.5610033553174766,0.5761255723613276,0.6654790668815771,0.5184807454682626,0.5606605520755775,0.6499023329239748,-0.014604486767525047,0.5497556802382517,0.44406633135716733,0.30802662187259533,0.44675975910847854,0.5609596425052638
WK1,0.5234844981712432,0.38824691809019296,0.6401693804675732,0.4155335070468576,0.5768749545577229,0.4369990298033488,0.5292557981147322,0.4785911888892218,0.37512532011165556,0.515377317144153,0.09938719747021377,0.4195166984703306,0.32395249373304547,0.37855027426431165,0.44716027724683305,0.5729198259977584
