Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
DURA017_FB_P7,0.7823841677344474,0.7262114002991722,0.8327352068626441,0.7464901273093812,0.7934437265056734,0.31051450084955406,1.0349559863891298,0.3493448686693342,0.33616260096861145,1.0993375564586196,0.6101361927121288,0.7116548267625524,0.5000763598372809,0.29203102291121513,0.7944011897215153
DURA017_NSC_N3C5_P4,0.816579982108783,0.7050363177731138,1.0340828966828428,0.7267668762643226,0.9398752767482647,0.5712048146768669,0.8419160879929936,0.8174692277856433,0.5295684900420918,1.0927632456459586,0.6329602567180583,0.3724398068104092,0.5451808114760371,0.6703967294626038,0.9348301788949706
DURA018_FB_P6,0.7512023798012007,0.7445285804147315,0.821854258799345,0.7420082610115294,0.7938507360897769,0.4439916625590427,1.0825812671007364,0.36082446113019895,0.35908744929583813,1.0953888526595217,0.6110442777935768,0.7272932045261158,0.5032379414492101,0.27780270259971546,0.7946301668635716
DURA018_NSC_N2_P6,0.9028856879379601,0.7357864396562181,0.9842093911490319,0.796367398618143,0.929474959756777,0.586229887671539,1.025787082830105,0.5869116662290232,0.4923113087744225,1.103950130466437,0.626279223562116,0.6042373489460758,0.5075778589226325,0.4710673073582487,0.9269048182508403
DURA018_NSC_N4_P4,0.8834525432455377,0.7501557298635088,0.9704785826115181,0.7968739916010054,0.9183997388727935,0.605946493531537,1.0233230519370107,0.5975205908740191,0.5304331355788907,1.1102233950825058,0.6223139295829474,0.6033653367125321,0.516853713948614,0.4798763956235707,0.9165845294829251
DURA019_FB_P7,0.7488171250528142,0.7681271741698201,0.7441589017357108,0.7393253582635837,0.7527446997957996,0.4323462102995371,1.0769717069710651,0.3744468424794845,0.3557444953941953,1.1112251442835606,0.6189467006962134,0.7120590847240404,0.523957083873881,0.28224570896858375,0.7543693353378681
DURA019_IPSC_N8_P13,0.7844969631527462,0.7460267149842194,0.9798342319275698,0.7479241451712433,0.9197476737581314,0.5366147155147687,0.9163114437318362,0.6358035698875745,0.42953976554576,1.1253793029077381,0.5884895276146914,0.45330439743400636,0.49699316878146693,0.44747353073906937,0.9154723732907807
DURA019_NSC_N5C1_P2,0.8379838997314314,0.7374064549311117,1.022306948701554,0.7563592284082384,0.93683796620798,0.5731263282668387,0.9150418133904561,0.7288362101189618,0.546287432914923,1.1098751742214579,0.6100596426183954,0.47462323617385305,0.5439737304859923,0.5936213582304815,0.9332595159451292
DURA019_NSC_N8C_P2,0.8302306333577739,0.7043175402946571,1.022238755053904,0.7263786137596955,0.9339271586753736,0.6409871103178043,0.8000464904225971,0.9138994248815435,0.542689821702865,1.0840810702149055,0.6322532272102311,0.31785680126602023,0.5538164676338863,0.7419247754263454,0.928466396924833
DURA026_FB_P8,0.7376887551702586,0.7613164060928101,0.7510349461560177,0.7346522003113032,0.7511607687294539,0.41373137784190267,1.0921871697848708,0.371616008542207,0.3430925610289613,1.0958938132577447,0.6203585782753469,0.7291207984056487,0.4946078314660355,0.27964525220698494,0.7532662446519803
DURA026_NSC_N31D_P5,0.898091104280391,0.7450108227728345,0.9874303703042713,0.7766817963841838,0.9234303646714376,0.5720955064872146,0.9606327829477416,0.6485885913095933,0.5138637517192242,1.1103424635144208,0.6397441839292196,0.5480583699437893,0.53832917345869,0.5263735287493836,0.9208495384198464
DURA030_FB_P8,0.8015424588552714,0.7276209358105282,0.8507110460693501,0.7377817550285916,0.8128957298717546,0.32977591142365636,1.0510138361278112,0.35909283986449647,0.32117379622203635,1.1011112382681052,0.6304400659768552,0.717084852433933,0.4970098038299394,0.26991727212445205,0.8128818182183338
DURA030_IPSC_N16B6_P13,0.7580127262838695,0.7352162201400081,0.989624001936005,0.7444002855638159,0.9208345046592357,0.5076817674914061,0.8614606261705525,0.6535446664964906,0.4358408865759738,1.1271041989177697,0.5797182136525029,0.4108832461395362,0.5208625001670765,0.5062624812680089,0.915136978678932
DURA030_NSC_N16B6_P1,0.8024126655310305,0.6981715632851481,1.0273523239757891,0.726393708279736,0.9353713440168642,0.5862491052977538,0.818740145576236,0.8030780992860043,0.5594932864849737,1.0943349603357602,0.6144479309620455,0.3610862265853778,0.5330076883456345,0.6571883943852109,0.9305447952379727
DURA030_NSC_N9_P2,0.7857290117985936,0.72188775287241,0.9534950780926149,0.7797122683746115,0.8979039654641374,0.4843192846865127,0.9623931651041431,0.5223391793089439,0.40908827483942123,1.1023786661894677,0.561959513732463,0.5824815015894244,0.5052844554165794,0.39649559744300866,0.8953398356207655
DURA031_FB_P7,0.7954860578518567,0.7586992672545082,0.7802303023890933,0.7333071375437095,0.7828065280755713,0.4310537318270966,1.074429791073401,0.3402550609835747,0.36952658596835153,1.0981969920027708,0.6138220039793152,0.7275149998331368,0.5117292471197882,0.25199780644044195,0.7847454339492337
DURA031_IPSC_N44B_P10,0.7554310183072737,0.7432499869870444,0.9977284264172769,0.7434296424808636,0.9254921963478503,0.529763165296495,0.8727002690506619,0.6988927472326001,0.4725463810020036,1.1220243541390664,0.5962662664980779,0.4162744077760301,0.5179541155056737,0.534727920447832,0.919855431954373
DURA031_NSC_N44B_P2,0.8167057243166648,0.690023295709784,1.032502688612192,0.7311642071339542,0.9403256864909103,0.6452662170215624,0.8282662968426641,0.8204228703346946,0.6132952290697108,1.0914111775023307,0.6167788670669364,0.36397225260326843,0.5520681031646991,0.7009841950920459,0.9343301203480908
DURA031_NSC_N44_P3,0.8353035036194216,0.7421273893387956,0.9817021619902765,0.7483256230536793,0.9158580140824,0.617544099437158,0.8793753527152035,0.779115971600078,0.5816381251101932,1.1130942487051794,0.6261343260832346,0.4618760354962874,0.5544705473895691,0.6183444865973965,0.9117995830866524
DURA050_FB_P7,0.9013200743403104,0.7097094639092234,0.9507059173279485,0.7602537289224203,0.892990080957992,0.38978374156566065,1.0772358763754086,0.35714255647399584,0.3032746022051028,1.0966109963977477,0.6175773533528984,0.7115468444395744,0.46917139151804,0.29341866704753394,0.8933526859889576
DURA050_IPSC_N12_P5,0.7184889815206862,0.7510367650503221,0.9974507369540063,0.7535097954313176,0.9133392013816196,0.5340207324088272,0.8938447653020423,0.698457738359079,0.46812165541296974,1.1211115673659313,0.5809095376314749,0.43841598353810707,0.5272118987705815,0.5361783305563714,0.9078117996258391
