Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
NH15_1661DEF2C,0.4895964053571916,0.4637437963701829,0.6401903844696769,0.5504515669287858,0.5901424822919825,0.9700405728352388,0.8698317672152891,0.70220438815722,0.713785428468364,0.6546890164783392,0.07425521221908826,0.8008831893133007,0.5486374199129269,0.36279557818646363,0.5113645157092995,0.5928099921291978
NH15_1877_SP1C,0.4581342018828947,0.5335353206137062,0.6638365900858854,0.5711990764276104,0.6280753581024004,1.008069664311945,0.9390487256438163,0.7090903406625605,0.8071626699310034,0.7881556109608198,0.16112381334382841,0.6867169427478362,0.49727648741656627,0.5203871554169324,0.5483035567120477,0.6305449495061481
NH15_2101_DEF1A,0.6408091644403423,0.5414933711537799,0.7482124904040881,0.5295156702690473,0.6920757085011722,0.9170017196246374,0.7763813954991612,0.8078846728302257,0.8829731031718424,0.7894543984431718,0.10016601027304235,0.5837717763736415,0.366317056331879,0.5086269402183996,0.6933365359058999,0.6927805351355983
NH16_2063_DEF1Areplacement,0.4582545240824352,0.4708196332958875,0.6804215362464897,0.5097408863291459,0.6334487419440742,0.9543171055393964,0.8245186250981841,0.5902167065143186,0.6886344757053414,0.6321281311059297,0.19621720069732404,0.7531758029636297,0.46470519632397445,0.35767321049978085,0.48347484405992663,0.6322643412348234
NH16_2214_DEF1A,0.17184303561159428,0.3674536393294668,0.5386416284900463,0.4089235478974237,0.47142376052225443,0.7738789722236245,0.6502707530255895,0.48039231168726726,0.49817931533003174,0.5072838693657541,0.2169302648795269,0.6609315809226091,0.4906510733589905,0.3332411164893582,0.37590435016252083,0.47865999508464135
NH16_2255DEF1B2,0.6184161293890674,0.6081981437877906,0.6500428547036305,0.6096711580651835,0.6361498599522684,1.0742552122190883,1.0143648240969299,0.6944685860373634,0.8416823368587873,0.9110382122071142,0.44472244757418483,0.7425014872459145,0.6686864938810174,0.5438621500933135,0.4724319387637313,0.6371696144611974
NH16_270_DEF1Ereplacement,0.08434843850894871,0.41992498417593516,0.48043928561107874,0.405566046058969,0.4147172902597771,0.6370798502416082,0.6173028239442115,0.3530046469176794,0.3409489994129111,0.4863924963964579,0.33793290104046947,0.492979774284179,0.5265414001014351,0.36548692177828807,0.3033178369616322,0.4218061554888873
NH16_2806DEF3A1,0.5149371170890944,0.5221513433185968,0.6129967127604521,0.4899004833634987,0.5789676670312559,1.0670630733015554,0.8788714028481428,0.6554721226774538,0.8197457672455863,0.7817067434250001,0.3157996867416013,0.7252863264592257,0.41656064482684424,0.45107113875385935,0.5103732711283131,0.578679117944832
NH16_616DEF1B,0.4255917567911568,0.48998419973798985,0.5624224060289931,0.5356793855970521,0.5460600787344964,1.0118912324721205,0.8041250271822242,0.7769346556876283,0.9425413999757254,0.7098198057676246,0.16427131111061882,0.7132010859964396,0.5061461923121311,0.482592384187224,0.6074503762567914,0.5513840002318767
NH16_677_SP1A,0.5484996998325704,0.5297273567027113,0.637435034830303,0.5210736692740078,0.6280184868530833,0.9949759868387689,0.8293922431882162,0.8333524190415471,0.9149802152649877,0.7838273572933765,0.23014920782049658,0.5755972266093984,0.4563957491992459,0.5472651536840127,0.6588366840719114,0.6294266855152186
