Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
GSM2385594,0.44879623482940845,0.8275157228556427,0.24281388252290825,0.11933894405051348,0.41786675307889287,0.40676066087853724,0.09339318371675635,0.06951749541081503
GSM2385595,0.45719758790239357,0.8688992107863396,0.2252360507480867,0.0995603832146953,0.40187090973346684,0.4042613180643204,0.08353597532753693,0.05865109917820861
GSM2385596,0.3817392842643336,0.8651966277670947,0.22002237487588122,0.06654721880196784,0.35143169923085166,0.39468534978320463,0.06941885969742549,0.04798399817271497
GSM2385597,0.9071405855543809,0.7793286394613798,0.4532259740279551,0.5362685886651584,0.535651085286456,0.2941621869941132,0.07676632912869714,0.26901696723452995
GSM2385598,0.8905441380734374,0.7495761926142791,0.4305092144815214,0.5090594768914727,0.530689172872461,0.2741208666205079,0.07788753344872738,0.2599918470224006
GSM2385599,0.7019870176811555,0.7369591175420572,0.3722274132305653,0.3744794700616441,0.48742093013312787,0.29914160589053324,0.07154696923905857,0.2302740269066009
GSM2385600,0.8137831914416109,0.7019907030083099,0.3914593900534001,0.37127473949240386,0.5386421514872948,0.19556056883437495,0.011850839075216007,0.2180812828737001
GSM2385601,0.7869393402866536,0.7217868684457732,0.3641138305664849,0.3413232782269582,0.5241619647856085,0.23270174864467194,0.01201424795058573,0.20254953431221548
GSM2385602,0.5810723764148746,0.5720168379267208,0.3244842291204291,0.26241513719036996,0.40948693218341853,0.10234468441571827,0.04548392511419216,0.2371598242949179
GSM2385603,0.6290542310316741,0.5994465293444445,0.31417729795763316,0.24902898266380213,0.41546852300056275,0.10313937280818022,0.04953300853048078,0.23468889312674573
GSM2385604,0.5989068798818111,0.5963687078247537,0.30966792014148553,0.24472250673693896,0.408305040911976,0.09907405607479239,0.05370537916086622,0.2342730889907362
GSM2385605,0.8413378806568473,0.6506602130860338,0.5205706542135612,0.531562426128297,0.5770374329343815,0.14795515075903828,0.031048340657791544,0.33439354541233407
GSM2385606,0.8520328497625071,0.6670305046423491,0.5156394946423017,0.5229285399568357,0.5752301473071942,0.15067951716073233,0.030318160839598533,0.3308658173455195
