	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.5664335664335665	-0.04195804195804196	0.42657342657342656	-0.04895104895104895	0.5034965034965035	0.6993006993006993	0.04195804195804196	0.14685314685314685	-0.1048951048951049	0.42657342657342656	0.7482517482517482	0.7062937062937062	0.3006993006993007	-0.08391608391608392
FAO	0.5664335664335665	1.0	0.1048951048951049	0.2937062937062937	0.03496503496503497	0.34265734265734266	0.46153846153846156	-0.055944055944055944	0.17482517482517482	-0.06993006993006994	0.2937062937062937	0.5734265734265734	0.26573426573426573	0.07692307692307693	0.0
G2M	-0.04195804195804196	0.1048951048951049	1.0	-0.5874125874125874	0.965034965034965	-0.6923076923076923	-0.6153846153846154	-0.972027972027972	-0.8461538461538461	0.5244755244755245	-0.7832167832167832	-0.13986013986013987	-0.40559440559440557	-0.8251748251748252	0.951048951048951
GLYC	0.42657342657342656	0.2937062937062937	-0.5874125874125874	1.0	-0.4825174825174825	0.6013986013986014	0.6853146853146853	0.5944055944055944	0.5524475524475524	-0.09090909090909091	0.6573426573426573	0.3776223776223776	0.7132867132867133	0.7902097902097902	-0.48951048951048953
KEGG_CC	-0.04895104895104895	0.03496503496503497	0.965034965034965	-0.4825174825174825	1.0	-0.7622377622377622	-0.6293706293706294	-0.9370629370629371	-0.8251748251748252	0.6153846153846154	-0.8111888111888111	-0.25874125874125875	-0.38461538461538464	-0.7552447552447552	0.993006993006993
NefAC	0.5034965034965035	0.34265734265734266	-0.6923076923076923	0.6013986013986014	-0.7622377622377622	1.0	0.7762237762237763	0.6993006993006993	0.6713286713286714	-0.4405594405594406	0.7762237762237763	0.6573426573426573	0.7062937062937062	0.7692307692307693	-0.7482517482517482
NefMES	0.6993006993006993	0.46153846153846156	-0.6153846153846154	0.6853146853146853	-0.6293706293706294	0.7762237762237763	1.0	0.5664335664335665	0.6573426573426573	-0.3706293706293706	0.6923076923076923	0.6153846153846154	0.6993006993006993	0.7342657342657343	-0.6643356643356644
NefNPC	0.04195804195804196	-0.055944055944055944	-0.972027972027972	0.5944055944055944	-0.9370629370629371	0.6993006993006993	0.5664335664335665	1.0	0.8881118881118881	-0.5734265734265734	0.8111888111888111	0.1258741258741259	0.42657342657342656	0.8461538461538461	-0.9090909090909091
NefOPC	0.14685314685314685	0.17482517482517482	-0.8461538461538461	0.5524475524475524	-0.8251748251748252	0.6713286713286714	0.6573426573426573	0.8881118881118881	1.0	-0.45454545454545453	0.7062937062937062	0.07692307692307693	0.32867132867132864	0.8671328671328671	-0.7972027972027972
OXPHOS	-0.1048951048951049	-0.06993006993006994	0.5244755244755245	-0.09090909090909091	0.6153846153846154	-0.4405594405594406	-0.3706293706293706	-0.5734265734265734	-0.45454545454545453	1.0	-0.5944055944055944	-0.4195804195804196	-0.40559440559440557	-0.24475524475524477	0.6363636363636364
VerCL	0.42657342657342656	0.2937062937062937	-0.7832167832167832	0.6573426573426573	-0.8111888111888111	0.7762237762237763	0.6923076923076923	0.8111888111888111	0.7062937062937062	-0.5944055944055944	1.0	0.5734265734265734	0.6083916083916084	0.6713286713286714	-0.8251748251748252
VerMES	0.7482517482517482	0.5734265734265734	-0.13986013986013987	0.3776223776223776	-0.25874125874125875	0.6573426573426573	0.6153846153846154	0.1258741258741259	0.07692307692307693	-0.4195804195804196	0.5734265734265734	1.0	0.7552447552447552	0.17482517482517482	-0.3146853146853147
VerNL	0.7062937062937062	0.26573426573426573	-0.40559440559440557	0.7132867132867133	-0.38461538461538464	0.7062937062937062	0.6993006993006993	0.42657342657342656	0.32867132867132864	-0.40559440559440557	0.6083916083916084	0.7552447552447552	1.0	0.5874125874125874	-0.40559440559440557
VerPN	0.3006993006993007	0.07692307692307693	-0.8251748251748252	0.7902097902097902	-0.7552447552447552	0.7692307692307693	0.7342657342657343	0.8461538461538461	0.8671328671328671	-0.24475524475524477	0.6713286713286714	0.17482517482517482	0.5874125874125874	1.0	-0.7202797202797203
WP_CC	-0.08391608391608392	0.0	0.951048951048951	-0.48951048951048953	0.993006993006993	-0.7482517482517482	-0.6643356643356644	-0.9090909090909091	-0.7972027972027972	0.6363636363636364	-0.8251748251748252	-0.3146853146853147	-0.40559440559440557	-0.7202797202797203	1.0
