	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.18181818181818182	0.8671328671328671	0.5594405594405595	0.951048951048951	0.1258741258741259	0.5804195804195804	-0.08391608391608392	0.21678321678321677	-0.18181818181818182	0.3006993006993007	0.3776223776223776	0.6643356643356644	-0.36363636363636365	0.951048951048951
FAO	0.18181818181818182	1.0	0.21678321678321677	0.6923076923076923	0.21678321678321677	0.5664335664335665	0.5524475524475524	0.5104895104895105	0.7062937062937062	0.08391608391608392	0.5034965034965035	0.7132867132867133	0.5944055944055944	0.3076923076923077	0.21678321678321677
G2M	0.8671328671328671	0.21678321678321677	1.0	0.38461538461538464	0.951048951048951	-0.07692307692307693	0.38461538461538464	-0.22377622377622378	0.03496503496503497	0.006993006993006993	0.0979020979020979	0.23076923076923078	0.45454545454545453	-0.38461538461538464	0.951048951048951
GLYC	0.5594405594405595	0.6923076923076923	0.38461538461538464	1.0	0.46153846153846156	0.6923076923076923	0.5384615384615384	0.3776223776223776	0.7622377622377622	-0.03496503496503497	0.7342657342657343	0.6713286713286714	0.7062937062937062	0.23776223776223776	0.46153846153846156
KEGG_CC	0.951048951048951	0.21678321678321677	0.951048951048951	0.46153846153846156	1.0	0.0	0.5244755244755245	-0.1258741258741259	0.11888111888111888	-0.18181818181818182	0.23776223776223776	0.34965034965034963	0.6153846153846154	-0.34265734265734266	1.0
NefAC	0.1258741258741259	0.5664335664335665	-0.07692307692307693	0.6923076923076923	0.0	1.0	0.46853146853146854	0.6853146853146853	0.8601398601398601	0.3146853146853147	0.8041958041958042	0.7832167832167832	0.6083916083916084	0.48951048951048953	0.0
NefMES	0.5804195804195804	0.5524475524475524	0.38461538461538464	0.5384615384615384	0.5244755244755245	0.46853146853146854	1.0	0.43356643356643354	0.5384615384615384	-0.027972027972027972	0.34965034965034963	0.7482517482517482	0.8741258741258742	-0.16083916083916083	0.5244755244755245
NefNPC	-0.08391608391608392	0.5104895104895105	-0.22377622377622378	0.3776223776223776	-0.1258741258741259	0.6853146853146853	0.43356643356643354	1.0	0.45454545454545453	0.36363636363636365	0.5244755244755245	0.7132867132867133	0.3916083916083916	0.2937062937062937	-0.1258741258741259
NefOPC	0.21678321678321677	0.7062937062937062	0.03496503496503497	0.7622377622377622	0.11888111888111888	0.8601398601398601	0.5384615384615384	0.45454545454545453	1.0	0.08391608391608392	0.7552447552447552	0.8321678321678322	0.6433566433566433	0.4755244755244755	0.11888111888111888
OXPHOS	-0.18181818181818182	0.08391608391608392	0.006993006993006993	-0.03496503496503497	-0.18181818181818182	0.3146853146853147	-0.027972027972027972	0.36363636363636365	0.08391608391608392	1.0	-0.14685314685314685	0.18181818181818182	-0.17482517482517482	-0.20279720279720279	-0.18181818181818182
VerCL	0.3006993006993007	0.5034965034965035	0.0979020979020979	0.7342657342657343	0.23776223776223776	0.8041958041958042	0.34965034965034963	0.5244755244755245	0.7552447552447552	-0.14685314685314685	1.0	0.7132867132867133	0.6433566433566433	0.6993006993006993	0.23776223776223776
VerMES	0.3776223776223776	0.7132867132867133	0.23076923076923078	0.6713286713286714	0.34965034965034963	0.7832167832167832	0.7482517482517482	0.7132867132867133	0.8321678321678322	0.18181818181818182	0.7132867132867133	1.0	0.7622377622377622	0.2727272727272727	0.34965034965034963
VerNL	0.6643356643356644	0.5944055944055944	0.45454545454545453	0.7062937062937062	0.6153846153846154	0.6083916083916084	0.8741258741258742	0.3916083916083916	0.6433566433566433	-0.17482517482517482	0.6433566433566433	0.7622377622377622	1.0	0.07692307692307693	0.6153846153846154
VerPN	-0.36363636363636365	0.3076923076923077	-0.38461538461538464	0.23776223776223776	-0.34265734265734266	0.48951048951048953	-0.16083916083916083	0.2937062937062937	0.4755244755244755	-0.20279720279720279	0.6993006993006993	0.2727272727272727	0.07692307692307693	1.0	-0.34265734265734266
WP_CC	0.951048951048951	0.21678321678321677	0.951048951048951	0.46153846153846156	1.0	0.0	0.5244755244755245	-0.1258741258741259	0.11888111888111888	-0.18181818181818182	0.23776223776223776	0.34965034965034963	0.6153846153846154	-0.34265734265734266	1.0
