	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.5717012385276553	0.00025981184986148103	0.05858947538856762	2.0384246324655723e-06	0.6966831093957659	0.04785597684206058	0.7954145018538977	0.49855598552418856	0.5717012385276553	0.02831967129576002	0.34225952894002465	0.22620604493502663	0.018452718028445437	0.2452650007307772	2.0384246324655723e-06
FAO	0.5717012385276553	0.0	0.49855598552418856	0.012593030496094107	0.49855598552418856	0.054842119775407844	0.06251148327961512	0.08991373630263913	0.010245193941127854	0.7954145018538977	0.07536233505348364	0.09515736659412469	0.009201779777634755	0.04152149441031855	0.3305892594121097	0.49855598552418856
G2M	0.00025981184986148103	0.49855598552418856	0.0	0.21702022575997748	2.0384246324655723e-06	0.8121826980280591	0.21702022575997748	0.48445166145539886	0.9140933424107598	0.9827917689028476	0.010245193941127854	0.762121655996299	0.470531995381542	0.13765791634772945	0.21702022575997748	2.0384246324655723e-06
GLYC	0.05858947538856762	0.012593030496094107	0.21702022575997748	0.0	0.13094806950717278	0.012593030496094107	0.07089431754922315	0.22620604493502663	0.003950448972542651	0.9140933424107598	0.11210929146889191	0.006543490146837885	0.016831456186893395	0.010245193941127854	0.4568008526399232	0.13094806950717278
KEGG_CC	2.0384246324655723e-06	0.49855598552418856	2.0384246324655723e-06	0.13094806950717278	0.0	1.0	0.08001937592027475	0.6966831093957659	0.712884219214772	0.5717012385276553	0.011374198642690932	0.4568008526399232	0.2652387868927897	0.03316990109010587	0.27556745095678037	0.0
NefAC	0.6966831093957659	0.054842119775407844	0.8121826980280591	0.012593030496094107	1.0	0.0	0.124454791188834	0.013905968814362752	0.0003316683391269209	0.31913878550330455	0.11210929146889191	0.001614768986069931	0.0025862148333625915	0.035805997052029234	0.106252371759346	1.0
NefMES	0.04785597684206058	0.06251148327961512	0.21702022575997748	0.07089431754922315	0.08001937592027475	0.124454791188834	0.0	0.1591057694121953	0.07089431754922315	0.9312343512018808	0.03858845292201944	0.2652387868927897	0.005124081698753058	0.00020071307332423193	0.6175234895401425	0.08001937592027475
NefNPC	0.7954145018538977	0.08991373630263913	0.48445166145539886	0.22620604493502663	0.6966831093957659	0.013905968814362752	0.1591057694121953	0.0	0.13765791634772945	0.2452650007307772	0.2452650007307772	0.08001937592027475	0.009201779777634755	0.2080634636953532	0.35414764123292175	0.6966831093957659
NefOPC	0.49855598552418856	0.010245193941127854	0.9140933424107598	0.003950448972542651	0.712884219214772	0.0003316683391269209	0.07089431754922315	0.13765791634772945	0.0	0.7954145018538977	0.14458630130334754	0.004508435484294225	0.0007854416778536137	0.024003191200713644	0.11817595701303213	0.712884219214772
OXPHOS	0.5717012385276553	0.7954145018538977	0.9827917689028476	0.9140933424107598	0.5717012385276553	0.31913878550330455	0.9312343512018808	0.2452650007307772	0.7954145018538977	0.0	0.27556745095678037	0.6487957097846664	0.5717012385276553	0.5868236643627043	0.5273023541661082	0.5717012385276553
PD-L1	0.02831967129576002	0.07536233505348364	0.010245193941127854	0.11210929146889191	0.011374198642690932	0.11210929146889191	0.03858845292201944	0.2452650007307772	0.14458630130334754	0.27556745095678037	0.0	0.1591057694121953	0.008239768712338441	0.018452718028445437	0.8290236405313092	0.011374198642690932
VerCL	0.34225952894002465	0.09515736659412469	0.762121655996299	0.006543490146837885	0.4568008526399232	0.001614768986069931	0.2652387868927897	0.08001937592027475	0.004508435484294225	0.6487957097846664	0.1591057694121953	0.0	0.009201779777634755	0.024003191200713644	0.011374198642690932	0.4568008526399232
VerMES	0.22620604493502663	0.009201779777634755	0.470531995381542	0.016831456186893395	0.2652387868927897	0.0025862148333625915	0.005124081698753058	0.009201779777634755	0.0007854416778536137	0.5717012385276553	0.008239768712338441	0.009201779777634755	0.0	0.003950448972542651	0.3910967709418962	0.2652387868927897
VerNL	0.018452718028445437	0.04152149441031855	0.13765791634772945	0.010245193941127854	0.03316990109010587	0.035805997052029234	0.00020071307332423193	0.2080634636953532	0.024003191200713644	0.5868236643627043	0.018452718028445437	0.024003191200713644	0.003950448972542651	0.0	0.8121826980280591	0.03316990109010587
VerPN	0.2452650007307772	0.3305892594121097	0.21702022575997748	0.4568008526399232	0.27556745095678037	0.106252371759346	0.6175234895401425	0.35414764123292175	0.11817595701303213	0.5273023541661082	0.8290236405313092	0.011374198642690932	0.3910967709418962	0.8121826980280591	0.0	0.27556745095678037
WP_CC	2.0384246324655723e-06	0.49855598552418856	2.0384246324655723e-06	0.13094806950717278	0.0	1.0	0.08001937592027475	0.6966831093957659	0.712884219214772	0.5717012385276553	0.011374198642690932	0.4568008526399232	0.2652387868927897	0.03316990109010587	0.27556745095678037	0.0
