	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.7380952380952381	0.7619047619047619	0.7857142857142857	0.7380952380952381	-0.21428571428571427	0.9523809523809523	-0.5714285714285714	-0.23809523809523808	0.7619047619047619	-0.14285714285714285	0.8571428571428571	-0.8333333333333334	-0.6904761904761905	0.7380952380952381
FAO	0.7380952380952381	1.0	0.7380952380952381	0.9523809523809523	0.8333333333333334	0.2857142857142857	0.7857142857142857	-0.30952380952380953	0.40476190476190477	0.9047619047619048	0.35714285714285715	0.6904761904761905	-0.5714285714285714	-0.23809523809523808	0.8333333333333334
G2M	0.7619047619047619	0.7380952380952381	1.0	0.8095238095238095	0.9047619047619048	-0.07142857142857142	0.6904761904761905	-0.6428571428571429	-0.09523809523809523	0.8333333333333334	0.0	0.7142857142857143	-0.7380952380952381	-0.6428571428571429	0.9047619047619048
GLYC	0.7857142857142857	0.9523809523809523	0.8095238095238095	1.0	0.8571428571428571	0.30952380952380953	0.7380952380952381	-0.2619047619047619	0.35714285714285715	0.9047619047619048	0.40476190476190477	0.6428571428571429	-0.5952380952380952	-0.35714285714285715	0.8571428571428571
KEGG_CC	0.7380952380952381	0.8333333333333334	0.9047619047619048	0.8571428571428571	1.0	0.19047619047619047	0.7142857142857143	-0.6190476190476191	0.11904761904761904	0.7380952380952381	0.16666666666666666	0.5952380952380952	-0.7619047619047619	-0.5714285714285714	1.0
NefAC	-0.21428571428571427	0.2857142857142857	-0.07142857142857142	0.30952380952380953	0.19047619047619047	1.0	-0.23809523809523808	0.42857142857142855	0.8809523809523809	0.023809523809523808	0.9285714285714286	-0.35714285714285715	0.19047619047619047	0.3333333333333333	0.19047619047619047
NefMES	0.9523809523809523	0.7857142857142857	0.6904761904761905	0.7380952380952381	0.7142857142857143	-0.23809523809523808	1.0	-0.6190476190476191	-0.19047619047619047	0.7619047619047619	-0.19047619047619047	0.9047619047619048	-0.8095238095238095	-0.5714285714285714	0.7142857142857143
NefNPC	-0.5714285714285714	-0.30952380952380953	-0.6428571428571429	-0.2619047619047619	-0.6190476190476191	0.42857142857142855	-0.6190476190476191	1.0	0.5714285714285714	-0.3333333333333333	0.5714285714285714	-0.6666666666666666	0.8571428571428571	0.8095238095238095	-0.6190476190476191
NefOPC	-0.23809523809523808	0.40476190476190477	-0.09523809523809523	0.35714285714285715	0.11904761904761904	0.8809523809523809	-0.19047619047619047	0.5714285714285714	1.0	0.19047619047619047	0.9047619047619048	-0.2857142857142857	0.35714285714285715	0.5952380952380952	0.11904761904761904
OXPHOS	0.7619047619047619	0.9047619047619048	0.8333333333333334	0.9047619047619048	0.7380952380952381	0.023809523809523808	0.7619047619047619	-0.3333333333333333	0.19047619047619047	1.0	0.19047619047619047	0.8095238095238095	-0.5476190476190477	-0.30952380952380953	0.7380952380952381
VerCL	-0.14285714285714285	0.35714285714285715	0.0	0.40476190476190477	0.16666666666666666	0.9285714285714286	-0.19047619047619047	0.5714285714285714	0.9047619047619048	0.19047619047619047	1.0	-0.2857142857142857	0.30952380952380953	0.4523809523809524	0.16666666666666666
VerMES	0.8571428571428571	0.6904761904761905	0.7142857142857143	0.6428571428571429	0.5952380952380952	-0.35714285714285715	0.9047619047619048	-0.6666666666666666	-0.2857142857142857	0.8095238095238095	-0.2857142857142857	1.0	-0.7857142857142857	-0.5952380952380952	0.5952380952380952
VerNL	-0.8333333333333334	-0.5714285714285714	-0.7380952380952381	-0.5952380952380952	-0.7619047619047619	0.19047619047619047	-0.8095238095238095	0.8571428571428571	0.35714285714285715	-0.5476190476190477	0.30952380952380953	-0.7857142857142857	1.0	0.9047619047619048	-0.7619047619047619
VerPN	-0.6904761904761905	-0.23809523809523808	-0.6428571428571429	-0.35714285714285715	-0.5714285714285714	0.3333333333333333	-0.5714285714285714	0.8095238095238095	0.5952380952380952	-0.30952380952380953	0.4523809523809524	-0.5952380952380952	0.9047619047619048	1.0	-0.5714285714285714
WP_CC	0.7380952380952381	0.8333333333333334	0.9047619047619048	0.8571428571428571	1.0	0.19047619047619047	0.7142857142857143	-0.6190476190476191	0.11904761904761904	0.7380952380952381	0.16666666666666666	0.5952380952380952	-0.7619047619047619	-0.5714285714285714	1.0
