	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.4303030303030303	0.9151515151515152	0.38181818181818183	0.8787878787878788	0.18787878787878787	0.696969696969697	0.006060606060606061	-0.22424242424242424	-0.04242424242424243	0.6606060606060606	0.5272727272727272	0.5878787878787879	-0.4666666666666667	-0.296969696969697	0.8787878787878788
FAO	-0.4303030303030303	1.0	-0.5393939393939394	0.2727272727272727	-0.5393939393939394	-0.3212121212121212	-0.22424242424242424	0.09090909090909091	0.6606060606060606	0.806060606060606	-0.5878787878787879	-0.7696969696969697	-0.5393939393939394	0.8303030303030303	0.45454545454545453	-0.5393939393939394
G2M	0.9151515151515152	-0.5393939393939394	1.0	0.24848484848484848	0.9757575757575757	0.28484848484848485	0.7454545454545455	0.09090909090909091	-0.15151515151515152	-0.11515151515151516	0.6606060606060606	0.6484848484848484	0.6242424242424243	-0.4666666666666667	-0.18787878787878787	0.9757575757575757
GLYC	0.38181818181818183	0.2727272727272727	0.24848484848484848	1.0	0.18787878787878787	-0.5151515151515151	0.503030303030303	0.5878787878787879	0.09090909090909091	0.4909090909090909	-0.3333333333333333	-0.2727272727272727	0.06666666666666667	0.23636363636363636	0.17575757575757575	0.18787878787878787
KEGG_CC	0.8787878787878788	-0.5393939393939394	0.9757575757575757	0.18787878787878787	1.0	0.24848484848484848	0.6727272727272727	0.06666666666666667	-0.09090909090909091	-0.09090909090909091	0.6121212121212121	0.6484848484848484	0.6606060606060606	-0.41818181818181815	-0.12727272727272726	1.0
NefAC	0.18787878787878787	-0.3212121212121212	0.28484848484848485	-0.5151515151515151	0.24848484848484848	1.0	0.12727272727272726	-0.3212121212121212	-0.28484848484848485	-0.3212121212121212	0.5878787878787879	0.6848484848484848	0.030303030303030304	-0.41818181818181815	-0.34545454545454546	0.24848484848484848
NefMES	0.696969696969697	-0.22424242424242424	0.7454545454545455	0.503030303030303	0.6727272727272727	0.12727272727272726	1.0	0.15151515151515152	-0.09090909090909091	-0.07878787878787878	0.45454545454545453	0.503030303030303	0.696969696969697	-0.28484848484848485	-0.38181818181818183	0.6727272727272727
NefNPC	0.006060606060606061	0.09090909090909091	0.09090909090909091	0.5878787878787879	0.06666666666666667	-0.3212121212121212	0.15151515151515152	1.0	0.21212121212121213	0.4303030303030303	-0.3939393939393939	-0.296969696969697	-0.3090909090909091	0.4666666666666667	0.6484848484848484	0.06666666666666667
NefOPC	-0.22424242424242424	0.6606060606060606	-0.15151515151515152	0.09090909090909091	-0.09090909090909091	-0.28484848484848485	-0.09090909090909091	0.21212121212121213	1.0	0.7454545454545455	-0.2727272727272727	-0.4666666666666667	-0.3090909090909091	0.8303030303030303	0.6727272727272727	-0.09090909090909091
OXPHOS	-0.04242424242424243	0.806060606060606	-0.11515151515151516	0.4909090909090909	-0.09090909090909091	-0.3212121212121212	-0.07878787878787878	0.4303030303030303	0.7454545454545455	1.0	-0.47878787878787876	-0.6484848484848484	-0.503030303030303	0.8424242424242424	0.7454545454545455	-0.09090909090909091
PD-L1	0.6606060606060606	-0.5878787878787879	0.6606060606060606	-0.3333333333333333	0.6121212121212121	0.5878787878787879	0.45454545454545453	-0.3939393939393939	-0.2727272727272727	-0.47878787878787876	1.0	0.7212121212121212	0.5393939393939394	-0.6121212121212121	-0.5515151515151515	0.6121212121212121
VerCL	0.5272727272727272	-0.7696969696969697	0.6484848484848484	-0.2727272727272727	0.6484848484848484	0.6848484848484848	0.503030303030303	-0.296969696969697	-0.4666666666666667	-0.6484848484848484	0.7212121212121212	1.0	0.6484848484848484	-0.7696969696969697	-0.6121212121212121	0.6484848484848484
VerMES	0.5878787878787879	-0.5393939393939394	0.6242424242424243	0.06666666666666667	0.6606060606060606	0.030303030303030304	0.696969696969697	-0.3090909090909091	-0.3090909090909091	-0.503030303030303	0.5393939393939394	0.6484848484848484	1.0	-0.5878787878787879	-0.6363636363636364	0.6606060606060606
VerNL	-0.4666666666666667	0.8303030303030303	-0.4666666666666667	0.23636363636363636	-0.41818181818181815	-0.41818181818181815	-0.28484848484848485	0.4666666666666667	0.8303030303030303	0.8424242424242424	-0.6121212121212121	-0.7696969696969697	-0.5878787878787879	1.0	0.793939393939394	-0.41818181818181815
VerPN	-0.296969696969697	0.45454545454545453	-0.18787878787878787	0.17575757575757575	-0.12727272727272726	-0.34545454545454546	-0.38181818181818183	0.6484848484848484	0.6727272727272727	0.7454545454545455	-0.5515151515151515	-0.6121212121212121	-0.6363636363636364	0.793939393939394	1.0	-0.12727272727272726
WP_CC	0.8787878787878788	-0.5393939393939394	0.9757575757575757	0.18787878787878787	1.0	0.24848484848484848	0.6727272727272727	0.06666666666666667	-0.09090909090909091	-0.09090909090909091	0.6121212121212121	0.6484848484848484	0.6606060606060606	-0.41818181818181815	-0.12727272727272726	1.0
