	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.05100136282401152	0.20714101817766584	0.41695050001407474	9.239644804249904e-05	0.0010706809556016237	0.2506256259413439	0.602015447332651
NefMES	0.05100136282401152	0.0	0.4235662143050207	0.503567858476226	0.30228813585284137	0.00038302230618131083	0.3815806896030638	0.9643490145476254
NefNPC	0.20714101817766584	0.4235662143050207	0.0	0.00020267623916371926	0.233974271651381	0.08532754860745431	8.454809415805433e-08	2.0879358893999183e-09
NefOPC	0.41695050001407474	0.503567858476226	0.00020267623916371926	0.0	0.3630256651563165	0.7711624988673799	0.0012463317417583512	2.698491900595077e-05
VerCL	9.239644804249904e-05	0.30228813585284137	0.233974271651381	0.3630256651563165	0.0	0.00029676570304137164	0.15625650175659503	0.5330058743165693
VerMES	0.0010706809556016237	0.00038302230618131083	0.08532754860745431	0.7711624988673799	0.00029676570304137164	0.0	0.020229828771012287	0.2782897943042766
VerNL	0.2506256259413439	0.3815806896030638	8.454809415805433e-08	0.0012463317417583512	0.15625650175659503	0.020229828771012287	0.0	1.6998808371427275e-07
VerPN	0.602015447332651	0.9643490145476254	2.0879358893999183e-09	2.698491900595077e-05	0.5330058743165693	0.2782897943042766	1.6998808371427275e-07	0.0
