	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.00909090909090909	0.8623376623376623	0.538961038961039	0.951948051948052	0.15844155844155844	0.023376623376623377	0.8805194805194805	0.6779220779220779	0.8545454545454545	0.21558441558441557	0.37272727272727274	0.8792207792207792	0.8844155844155844	0.951948051948052
FAO	-0.00909090909090909	1.0	-0.0987012987012987	-0.04025974025974026	-0.01948051948051948	0.44415584415584414	0.0987012987012987	-0.08571428571428572	-0.17792207792207793	-0.1012987012987013	0.6155844155844156	0.4844155844155844	0.12337662337662338	-0.19350649350649352	-0.01948051948051948
G2M	0.8623376623376623	-0.0987012987012987	1.0	0.24025974025974026	0.9142857142857143	-0.07662337662337662	-0.3116883116883117	0.7298701298701299	0.6753246753246753	0.7272727272727273	0.08961038961038961	0.03636363636363636	0.6935064935064935	0.7987012987012987	0.9142857142857143
GLYC	0.538961038961039	-0.04025974025974026	0.24025974025974026	1.0	0.4623376623376623	0.03896103896103896	0.6532467532467533	0.5285714285714286	0.22727272727272727	0.5077922077922078	0.04155844155844156	0.5506493506493506	0.6025974025974026	0.4961038961038961	0.4623376623376623
KEGG_CC	0.951948051948052	-0.01948051948051948	0.9142857142857143	0.4623376623376623	1.0	0.06233766233766234	-0.07662337662337662	0.8571428571428571	0.7597402597402597	0.9077922077922078	0.19090909090909092	0.2623376623376623	0.8649350649350649	0.8727272727272727	1.0
NefAC	0.15844155844155844	0.44415584415584414	-0.07662337662337662	0.03896103896103896	0.06233766233766234	1.0	0.43116883116883115	0.287012987012987	0.18701298701298702	0.07012987012987013	0.7493506493506493	0.6623376623376623	0.2623376623376623	0.12077922077922078	0.06233766233766234
NefMES	0.023376623376623377	0.0987012987012987	-0.3116883116883117	0.6532467532467533	-0.07662337662337662	0.43116883116883115	1.0	0.18441558441558442	-0.15454545454545454	0.033766233766233764	0.23636363636363636	0.7025974025974026	0.2012987012987013	-0.01038961038961039	-0.07662337662337662
NefNPC	0.8805194805194805	-0.08571428571428572	0.7298701298701299	0.5285714285714286	0.8571428571428571	0.287012987012987	0.18441558441558442	1.0	0.7246753246753247	0.7597402597402597	0.2714285714285714	0.38441558441558443	0.887012987012987	0.9246753246753247	0.8571428571428571
NefOPC	0.6779220779220779	-0.17792207792207793	0.6753246753246753	0.22727272727272727	0.7597402597402597	0.18701298701298702	-0.15454545454545454	0.7246753246753247	1.0	0.6987012987012987	0.20909090909090908	0.06753246753246753	0.6558441558441559	0.7831168831168831	0.7597402597402597
OXPHOS	0.8545454545454545	-0.1012987012987013	0.7272727272727273	0.5077922077922078	0.9077922077922078	0.07012987012987013	0.033766233766233764	0.7597402597402597	0.6987012987012987	1.0	0.09220779220779221	0.2779220779220779	0.8012987012987013	0.7688311688311689	0.9077922077922078
VerCL	0.21558441558441557	0.6155844155844156	0.08961038961038961	0.04155844155844156	0.19090909090909092	0.7493506493506493	0.23636363636363636	0.2714285714285714	0.20909090909090908	0.09220779220779221	1.0	0.7116883116883117	0.3207792207792208	0.14415584415584415	0.19090909090909092
VerMES	0.37272727272727274	0.4844155844155844	0.03636363636363636	0.5506493506493506	0.2623376623376623	0.6623376623376623	0.7025974025974026	0.38441558441558443	0.06753246753246753	0.2779220779220779	0.7116883116883117	1.0	0.5025974025974026	0.24805194805194805	0.2623376623376623
VerNL	0.8792207792207792	0.12337662337662338	0.6935064935064935	0.6025974025974026	0.8649350649350649	0.2623376623376623	0.2012987012987013	0.887012987012987	0.6558441558441559	0.8012987012987013	0.3207792207792208	0.5025974025974026	1.0	0.8779220779220779	0.8649350649350649
VerPN	0.8844155844155844	-0.19350649350649352	0.7987012987012987	0.4961038961038961	0.8727272727272727	0.12077922077922078	-0.01038961038961039	0.9246753246753247	0.7831168831168831	0.7688311688311689	0.14415584415584415	0.24805194805194805	0.8779220779220779	1.0	0.8727272727272727
WP_CC	0.951948051948052	-0.01948051948051948	0.9142857142857143	0.4623376623376623	1.0	0.06233766233766234	-0.07662337662337662	0.8571428571428571	0.7597402597402597	0.9077922077922078	0.19090909090909092	0.2623376623376623	0.8649350649350649	0.8727272727272727	1.0
