	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.21449233253280775	0.0002044724061488323	0.27625533338543595	0.0008138621117322101	0.603217610029209	0.02509667588225183	0.9867429111949892	0.5334005612725947	0.907363817812816	0.11730806555020223	0.07387770688865801	0.17393859716506632	0.4047016712701569	0.0008138621117322101
FAO	0.21449233253280775	0.0	0.1075931877824148	0.44583834154275137	0.1075931877824148	0.3654683104386702	0.5334005612725947	0.8027717312071619	0.03758837757140939	0.004862061101964606	0.009221952722215994	0.1075931877824148	0.0029402270232795065	0.186904810349332	0.1075931877824148
G2M	0.0002044724061488323	0.1075931877824148	0.0	0.48877630451924314	1.4675461874042197e-06	0.42503815489214547	0.013330146315440047	0.8027717312071619	0.6760651759978538	0.7514196523258483	0.04254012768448945	0.053717767217167395	0.17393859716506632	0.603217610029209	1.4675461874042197e-06
GLYC	0.27625533338543595	0.44583834154275137	0.48877630451924314	0.0	0.603217610029209	0.12755286970323426	0.13833369839449197	0.07387770688865801	0.8027717312071619	0.14965567342083677	0.44583834154275137	0.8548130882487426	0.5108853175152002	0.6271883447764844	0.603217610029209
KEGG_CC	0.0008138621117322101	0.1075931877824148	1.4675461874042197e-06	0.603217610029209	0.0	0.48877630451924314	0.0330412225454377	0.8548130882487426	0.8027717312071619	0.8027717312071619	0.04254012768448945	0.03758837757140939	0.22911284098281892	0.7260570147627894	6.646897422032013e-64
NefAC	0.603217610029209	0.3654683104386702	0.42503815489214547	0.12755286970323426	0.48877630451924314	0.0	0.7260570147627894	0.3654683104386702	0.42503815489214547	0.3654683104386702	0.02888279750673276	0.9337729580941466	0.22911284098281892	0.32822651147136733	0.48877630451924314
NefMES	0.02509667588225183	0.5334005612725947	0.013330146315440047	0.13833369839449197	0.0330412225454377	0.7260570147627894	0.0	0.6760651759978538	0.8027717312071619	0.8287173946974606	0.13833369839449197	0.02509667588225183	0.42503815489214547	0.27625533338543595	0.0330412225454377
NefNPC	0.9867429111949892	0.8027717312071619	0.8027717312071619	0.07387770688865801	0.8548130882487426	0.3654683104386702	0.6760651759978538	0.0	0.5563057751029299	0.21449233253280775	0.4047016712701569	0.3848412302612835	0.17393859716506632	0.04254012768448945	0.8548130882487426
NefOPC	0.5334005612725947	0.03758837757140939	0.6760651759978538	0.8027717312071619	0.8027717312071619	0.42503815489214547	0.8027717312071619	0.5563057751029299	0.0	0.013330146315440047	0.17393859716506632	0.3848412302612835	0.0029402270232795065	0.0330412225454377	0.8027717312071619
OXPHOS	0.907363817812816	0.004862061101964606	0.7514196523258483	0.14965567342083677	0.8027717312071619	0.3654683104386702	0.8287173946974606	0.21449233253280775	0.013330146315440047	0.0	0.04254012768448945	0.13833369839449197	0.0022200312259168407	0.013330146315440047	0.8027717312071619
VerCL	0.11730806555020223	0.009221952722215994	0.04254012768448945	0.44583834154275137	0.04254012768448945	0.02888279750673276	0.13833369839449197	0.4047016712701569	0.17393859716506632	0.04254012768448945	0.0	0.04254012768448945	0.009221952722215994	0.05997214247725524	0.04254012768448945
VerMES	0.07387770688865801	0.1075931877824148	0.053717767217167395	0.8548130882487426	0.03758837757140939	0.9337729580941466	0.02509667588225183	0.3848412302612835	0.3848412302612835	0.13833369839449197	0.04254012768448945	0.0	0.07387770688865801	0.04791172612997547	0.03758837757140939
VerNL	0.17393859716506632	0.0029402270232795065	0.17393859716506632	0.5108853175152002	0.22911284098281892	0.22911284098281892	0.42503815489214547	0.17393859716506632	0.0029402270232795065	0.0022200312259168407	0.009221952722215994	0.07387770688865801	0.0	0.0060999233136969115	0.22911284098281892
VerPN	0.4047016712701569	0.186904810349332	0.603217610029209	0.6271883447764844	0.7260570147627894	0.32822651147136733	0.27625533338543595	0.04254012768448945	0.0330412225454377	0.013330146315440047	0.05997214247725524	0.04791172612997547	0.0060999233136969115	0.0	0.7260570147627894
WP_CC	0.0008138621117322101	0.1075931877824148	1.4675461874042197e-06	0.603217610029209	6.646897422032013e-64	0.48877630451924314	0.0330412225454377	0.8548130882487426	0.8027717312071619	0.8027717312071619	0.04254012768448945	0.03758837757140939	0.22911284098281892	0.7260570147627894	0.0
