	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.01076984998192249	4.0988070476906885e-08	0.01462459597168174	6.633124718362855e-11	0.08928739738101027	0.1095651234765702	0.031127407425492283	0.15856155177635192	0.4025843256044308	0.05574379430975363	0.36924565971161505	0.3853170085985028	0.056131078712690366	3.067457345071866e-11
FAO	0.01076984998192249	0.0	0.0240628730213699	0.008850433766180303	0.0027123467311299734	9.768329668712885e-05	0.0240628730213699	0.6859678243529181	0.06283601591196272	0.005726858716098931	0.000503010832137314	0.3186197760665134	0.44427682637744426	0.22945063926166842	0.0031823350865953005
G2M	4.0988070476906885e-08	0.0240628730213699	0.0	2.9196343641419377e-05	1.4850254633076728e-19	0.020502810686493705	0.0035084551624210967	0.043952520182898025	0.13657836210963875	0.08356725278277793	0.029362270526735266	0.1404693845117829	0.047919770621143117	0.06136332269158208	8.142947539425758e-20
GLYC	0.01462459597168174	0.008850433766180303	2.9196343641419377e-05	0.0	5.118866333788228e-05	0.056325522669673375	1.159028699717067e-13	0.7485616005595856	0.3799150610948455	0.0019170901253769642	0.022452687985991846	2.476999588668828e-06	0.001350609980140939	0.5407919330016757	6.271854398706327e-05
KEGG_CC	6.633124718362855e-11	0.0027123467311299734	1.4850254633076728e-19	5.118866333788228e-05	0.0	0.005583996886475602	0.002819856911405265	0.005583996886475602	0.029247584664113552	0.16333691490923857	0.022087131236830763	0.3029847363532169	0.22833854290310435	0.007628455425745313	1.0344190955857503e-38
NefAC	0.08928739738101027	9.768329668712885e-05	0.020502810686493705	0.056325522669673375	0.005583996886475602	0.0	0.0065865178548298094	0.2266772918304709	0.10665524977383925	0.20582914540287414	3.9306913231016863e-07	0.9600152527174327	0.6373135535510431	0.22557438255366863	0.006851633061311852
NefMES	0.1095651234765702	0.0240628730213699	0.0035084551624210967	1.159028699717067e-13	0.002819856911405265	0.0065865178548298094	0.0	0.6233887823246751	0.2801454824195418	0.011121874284436045	0.01344570442879534	2.1801743926665594e-05	0.001400534263945104	0.35801420400983996	0.004030701767360475
NefNPC	0.031127407425492283	0.6859678243529181	0.043952520182898025	0.7485616005595856	0.005583996886475602	0.2266772918304709	0.6233887823246751	0.0	7.484329964848232e-11	0.0754015434809372	0.35505425199333607	0.0059321527534863415	0.0014520777762605176	1.0852650378548203e-16	0.005471930845443725
NefOPC	0.15856155177635192	0.06283601591196272	0.13657836210963875	0.3799150610948455	0.029247584664113552	0.10665524977383925	0.2801454824195418	7.484329964848232e-11	0.0	0.19417867310096062	0.25905930018477286	0.00019632108636701793	1.5172395780209673e-06	1.3132679108948458e-17	0.034002302777057146
OXPHOS	0.4025843256044308	0.005726858716098931	0.08356725278277793	0.0019170901253769642	0.16333691490923857	0.20582914540287414	0.011121874284436045	0.0754015434809372	0.19417867310096062	0.0	0.01456044769352112	0.005444219482909073	0.10349116878671295	0.159422192857637	0.1522137233647444
VerCL	0.05574379430975363	0.000503010832137314	0.029362270526735266	0.022452687985991846	0.022087131236830763	3.9306913231016863e-07	0.01344570442879534	0.35505425199333607	0.25905930018477286	0.01456044769352112	0.0	0.028231902556063147	0.025459744099177676	0.2047972089705114	0.017920171857299147
VerMES	0.36924565971161505	0.3186197760665134	0.1404693845117829	2.476999588668828e-06	0.3029847363532169	0.9600152527174327	2.1801743926665594e-05	0.0059321527534863415	0.00019632108636701793	0.005444219482909073	0.028231902556063147	0.0	0.0001173059714817501	0.0004895293761820203	0.3003162959742108
VerNL	0.3853170085985028	0.44427682637744426	0.047919770621143117	0.001350609980140939	0.22833854290310435	0.6373135535510431	0.001400534263945104	0.0014520777762605176	1.5172395780209673e-06	0.10349116878671295	0.025459744099177676	0.0001173059714817501	0.0	3.584556671865294e-05	0.1996914989305676
VerPN	0.056131078712690366	0.22945063926166842	0.06136332269158208	0.5407919330016757	0.007628455425745313	0.22557438255366863	0.35801420400983996	1.0852650378548203e-16	1.3132679108948458e-17	0.159422192857637	0.2047972089705114	0.0004895293761820203	3.584556671865294e-05	0.0	0.008479556988308419
WP_CC	3.067457345071866e-11	0.0031823350865953005	8.142947539425758e-20	6.271854398706327e-05	1.0344190955857503e-38	0.006851633061311852	0.004030701767360475	0.005471930845443725	0.034002302777057146	0.1522137233647444	0.017920171857299147	0.3003162959742108	0.1996914989305676	0.008479556988308419	0.0
