G1	G2	Consistency
NefNPC	NefMES	0.06649557818202928
NefNPC	VerPN	0.010630982664970978
NefNPC	VerMES	0.09565886776729746
NefMES	VerPN	0.07594777046365517
NefMES	VerMES	0.007092538220943641
VerPN	VerMES	0.09636157220394037
