G1	G2	Consistency
VerMES	VerCL	0.07140396818931517
VerMES	VerNL	0.03987282942064441
VerMES	VerPN	0.09636157220394037
VerCL	VerNL	0.08556791605569361
VerCL	VerPN	0.05301214805497462
VerNL	VerPN	0.03579504379118383
