	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.4696264975334743	0.7599718111346019	0.7399577167019028	0.8989429175475687	0.3169837914023961	0.6001409443269908	-0.44918957011980265	0.39859055673009164	0.2754052149400987	-0.14982381959126145	0.6363636363636364	-0.5198026779422128	-0.346723044397463	0.9045806906272023
FAO	0.4696264975334743	1.0	0.06948555320648343	0.3040169133192389	0.25116279069767444	0.4369274136715997	0.33220577871740664	-0.37392529950669484	0.2470754052149401	0.8308668076109936	-0.21282593375616632	0.2448202959830867	0.12417195207892882	-0.3718111346018323	0.2496124031007752
G2M	0.7599718111346019	0.06948555320648343	1.0	0.7537702607470049	0.927554615926709	0.10063424947145877	0.5195207892882312	-0.25750528541226214	0.2317124735729387	-0.12107117688513037	0.027061310782241013	0.5706835799859056	-0.6200140944326991	-0.17815362931642	0.9203664552501761
GLYC	0.7399577167019028	0.3040169133192389	0.7537702607470049	1.0	0.8016913319238901	0.23678646934460887	0.8259337561663143	-0.49386892177589853	0.3274136715997181	0.019873150105708247	-0.013107822410147992	0.764200140944327	-0.6886539816772375	-0.41014799154334036	0.8178999295278365
KEGG_CC	0.8989429175475687	0.25116279069767444	0.927554615926709	0.8016913319238901	1.0	0.2164904862579281	0.6186046511627907	-0.39295278365045805	0.2669485553206483	0.07723749119097956	-0.058491895701198025	0.6677942212825934	-0.6300211416490487	-0.3440451021846371	0.9963354474982382
NefAC	0.3169837914023961	0.4369274136715997	0.10063424947145877	0.23678646934460887	0.2164904862579281	1.0	0.4098661028893587	-0.0631430584918957	0.40676532769556023	0.16053558844256519	0.5901338971106413	0.15898520084566597	-0.15560253699788584	-0.2507399577167019	0.22832980972515857
NefMES	0.6001409443269908	0.33220577871740664	0.5195207892882312	0.8259337561663143	0.6186046511627907	0.4098661028893587	1.0	-0.682029598308668	0.14911909795630726	0.04594785059901339	0.052290345313601126	0.8046511627906977	-0.5625088090204369	-0.6971106412966878	0.6272022551092319
NefNPC	-0.44918957011980265	-0.37392529950669484	-0.25750528541226214	-0.49386892177589853	-0.39295278365045805	-0.0631430584918957	-0.682029598308668	1.0	0.09443269908386187	-0.24904862579281184	0.3147286821705426	-0.6797744890768147	0.41719520789288234	0.8195912614517266	-0.3878787878787879
NefOPC	0.39859055673009164	0.2470754052149401	0.2317124735729387	0.3274136715997181	0.2669485553206483	0.40676532769556023	0.14911909795630726	0.09443269908386187	1.0	-0.09739252995066948	0.2386187455954898	0.19732205778717407	-0.41592670894996475	0.37068357998590556	0.28710359408033825
OXPHOS	0.2754052149400987	0.8308668076109936	-0.12107117688513037	0.019873150105708247	0.07723749119097956	0.16053558844256519	0.04594785059901339	-0.24904862579281184	-0.09739252995066948	1.0	-0.4125440451021846	-0.0142353770260747	0.32966878083157153	-0.34813248766737137	0.06624383368569416
VerCL	-0.14982381959126145	-0.21282593375616632	0.027061310782241013	-0.013107822410147992	-0.058491895701198025	0.5901338971106413	0.052290345313601126	0.3147286821705426	0.2386187455954898	-0.4125440451021846	1.0	-0.14390415785764624	-0.17787174066243833	0.13093727977448907	-0.03805496828752643
VerMES	0.6363636363636364	0.2448202959830867	0.5706835799859056	0.764200140944327	0.6677942212825934	0.15898520084566597	0.8046511627906977	-0.6797744890768147	0.19732205778717407	-0.0142353770260747	-0.14390415785764624	1.0	-0.6329809725158563	-0.5833685694150811	0.6656800563777308
VerNL	-0.5198026779422128	0.12417195207892882	-0.6200140944326991	-0.6886539816772375	-0.6300211416490487	-0.15560253699788584	-0.5625088090204369	0.41719520789288234	-0.41592670894996475	0.32966878083157153	-0.17787174066243833	-0.6329809725158563	1.0	0.2080338266384778	-0.6389006342494714
VerPN	-0.346723044397463	-0.3718111346018323	-0.17815362931642	-0.41014799154334036	-0.3440451021846371	-0.2507399577167019	-0.6971106412966878	0.8195912614517266	0.37068357998590556	-0.34813248766737137	0.13093727977448907	-0.5833685694150811	0.2080338266384778	1.0	-0.3361522198731501
WP_CC	0.9045806906272023	0.2496124031007752	0.9203664552501761	0.8178999295278365	0.9963354474982382	0.22832980972515857	0.6272022551092319	-0.3878787878787879	0.28710359408033825	0.06624383368569416	-0.03805496828752643	0.6656800563777308	-0.6389006342494714	-0.3361522198731501	1.0
