G1	G2	Consistency
MES	AC	0.055354858139703034
MES	OPC	0.025766815274365085
MES	NPC	0.015582356020115873
AC	OPC	0.06186408101764185
AC	NPC	0.043519174833370866
OPC	NPC	0.003975849606772719
