G1	G2	Consistency
MES	AC	0.017192605507246134
MES	OPC	0.08604289568864745
MES	NPC	0.045333481604172915
AC	OPC	0.0705814867828275
AC	NPC	0.03188647007792689
OPC	NPC	0.019213968097619216
