G1	G2	Consistency
NefNPC	NefMES	0.016390866874661236
NefNPC	VerPN	0.007258889006958175
NefNPC	VerMES	0.055591945884319593
NefMES	VerPN	0.010372463212413252
NefMES	VerMES	0.02485967346762885
VerPN	VerMES	0.03401540834675504
