G1	G2	Consistency
NefNPC	NefMES	0.17918503254180596
NefNPC	VerPN	0.007427880548044746
NefNPC	VerMES	0.1528838829652489
NefMES	VerPN	0.15482955378175228
NefMES	VerMES	0.012977149951020395
VerPN	VerMES	0.13006454254018623
