""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	TMEM206	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	HRASLS	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	SOX4.1	MAP1B	RBFOX2	STMN1.1	TMEM161B.AS1	DPYSL3	SEPT3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.817412426986671	0.69705387555423	0.580554783882964	0.721587713704651	0.931026670746824	0.322121616168354	0.90454360889628	0.344458116500824	0.893513885064317	0.861919606932435	0.499267514579021	0.87880066581909	0.791558249421288	0.775226783683164	0.810718287897185	0.747977955379	0.877801627606872	0.643577240884061	0.442211196534754	0.898168328373321	0.847561791256591	0.912549349093214	-0.00869456360975956	0.735510740134102	0.694528189707203	0.876659695176035	0.894190495296065	0.685834338094496	0.858179930886209	0.517380883436493	0.832810711150021	0.85407874468006	0.712074866962635	0.878422057205658	0.873501366549144	0.876597407952535	0.582181935109795	0.814956261731412	0.740272659436596	0.893156038858719	0.783591591403805	0.764785735179184	0.898019327564164	0.589196097875147	0.821525735036126	0.609033479521729	0.882070134393796	0.391122238765425	0.858179930886209	0.803996153031597	0.926515121656439	0.898168328373321	0.890027021866416	0.870301513106586	0.87880066581909	0.823255118274229	0.882259438700512	0.834066226164887	0.817920400779155	0.894674137266772	0.52316748863147	0.489148894055512	0.682549501705444	0.861919606932435	0.6316449629704	0.631507471666153	0.795308917330485	0.782141886809791	0.812026319590688	0.825876066933668	0.810627910357204	0.852055020575359	0.811057814331166	0.856113460647733	0.885743859262198	0.80041036306696	0.760346243857161	0.57128986471684	0.747977955379	0.874302551227891	0.878004366412774	0.818053165912465	0.822623588485378	0.87350380918536	0.86406057757549	0.344306673055451	0.770043509633463	0.356016671073484	0.913564264440834	0.89724989715622	0.751639467066324	0.632808879127178	0.725543563055966	0.909728104264088	0.871922202235698	0.772746286606128	0.883867914648545	0.865396699585474	0.910502419944463	0.906220478658353	0.74614597821723	0.872054104591346	0.902748271277745	0.886034532971865	0.879689785401603	0.818129246175597	0.915541578457438	0.915757751762527	0.833101384859688	0.89373372232373	0.908670442782693	0.907700716205063	0.895596232438196	0.914828328682455	0.861264980426629	0.874234157413852	0.910931102600317	0.908366334573839	0.891113994982399	0.905377769163939	0.782141886809791	0.894714440764331	0.896997084307896	0.854446361430522	0.787476604304865	0.860554173287863	0.883561363803476	0.8740082135639	0.819729172896876	0.896863960634141	0.889571470212189	0.861978230201612	0.89905378400151	0.883125353238975	0.915541578457438	0.838188174778869	-0.152716971405665	0.894620399270026	-0.482493077775418	0.658976840905898	0.883958292188526	0.835495168351067	0.93464177234605	0.263757079888648	0.793997221682657	0.753458009728907	0.182653156232126	0.870071905302311	0.805026976122246	0.910931102600317	0.787347144585433	0.861264980426629	0.895596232438196	0.829277437864021	0.585911485103979	0.910695388205503	-0.10936374570588	0.896997084307896	0.917857197589915	0.889308886819002	0.696739996800513	0.879059585257954	0.854446361430522	0.311402059791209	0.845602797011605	0.582642016529273	0.80756728717894	0.923336030621715	0.801513213318345	0.896863960634141	0.838647605554673	0.851533517743308	0.880676610432743	0.568132686835131	0.269222478421261	0.861978230201612	0.632957879936335	0.880975833369165	0.882866433800111	0.903107338801452	0.69519380807598	0.904550936804927	0.278511663778369	0.852542458491819	0.784993664591613	0.436622990382344	0.908533655154614	0.568984016129225	0.582642016529273	0.888347709468127	0.45607437837692	0.86216631319022	0.850749431518071	0.855526006637859	0.658976840905898	0.812398821613581	0.80756728717894	0.651148191834602	0.7981130637061	0.228710854316007	0.915541578457438	0.853885776419021	0.893135276450885	0.527898874981268	0.261026597838203	-0.124309301100044	0.826001862698776	0.875501885609797	0.503992048387981	0.664322550263942	0.844447430081583	0.820534021529947	0.793661359203	0.518084747590067	0.753458009728907	0.642462847172826	0.893924247948554	0.845351205481389	0.896681984236072	0.666357016275274	0.838647605554673	0.369070667642571	0.903107338801452	0.457086851088325	0.161552295351618	0.740326984428296	0.861017052850737	0.924558789403618	0.81251561015578	0.850281666682765	0.426203154050948	0.45607437837692	0.788219036378332	0.436622990382344	0.784961726509294	0.261026597838203	0.530404033611749	0.666357016275274	0.7981130637061	0.850281666682765	0.825488909093481	0.907512633216455	0.568984016129225	0.651762514842849	0.784993664591613	0.81949467982017	0.820301971089456	0.86216631319022	0.757678885109625	0.806320321390829	0.787018610014422	0.777064867435473	0.841209715777681	0.477428759169864	0.548379158331746	0.525003129747564	0.738543272995885	0.851209868444729	0.499720623597032	0.797862693493992	0.90454360889628	0.725244340119544	0.834298276605378	0.844451094035906	0.309819812259582	0.912169519161674	0.316600654450881	0.859644291297517	0.770705285070868	0.893924247948554	0.851490771609534	0.699959391332797	0.869703067233741
ADM	0.817412426986671	1	0.852876214446445	0.49327039045321	0.8876364079131	0.895032817830131	0.359873047948661	0.832080227805962	0.381251200073958	0.871936757914062	0.802455479559295	0.713287920480215	0.925549730524821	0.746034022151883	0.722598206459717	0.768548341962118	0.759832017519246	0.882063435470658	0.528284789680398	0.592721061403059	0.822527957496723	0.735386711643427	0.878692764857444	0.209813857456402	0.838921784764908	0.822943486143747	0.838007621741455	0.875986940079468	0.543338899428065	0.845993104622797	0.528653876890402	0.907537785819401	0.81109358684508	0.91051981493334	0.926050809187409	0.87487234559098	0.77381577863469	0.752118309679728	0.73575824313959	0.804801994271902	0.896100970881599	0.78979652154201	0.610872330419541	0.842353562532096	0.640449675975182	0.789158662376816	0.843575705611579	0.870257533322852	0.353354562141679	0.845993104622797	0.689028380352478	0.854890306241433	0.822527957496723	0.837807190276419	0.851590519926829	0.925549730524821	0.672871648841713	0.82811315136996	0.905941666957596	0.835729547041298	0.848564493662029	0.761567460692112	0.761601680698337	0.877133310288023	0.802455479559295	0.443956917196071	0.362914942695351	0.85759124244709	0.731021216563514	0.904572866708575	0.777355104992873	0.834240976770488	0.85057125259854	0.949528177744278	0.847674773500165	0.809301925090558	0.927077409374175	0.938660881481515	0.828905100085465	0.759832017519246	0.803484524032219	0.883534895738355	0.841079476847683	0.815911773097817	0.804709111397861	0.833559020932137	0.554106228663715	0.760137553289116	0.174149278110929	0.87030886333219	0.797097604298841	0.880667748073888	0.648504560122981	0.715069805090102	0.815784171984136	0.907369130074432	0.735746021708795	0.852680671553727	0.802585026725719	0.846445297562205	0.824649597882706	0.758494992990291	0.822684391810897	0.835614665591827	0.823659661988324	0.81433226600571	0.780288248383632	0.845555577400342	0.827768507021546	0.757937695746047	0.859280244182936	0.846107986072268	0.86912827311741	0.827555854125716	0.846063988921407	0.895729439385437	0.825527096613774	0.832615526474776	0.856613527983504	0.860636823001162	0.874845458443231	0.731021216563514	0.82842113142599	0.827748952732275	0.826064839568747	0.745547609206248	0.801905515173527	0.850600584032447	0.729901733502707	0.743694840297752	0.824456499276147	0.859187361308895	0.845208488765769	0.89212900587328	0.840664560796251	0.845555577400342	0.797508244373547	-0.172629239191494	0.852387357214652	-0.664911211504358	0.738811156552138	0.840112152124324	0.827638959855121	0.877869040421872	0.205902999602056	0.867229062771893	0.727352343038906	0.191412483351688	0.807190061849212	0.853426501690622	0.832615526474776	0.621045449413157	0.895729439385437	0.827555854125716	0.808436647790284	0.541112403442651	0.861761194634286	-0.290571648813965	0.827748952732275	0.820875620053262	0.862074063262634	0.863247320618937	0.831821133473112	0.826064839568747	0.380175468672651	0.903578042241876	0.668941236698095	0.765294997084535	0.888003050836945	0.850128836803767	0.824456499276147	0.740848415239122	0.891400608597908	0.829354848738715	0.585958023756605	0.387525682644024	0.845208488765769	0.749634455664039	0.822068431698838	0.840354136454062	0.825008907948074	0.876744668788748	0.847904536399108	0.209389296569679	0.786318357762653	0.707475407994194	0.240542243516286	0.796848287110626	0.468509771662885	0.668941236698095	0.844646302949206	0.228312215107456	0.803902496965402	0.822882378989773	0.752599374774865	0.738811156552138	0.698646646388009	0.765294997084535	0.514046822804421	0.919944982362312	0.375011150690988	0.845555577400342	0.785790336527464	0.817431620855279	0.70831379814672	0.0813543060240558	-0.255389198467907	0.732343575375514	0.746065797871949	0.413319574476417	0.592664842821403	0.767045105974354	0.813645421595041	0.811707102670981	0.495964770517025	0.727352343038906	0.612977782789305	0.809008610751482	0.858798719809619	0.811056922552696	0.744407820823907	0.740848415239122	0.113715983897945	0.825008907948074	0.438645483372638	0.389285568678479	0.651764385564093	0.849561762414887	0.779703618468029	0.854291098526652	0.681922840488364	0.490472705368427	0.228312215107456	0.803761219181908	0.240542243516286	0.600611219527321	0.0813543060240558	0.416129410412258	0.744407820823907	0.919944982362312	0.681922840488364	0.744511231874847	0.87744862320253	0.468509771662885	0.701706892659034	0.707475407994194	0.6804196045006	0.759927344679445	0.803902496965402	0.66011247509191	0.706898556460678	0.732492676831211	0.672964531715754	0.760110666141368	0.585378205516845	0.395740928424308	0.634239706099255	0.790678908845396	0.788510827022394	0.485663771926508	0.713483463372933	0.832080227805962	0.677144261047585	0.834375412509231	0.831002297609858	0.389744323586497	0.872914472377648	0.267851151577175	0.768809880581128	0.737199985097045	0.809008610751482	0.738803823693661	0.787472005404833	0.845364923079942
DDIT3	0.69705387555423	0.852876214446445	1	0.523415220962256	0.752256031655889	0.765831913581378	0.396508487173878	0.712004689761299	0.20739858696515	0.79483759869566	0.711711579680144	0.709923608185099	0.845076666605602	0.674757726198546	0.740651315026166	0.739307893820873	0.655725111595557	0.833940926105728	0.420914625582404	0.549782915346145	0.74354821966158	0.655341625906046	0.768904684265485	0.279474355921129	0.768948650777658	0.755805106221872	0.764539786640287	0.78412686781346	0.536027777700098	0.789561617234873	0.442284793082602	0.8316497823047	0.693873388657861	0.898840383241431	0.794158560340985	0.738406580321322	0.630070651742479	0.608862066586216	0.683091822839382	0.703191846654576	0.810509217701407	0.763084006570551	0.535684320442596	0.709945591441186	0.56513484768719	0.747227878113021	0.720158035185423	0.797541539194314	0.384871855936395	0.789561617234873	0.67421058738039	0.736357252337248	0.74354821966158	0.762277953847375	0.75341625906046	0.845076666605602	0.571719762336576	0.691372182632007	0.781469336410989	0.706897246597175	0.747236521516112	0.716337833794371	0.711887445728837	0.843361972630846	0.711711579680144	0.486632348361332	0.177811012813843	0.8143147635884	0.710690579564121	0.827570667008629	0.696198728635023	0.714220113458027	0.79581707488352	0.869641733990389	0.778887525112817	0.715951905520851	0.79354058658655	0.830076758202503	0.765736652805003	0.655725111595557	0.71582733373636	0.803025140295919	0.677931235415636	0.763394680903826	0.710407239819005	0.751286325804068	0.531607647730534	0.780091719029562	0.314408192426768	0.782715054255898	0.669000555687862	0.733257613229035	0.517010765689023	0.744381140808862	0.696452757372024	0.804827767295022	0.739388499093191	0.766024877718138	0.737329400773078	0.747773889998229	0.699818638137286	0.665089978688455	0.743738741214331	0.708831773132797	0.730905404827768	0.7079695409774	0.71926649202191	0.737239025164722	0.726647980898993	0.725995810968424	0.786840578648152	0.74991115100665	0.774393170535109	0.702334499667198	0.731347512533509	0.806034403795776	0.697151336398776	0.737043618443952	0.765399576211674	0.779867001300676	0.778118111149786	0.710690579564121	0.740531628409695	0.694642802620893	0.739625429742124	0.652935680656567	0.72394404040034	0.752610206337284	0.647571766171433	0.671193996128505	0.731257136925153	0.772307203790891	0.775885589364989	0.827111461214819	0.747280488028285	0.737239025164722	0.722046152624862	0.0503018976092314	0.76192377916598	-0.450390541785791	0.705165454534352	0.74010661879202	0.746894559754765	0.750270210856065	0.302373581011352	0.820257570483815	0.677591123649709	0.280417319360384	0.698572920292377	0.755288226687263	0.737043618443952	0.548065778787379	0.806034403795776	0.702334499667198	0.741911688375132	0.548332020444428	0.73556341253412	-0.149015757903164	0.694642802620893	0.693577835992697	0.777947130269112	0.740333779104915	0.73004317267237	0.739625429742124	0.375435853935266	0.819998656578795	0.775648658716056	0.722954793876442	0.784862085600357	0.846090338969596	0.731257136925153	0.657931392605582	0.80003541746814	0.804136516020298	0.730978428635884	0.329498476438224	0.775885589364989	0.737532135245877	0.744156423079977	0.754959972154542	0.708206471626334	0.758311197415746	0.726574703378704	0.196409022003638	0.67616410229784	0.675561336337712	0.313054456642437	0.686955990742607	0.495814021653507	0.775648658716056	0.771677017116408	0.260075353716697	0.750016182119064	0.751525699037011	0.661067042824604	0.705165454534352	0.633492711939961	0.722954793876442	0.474126318232058	0.851024358669036	0.312209295538914	0.737239025164722	0.674530565885651	0.708333485994834	0.651787666172044	0.130339620870421	-0.0858199384723678	0.644892251512876	0.639174162346346	0.361703952574069	0.620752193745764	0.717886432056473	0.748299045560299	0.745959050079079	0.476001648021265	0.677591123649709	0.672107923074486	0.674581860149853	0.787871349100213	0.711863019888741	0.73645901385168	0.657931392605582	0.0345220757258967	0.708206471626334	0.390340801533943	0.393056954952645	0.642456121926238	0.754725484089619	0.625735004646531	0.734358569768056	0.587330316742082	0.417478928586533	0.260075353716697	0.721978201145829	0.313054456642437	0.430731746073563	0.130339620870421	0.363728469656521	0.73645901385168	0.851024358669036	0.587330316742082	0.60506347665195	0.776357008078847	0.495814021653507	0.633131209506537	0.675561336337712	0.658685523415221	0.730744194283132	0.750016182119064	0.717532257375077	0.602752792178846	0.677854922722749	0.62220553123149	0.739359188085075	0.466699272900286	0.474707653226348	0.546468328845085	0.633541563620154	0.677644860497921	0.379549465379425	0.701951013977687	0.712004689761299	0.686599373477202	0.669997129963789	0.763614047300639	0.21091915121766	0.776234878878366	0.160150560970323	0.717366161662423	0.79222520763568	0.674581860149853	0.650522407655059	0.863911431903811	0.784295406110124
NDRG1	0.580554783882964	0.49327039045321	0.523415220962256	1	0.6302538455432	0.538547028901875	0.144784649514072	0.630314910143441	0.251252740273936	0.5938324753757	0.512152466093881	0.588725032211577	0.569318702255116	0.450430810754698	0.671071866928023	0.543996433827346	0.442321431842747	0.531202178784937	0.329232234781175	0.558234256019443	0.580561916451414	0.530181178668914	0.539445899817417	0.240031509333724	0.594364958689798	0.272266290508729	0.577120315581854	0.616768339226067	0.340087149691887	0.664479332686049	0.37867502030398	0.575791549880619	0.601656071958525	0.52137810589823	0.583617589047453	0.557518578904623	0.695536788368415	0.641355781508404	0.509807585444642	0.597603825086559	0.608375620569	0.525523170962561	0.631133175786665	0.515476822930979	0.438003313555622	0.456582195419015	0.534094198252331	0.589724049071513	0.0419257332331874	0.664479332686049	0.525396156594061	0.57559125799183	0.580561916451414	0.584086565177301	0.49215991597511	0.569318702255116	0.504944400681481	0.508100219221915	0.571299637886921	0.476527378313518	0.604291620104909	0.632168831406745	0.520256959837813	0.571390013495277	0.512152466093881	0.476546918985595	0.251414230800652	0.581993270681054	0.645993856901216	0.56889857780546	0.49222830832738	0.58409389292933	0.707818100768804	0.508266314934569	0.545510835913313	0.597518334646222	0.541429278033232	0.544934386087042	0.497409029011792	0.442321431842747	0.563830215985491	0.577828664944645	0.42456387322008	0.600377745847869	0.575603470911878	0.565962591825893	0.516734753695935	0.564245455267127	0.439624819096122	0.630478563272086	0.595349320045676	0.635302666691093	0.333133041444544	0.370419086351451	0.562528318708362	0.59448464530627	0.432272641227154	0.56831480022716	0.533732695818907	0.587108041597206	0.561776002833398	0.39743895066591	0.547330561000483	0.580644964307741	0.586807603764022	0.559072062334744	0.513278497322317	0.599885198551548	0.554433595300468	0.564802364421321	0.598859313267506	0.565058835742332	0.580342083890548	0.580151562337797	0.584140302025513	0.589526199766733	0.551986126122826	0.586272677865915	0.572359719347097	0.662696246359023	0.57877150237236	0.645993856901216	0.687561751576994	0.602852938123241	0.555122403991182	0.507882829245058	0.516693229767772	0.574794975604692	0.512333217310593	0.534177246108659	0.562894706309805	0.562274289971361	0.598297518945292	0.597032260428307	0.534463028437784	0.599885198551548	0.64252294502354	0.0931579513791325	0.604074230128053	-0.180903614518831	0.627537692124499	0.640366143343043	0.647051495777383	0.643263047978457	0.47553813178962	0.736879965315307	0.703338401695153	0.668623935581024	0.548285611348245	0.453119198836001	0.586272677865915	0.49670800740103	0.589526199766733	0.580151562337797	0.676653171390014	0.590762147275603	0.665732378282986	0.161005872659762	0.602852938123241	0.577489145767307	0.580232167610115	0.663438791897949	0.616262724336075	0.555122403991182	0.220972282455918	0.607806498494758	0.536483045413743	0.639501468603636	0.625090222946856	0.602789430938991	0.562894706309805	0.378353357947889	0.620446870744561	0.588361087194143	0.471699922248709	0.273223783440502	0.598297518945292	0.575745140784436	0.542455163317273	0.576424179139111	0.603942330591533	0.552643181221414	0.589101190149059	0.25082537442023	0.484133648790995	0.792053052924689	0.749985392211175	0.579760748896258	0.428222836939198	0.536483045413743	0.641690023876259	0.295490379272232	0.750025952455102	0.739806180958837	0.583238988525962	0.627537692124499	0.605532452781798	0.639501468603636	0.362302379687471	0.53040345381379	0.297240125531184	0.599885198551548	0.770204138958604	0.608952070395271	0.578270772650387	0.252105411098899	0.1032634578346	0.619643260605395	0.560845378325731	0.415890758151182	0.663538937842344	0.580371394898663	0.679972643059092	0.656633752847137	0.526089767878662	0.703338401695153	0.540350171528318	0.607344850116939	0.636604563968222	0.567831168593255	0.713127040105006	0.378353357947889	0.110095912177359	0.603942330591533	0.19993405023174	0.475760406934496	0.644300277358014	0.634452647455744	0.66548646642072	0.483763493784441	0.630463907768028	0.180349499186645	0.295490379272232	0.618704464863218	0.749985392211175	0.589433252567485	0.252105411098899	0.33740557899099	0.713127040105006	0.53040345381379	0.630463907768028	0.472284609888802	0.55105061644714	0.428222836939198	0.580307887714413	0.792053052924689	0.611807451102521	0.619159628971489	0.750025952455102	0.517318531274235	0.616011138183084	0.585745079719836	0.454854330396126	0.595217420509157	0.246781725443487	0.380343305182553	0.367746899444923	0.539304229944859	0.588168123057383	0.358626290752988	0.511512509083359	0.630314910143441	0.468469293665769	0.639457502091463	0.573686042464323	0.233653946605702	0.631326139923425	0.448077654678337	0.539155232320272	0.619513922825425	0.607344850116939	0.583685981399723	0.581876026648592	0.569345570679222
HERPUD1	0.721587713704651	0.8876364079131	0.752256031655889	0.6302538455432	1	0.753506634668816	0.344678096214989	0.794214739773206	0.44716507593383	0.789410177026276	0.699256843815072	0.843977503801272	0.834402574483546	0.61447719542504	0.636719365416675	0.677151458527977	0.687285739583906	0.742759265026472	0.438447493603483	0.687771813801821	0.725873681767942	0.591663460775154	0.739635200078163	0.372720000488517	0.821791513241859	0.656240496821588	0.705290026318843	0.75017250749568	0.420867878615027	0.79925623316907	0.549985649818944	0.821984477378619	0.785770726851937	0.852455712898676	0.840176843082297	0.827326408607666	0.748985411667003	0.884963382590271	0.653150628049414	0.795458015034105	0.79866757042275	0.656435903542358	0.675351274112884	0.683289672144161	0.604788346126232	0.654978095761824	0.938503062389702	0.756283852687758	0.258087090332863	0.79925623316907	0.565210275950929	0.734249302336942	0.725873681767942	0.731921519775771	0.721181477885455	0.834402574483546	0.517824146164227	0.721313377421975	0.871009581035778	0.75601272586269	0.77672828084831	0.891769102533571	0.842416692619122	0.869133676516387	0.699256843815072	0.401715915266761	0.325653794901137	0.769918356629479	0.689166529271316	0.869622193318312	0.648727108407985	0.713734039240112	0.770951569665549	0.852531433002974	0.71874622162786	0.722353918210075	0.884785754850056	0.922076684924982	0.88255323306526	0.687285739583906	0.708795134372653	0.763391772155764	0.704113472610135	0.716768166271814	0.718328539762215	0.705817624464922	0.682549569189245	0.66077149015944	0.123398122874189	0.747141260739737	0.648414457654753	0.930786939503301	0.577652798895952	0.577388999822913	0.682600863453448	0.852033145865011	0.541986187187426	0.735404644573494	0.676826594854697	0.711489304535268	0.737751967806743	0.578471064539176	0.693382429271927	0.719652420295431	0.720013922728855	0.6916750630492	0.642635303887983	0.740421712129262	0.693018484254493	0.704799066932909	0.737148649556366	0.716831235764315	0.757407441332185	0.707595825623928	0.725067629044767	0.831901368457692	0.718318769426176	0.688094234891091	0.725866354015914	0.769810882933055	0.745722119430145	0.689166529271316	0.761022465666429	0.765660932700704	0.717537142543096	0.62934764687563	0.671164685120389	0.727830191559651	0.613026300523324	0.646213689462082	0.699513315136083	0.727937665256075	0.736186271456574	0.766975042897882	0.700231434834912	0.740421712129262	0.728897600771857	-0.168382352707179	0.748665433161742	-0.604129843949653	0.667561873706194	0.758076709350822	0.781310568450364	0.784600729111327	0.382871379632513	0.844241302874311	0.682109904067513	0.296717086790132	0.670891115711311	0.712063996105118	0.688094234891091	0.457519189550626	0.831901368457692	0.707595825623928	0.778523580095383	0.613583209677518	0.788745794175659	-0.13893409985395	0.765660932700704	0.685563717857121	0.733790096543133	0.91572840908397	0.703927064441473	0.717537142543096	0.291920444088968	0.837621900208231	0.574435915755278	0.708892837733038	0.799283101593176	0.757905728470149	0.699513315136083	0.561332458183567	0.817492565384921	0.690436672956321	0.539281559746397	0.344058719719591	0.736186271456574	0.750981002802865	0.714369111082615	0.723523915950684	0.714820989124395	0.893566844364654	0.744019638375438	0.149724375191495	0.630961918360082	0.692766898101502	0.372364441548895	0.67862433668578	0.415619103449539	0.574435915755278	0.760631652224889	0.11793406244466	0.757519800196628	0.771523134323801	0.678148032803903	0.667561873706194	0.55111412363139	0.708892837733038	0.332813062939284	0.839739620544574	0.391811816929678	0.740421712129262	0.799507819322061	0.73913202777218	0.814649397597719	0.126502895971069	-0.175660301548921	0.694146958066939	0.632193257246842	0.309570991871253	0.530569549526444	0.695746850593243	0.790333473781914	0.727243971397341	0.435838927182139	0.682109904067513	0.539522074865962	0.718260147409945	0.764317511495411	0.655322085233969	0.767039400362752	0.561332458183567	0.0289621942970727	0.714820989124395	0.235524941835968	0.584855979140333	0.560595161475189	0.737021635187865	0.737041051723234	0.706332292385012	0.573554142927803	0.388135247703681	0.11793406244466	0.743597525416767	0.372364441548895	0.569604113404189	0.126502895971069	0.379044966013867	0.767039400362752	0.839739620544574	0.573554142927803	0.59117250138922	0.740573152337858	0.415619103449539	0.641834136332827	0.692766898101502	0.528681432087005	0.622779538473751	0.757519800196628	0.501817893149163	0.619403887372451	0.647872204004617	0.513691294019944	0.654154530077369	0.478239544184212	0.281403997288732	0.490945951722327	0.734188237736702	0.700954439701761	0.406945487631365	0.589052338468866	0.794214739773206	0.525672168587148	0.839764046384671	0.712456567803079	0.48168966046692	0.775570496027748	0.319619640585816	0.630852278625558	0.605532486576996	0.718260147409945	0.639010509217702	0.744732872906248	0.759608209524857
