G1	G2	Consistency
NefMES	NefAC	0.14282656702108304
NefMES	NefOPC	0.14549576557797772
NefMES	NefNPC	0.10278209426581822
NefAC	NefOPC	0.012005468893085958
NefAC	NefNPC	0.020730336086653145
NefOPC	NefNPC	0.008403884774398962
