G1	G2	Consistency
VerMES	VerCL	0.04239714025022695
VerMES	VerNL	0.041071646314437715
VerMES	VerPN	0.12374175404606111
VerCL	VerNL	0.008154594677041466
VerCL	VerPN	0.040303656044888087
VerNL	VerPN	0.03398696044752833
