G1	G2	Consistency
MES	AC	0.11327354588948407
MES	OPC	0.25001919387186833
MES	NPC	0.1638694751859331
AC	OPC	0.0628481468106119
AC	NPC	0.054412549271444455
OPC	NPC	0.020582340740605165
