G1	G2	Consistency
MES	AC	0.05923531964655543
MES	OPC	0.0392188992898414
MES	NPC	0.041219205454404106
AC	OPC	0.03718406530714957
AC	NPC	0.06518371566973902
OPC	NPC	0.008537725002166763
