G1	G2	Consistency
NefMES	NefAC	0.025013703203315196
NefMES	NefOPC	0.013129726366395589
NefMES	NefNPC	0.01639086687466118
NefAC	NefOPC	0.009013007562149566
NefAC	NefNPC	0.006989650672773462
NefOPC	NefNPC	0.003776137244507871
