G1	G2	Consistency
NefMES	NefAC	0.01816417398244835
NefMES	NefOPC	0.052833717123925594
NefMES	NefNPC	0.046064552498356726
NefAC	NefOPC	0.032534471910924956
NefAC	NefNPC	0.046857223260620307
NefOPC	NefNPC	0.016101671833975928
