G1	G2	Consistency
VerMES	VerCL	0.07088925808389046
VerMES	VerNL	0.039168126005565934
VerMES	VerPN	0.044982240863465583
VerCL	VerNL	0.014203800414528012
VerCL	VerPN	0.014933363960200563
VerNL	VerPN	0.012504102273292989
