""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	SOX2.OT	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	MIAT	DCX.1	ELAVL4.1	MLLT11.1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	SOX4.1	MAP1B	RBFOX2	STMN1.1	TMEM161B.AS1	DPYSL3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.908749594677118	0.854299286479804	0.707800950262651	0.793395483782785	0.81644016588436	0.797682372082992	0.895659999628267	0.714054856336102	0.839484847985935	0.673233927110289	0.837838799264394	0.842776945429017	0.554103743647307	0.893055220083873	0.617268270577893	0.365422816182113	0.776934996567375	0.161133218339847	0.813148068441278	0.548134224273169	0.557202998074684	0.559656565323957	0.854299286479804	0.556364467880874	0.850920075015847	0.592577539754777	0.885574212189084	0.161133218339847	0.686402316882617	0.739353880825085	0.566240760210121	0.839484847985935	0.841130896707476	0.887333014692304	0.613976173134811	-0.734137729807308	0.826630327209904	0.748952168301177	0.48723042157615	0.689694414325699	0.510275103677725	0.881081081081081	0.755536363187341	0.724324324324324	-0.775326659997487	0.813148068441278	0.860883481365968	0.576117052539367	0.686402316882617	0.903680748126036	0.862853972276936	0.548134224273169	0.663357634781043	0.822791018177614	0.842776945429017	0.654746647136444	0.855945335201345	0.689694414325699	0.594223588476319	0.510275103677725	0.806563873555114	0.34567023152362	0.673233927110289	0.622206416742516	0.393405644448311	0.543196078108546	0.498752762626938	0.385175400840605	0.577763101260908	0.609038026970188	0.656773439894878	0.516859298563889	0.607391978248647	0.600210444455999	0.617268270577893	0.842776945429017	0.773642899124293	0.365422816182113	0.720969340034979	0.640312952679468	0.0653255334464013	0.905842693721364	0.567886808931662	0.8741016344804	0.763766606795047	0.744014022136554	0.656773439894878	0.548134224273169	-0.6	0.742367973415013	0.702862804098028	0.59586963719786	0.567277086735505	0.854299286479804	0.638907139777579	0.630436660350222	0.615622221856352	0.87899001730292	0.635374806514845	0.563983750963456	0.602453832084024	0.712739096427274	0.712739096427274	0.650189245008714	0.635374806514845	0.650189245008714	0.566240760210121	0.859444614297539	0.607391978248647	0.602453832084024	0.600807783362483	0.594223588476319	0.678172073274912	0.628790611628681	0.878802613311771	0.727553534921143	0.590931491033236	0.574471003817826	0.650189245008714	0.498752762626938	0.641959001401009	0.90990990990991	0.66006553733796	0.632082709071763	0.599161734640942	0.641959001401009	0.641278006659918	0.788457337618162	0.630436660350222	0.548985472641407	0.64360505012255	0.566240760210121	0.786811288896621	0.650189245008714	0.511921152399266	0.0185346754941724	0.881081081081081	0.70615490154111	0.554718419159333	0.732491681085767	0.617500457259258	0.577763101260908	0.78516524017508	0.682882882882883	0.594447106854912	0.666649732224125	0.597515685919401	0.742367973415013	0.727553534921143	0.821378312048983	0.628790611628681	0.594223588476319	0.676526024553371	0.739075875971931	0.717677242591897	0.594522417727913	0.90990990990991	0.806308731277152	0.600807783362483	0.711093047705733	0.729199583642684	0.66006553733796	0.742647216597134	0.849361140315181	0.645493811321678	0.793395483782785	0.698976541963509	0.630436660350222	0.730845632364226	0.745660070858095	0.801625727390491	0.179419310647974	0.64360505012255	0.600807783362483	0.543196078108546	0.921588041182554	0.851007189036722	0.786811288896621	0.727553534921143	0.859237432644427	0.704504504504505	0.900388650682953	0.590449632206468	0.56459471148858	0.592800438968888	0.849361140315181	0.70615490154111	0.56459471148858	0.556364467880874	0.732491681085767	0.806563873555114	0.70615490154111	0.678172073274912	0.645493811321678	-0.0218638754446146	0.795041532504326	0.859444614297539	0.650189245008714	0.66006553733796	0.846069042872099	0.865821627530592	0.0370693509883447	0.0608996480522806	0.551426321716251	0.791749435061244	0.87027027027027	0.854299286479804	0.620560368020975	0.576117052539367	0.632082709071763	0.902702702702703	0.682882882882883	0.411666971506172	0.775580574317628	0.855945335201345	0.604099880805565	0.646897147565632	0.730845632364226	0.868468468468469	0.851007189036722	0.834234234234234	0.717677242591897	0.793395483782785	0.834155967531924	0.834234234234234	0.870759773695215	0.640312952679468	-0.762940535997121	0.56459471148858	0.873873873873874	0.590449632206468	0.868775088714079	0.0370693509883447	0.646897147565632	0.795041532504326	0.640312952679468	0.90927675055607	0.867467676252133	0.592800438968888	0.775288947845834	0.900388650682953	0.561302614045498	0.712739096427274	0.556364467880874	0.724261437478061	0.590173589676736	0.69134046304724	0.798333629947409	-0.176193463804642	-0.706346275862669	-0.639733348221214	0.893693693693694	0.727553534921143	-0.128391800280202	0.582701247425531	0.895659999628267	0.449371300980706	0.372007011068277	0.637020855236386	0.683110219439535	0.678172073274912	0.441141057373001	0.717677242591897	0.575113147837205	0.775580574317628	0.554718419159333	0.839484847985935	0.804917824833573
ADM	0.908749594677118	1	0.86038348441828	0.769816801847935	0.674721785149072	0.727552349981773	0.766906402013817	0.833198962369772	0.751564025781227	0.79472263955478	0.797741528973791	0.769816801847935	0.774345135976452	0.600229964822687	0.808145581978093	0.744156241786337	0.252831988842214	0.671702895730061	0.172387747434259	0.703401234629681	0.569060655483669	0.603932013751447	0.654344281570744	0.902647936284441	0.336606170219783	0.702272727272728	0.591702326126256	0.908685715122464	0.172387747434259	0.764533745364664	0.844096981977062	0.511701756522451	0.737363740593561	0.709439013467704	0.731564223618006	0.615853441478348	-0.511701756522451	0.820538769209358	0.839251258485199	0.387172567988226	0.589438159061997	0.505663977684428	0.826135995161016	0.633212055637664	0.697258779915898	-0.800434269172958	0.730571239400785	0.932836830474556	0.54038120600306	0.764533745364664	0.963025724664671	0.97093803114714	0.569060655483669	0.762269578300406	0.804100476938274	0.774345135976452	0.762176322882538	0.799250973683297	0.798496251328544	0.695854011082153	0.425663408080623	0.713967347596222	0.0898119602155924	0.797741528973791	0.601513716738043	0.623400665025876	0.596985382609526	0.563777599000399	0.184906976914455	0.627928999154394	0.698118178146411	0.832458757292423	0.279247271258565	0.752458187688618	0.655345420712066	0.492078975298876	0.716986237015233	0.683778453406107	0.252831988842214	0.827930423163906	0.481512862332336	0.139776536170403	0.804100476938274	0.599249549673784	0.845106329419234	0.727552349981773	0.830949312582918	0.710193735822457	0.603023161447549	-0.369282789836974	0.630193166218652	0.627928999154394	0.603023161447549	0.568519702530168	0.740382630012572	0.769351363716124	0.712457902886716	0.710193735822457	0.967554058793188	0.724533460562762	0.589659877391848	0.677740674568084	0.833213479647176	0.800760418392803	0.742646797076831	0.724533460562762	0.752458187688618	0.65057066979698	0.773232378841129	0.716986237015233	0.737363740593561	0.659627338054015	0.707929568758199	0.77132624655744	0.713967347596222	0.816498501913093	0.812081253714096	0.668684006311049	0.65057066979698	0.769062079493182	0.563777599000399	0.75547707710763	0.854224618996491	0.784156526588239	0.706420124048693	0.687552065179871	0.760005411236147	0.683297297160585	0.631702610928158	0.756986521817136	0.431942285878407	0.772835691266946	0.625664832090135	0.842270147904211	0.752458187688618	0.642268723894698	0.0776982878566614	0.826135995161016	0.814345420778354	0.635476222701923	0.838496536130446	0.665538005020376	0.685287898115612	0.852836260870751	0.655951980157847	0.677240601818806	0.754722354752877	0.718495681724739	0.827175700809153	0.812081253714096	0.899629046865429	0.713967347596222	0.707929568758199	0.763024300655159	0.492833697653629	0.81585486548786	0.610775968073887	0.854224618996491	0.803409090909091	0.694344566372647	0.622645942671124	0.843779592613717	0.784156526588239	0.857687094388142	0.941893498731591	0.798796607273463	0.664155672182532	0.76115086088574	0.756986521817136	0.573588989612187	0.668684006311049	0.905666825703453	0.31471922193195	0.772835691266946	0.652834836861239	0.57434371196694	0.870911102836615	0.791703750135768	0.704910679339187	0.812081253714096	0.87094959738482	0.703867867877186	0.9705729482122	0.577190484122731	0.652834836861239	0.634582748972917	0.941893498731591	0.814345420778354	0.568305933128916	0.633966777992417	0.845289037323222	0.833968202001929	0.814345420778354	0.812081253714096	0.798796607273463	0.251388797447384	0.855855150289763	0.773232378841129	0.752458187688618	0.701891789920176	0.919251828089004	0.778873470104969	0.0825544308477028	0.0922667168297854	0.630947888573405	0.884534599770372	0.842658715064237	0.895100712736912	0.718495681724739	0.643023446249451	0.714722069950975	0.822831451180372	0.655951980157847	0.508119202925369	0.642132811423517	0.938874609312579	0.676985952213331	0.760005411236147	0.573588989612187	0.841006443073915	0.791703750135768	0.786481467393288	0.7607601335909	0.883025155060866	0.838248564768904	0.786481467393288	0.923780162217522	0.730571239400785	-0.552095245682612	0.568305933128916	0.845963259044881	0.577190484122731	0.972035756801452	0.0825544308477028	0.760005411236147	0.855855150289763	0.730571239400785	0.875749497852374	0.781892359523981	0.634582748972917	0.801515140747555	0.9705729482122	0.652080114506486	0.816609587842613	0.633966777992417	0.819628477261625	0.687076596370544	0.823402089035389	0.884534599770372	-0.189884070632586	-0.493181818181818	-0.42372873344398	0.82944053914166	0.834722924356682	0.0837741813775694	0.488305363525111	0.833198962369772	0.637740389766181	0.157736972143351	0.70566540169394	0.74491096414109	0.813590698423601	0.541890650712566	0.799250973683297	0.547141836365411	0.642132811423517	0.635476222701923	0.760005411236147	0.908685715122464
DDIT3	0.854299286479804	0.86038348441828	1	0.615037593984962	0.712781954887218	0.851127819548872	0.852241626226791	0.88287560533365	0.763997141692797	0.806015037593985	0.667669172932331	0.792481203007519	0.748872180451128	0.474614550299667	0.903434741408479	0.684210526315789	0.203007518796993	0.739849624060151	0.059170390477343	0.708270676691729	0.568421052631579	0.533133134722743	0.645112781954887	0.846616541353384	0.37593984962406	0.812835976068848	0.699248120300752	0.936842105263158	0.059170390477343	0.661654135338346	0.848439322881181	0.454135338345865	0.867669172932331	0.789473684210526	0.850024392693676	0.696240601503759	-0.616541353383459	0.77093959108599	0.906766917293233	0.365413533834587	0.684210526315789	0.520300751879699	0.913557040455282	0.697744360902256	0.844422994150558	-0.734424840804852	0.754887218045113	0.935338345864662	0.410526315789474	0.661654135338346	0.917293233082707	0.842422022718903	0.568421052631579	0.673684210526316	0.818716593311037	0.748872180451128	0.571479371852855	0.744360902255639	0.790977443609023	0.643609022556391	0.386466165413534	0.712781954887218	0.169924812030075	0.667669172932331	0.542857142857143	0.509774436090226	0.548872180451128	0.502255639097744	0.2	0.56390977443609	0.685714285714286	0.766917293233083	0.306766917293233	0.589473684210526	0.573900002977252	0.431578947368421	0.778947368421053	0.661654135338346	0.203007518796993	0.759398496240602	0.532330827067669	0.0198928670004856	0.82753897039413	0.566917293233083	0.927882963885573	0.705263157894737	0.658646616541354	0.566917293233083	0.512781954887218	-0.600807783362483	0.646616541353383	0.754887218045113	0.529323308270677	0.519744301516752	0.899248120300752	0.669424643053414	0.652631578947368	0.619548872180451	0.894736842105263	0.700751879699248	0.539300527044155	0.640601503759399	0.842105263157895	0.709774436090226	0.554887218045113	0.687218045112782	0.705263157894737	0.613533834586466	0.811107105653813	0.642105263157895	0.760902255639098	0.655639097744361	0.657142857142857	0.673684210526316	0.639097744360902	0.815187642477799	0.821052631578947	0.619548872180451	0.642105263157895	0.694736842105263	0.502255639097744	0.708270676691729	0.887220260910625	0.790977443609023	0.572932330827068	0.535338345864662	0.687218045112782	0.579819934656091	0.657142857142857	0.688721804511278	0.556076563491228	0.690225563909774	0.621052631578947	0.849624060150376	0.705263157894737	0.548872180451128	0.186257316192807	0.913557040455282	0.806015037593985	0.58796992481203	0.804511278195489	0.713802231750213	0.586466165413534	0.866165413533835	0.778581045288916	0.682963568418539	0.82406015037594	0.654135338345865	0.819548872180451	0.821052631578947	0.869172932330827	0.639097744360902	0.657142857142857	0.765413533834587	0.557894736842105	0.796992481203008	0.612718689665635	0.887220260910625	0.754722354752877	0.687218045112782	0.696240601503759	0.840601503759399	0.790977443609023	0.833396072475486	0.917293233082707	0.716058719311067	0.816541353383459	0.727410463477641	0.688721804511278	0.715789473684211	0.688721804511278	0.891729323308271	0.0285714285714286	0.690225563909774	0.760902255639098	0.547368421052632	0.931096411379549	0.884210526315789	0.718796992481203	0.822556390977444	0.846616541353384	0.818086214605901	0.926315789473684	0.445467328791338	0.6	0.563369727693266	0.917293233082707	0.818045112781955	0.548872180451128	0.590977443609023	0.852631578947369	0.793984962406015	0.806015037593985	0.757894736842105	0.716058719311067	0.118306930422539	0.881203007518797	0.811107105653813	0.705263157894737	0.78796992481203	0.933834586466165	0.760902255639098	0.183838390008484	0.176581611455518	0.604511278195489	0.818045112781955	0.870759773695215	0.891729323308271	0.723308270676692	0.56390977443609	0.684210526315789	0.89545050451833	0.778581045288916	0.336968809087561	0.839413372637764	0.906766917293233	0.664661654135338	0.703759398496241	0.715789473684211	0.859237432644427	0.884210526315789	0.900388650682953	0.640601503759399	0.878195488721805	0.804217779497019	0.900388650682953	0.936842105263158	0.666165413533835	-0.709111258076008	0.548872180451128	0.855945335201345	0.445467328791338	0.855422656843271	0.183838390008484	0.703759398496241	0.881203007518797	0.666165413533835	0.934309858873525	0.909774436090226	0.563369727693266	0.769924812030075	0.926315789473684	0.574436090225564	0.854135338345865	0.590977443609023	0.837593984962406	0.575301857243186	0.778947368421053	0.759398496240602	-0.253478769335956	-0.649061225087474	-0.500615929743101	0.911910991733741	0.842105263157895	-0.257142857142857	0.572932330827068	0.88287560533365	0.348872180451128	0.129323308270677	0.604511278195489	0.818045112781955	0.816541353383459	0.604511278195489	0.790977443609023	0.574403739548212	0.839413372637764	0.530827067669173	0.760902255639098	0.866165413533835
NDRG1	0.707800950262651	0.769816801847935	0.615037593984962	1	0.703759398496241	0.506766917293233	0.691674363314497	0.804047426286002	0.765603865439785	0.789473684210526	0.572932330827068	0.733834586466166	0.727819548872181	0.510718351273335	0.669893787847104	0.566917293233083	0.35187969924812	0.631578947368421	-0.0562840299662531	0.75187969924812	0.290225563909774	0.361446193032368	0.395488721804511	0.864661654135338	0.475187969924812	0.65057066979698	0.306766917293233	0.625563909774436	-0.0562840299662531	0.55187969924812	0.699511143864803	0.344360902255639	0.505263157894737	0.756390977443609	0.616684363326784	0.305263157894737	-0.356390977443609	0.890758423238414	0.627067669172932	0.466165413533835	0.691729323308271	0.348872180451128	0.73742982725039	0.691729323308271	0.646897147565632	-0.470154814406453	0.732330827067669	0.657142857142857	0.572932330827068	0.55187969924812	0.688721804511278	0.806318221745235	0.290225563909774	0.485714285714286	0.755195478312767	0.727819548872181	0.522713132121412	0.803007518796992	0.685714285714286	0.568421052631579	0.574436090225564	0.699248120300752	0.323308270676692	0.572932330827068	0.369924812030075	0.556390977443609	0.378947368421053	0.309774436090226	0.240601503759399	0.4	0.445112781954887	0.663157894736842	0.476691729323308	0.709774436090226	0.36705530989895	0.645112781954887	0.75187969924812	0.723308270676692	0.35187969924812	0.63609022556391	0.345864661654135	-0.0596786010014569	0.629917723732845	0.377443609022556	0.715795429283156	0.715789473684211	0.621052631578947	0.401503759398496	0.527819548872181	-0.436202911208378	0.726315789473684	0.756390977443609	0.338345864661654	0.362542334777242	0.621052631578947	0.544565664686148	0.455639097744361	0.497744360902256	0.735338345864662	0.494736842105263	0.350507734452686	0.437593984962406	0.67218045112782	0.457142857142857	0.560902255639098	0.517293233082707	0.469172932330827	0.4	0.634054011733952	0.500751879699248	0.574436090225564	0.42406015037594	0.538345864661654	0.466165413533835	0.470676691729323	0.617566395816515	0.61203007518797	0.422556390977444	0.503759398496241	0.493233082706767	0.309774436090226	0.521804511278195	0.780227094010457	0.613533834586466	0.548872180451128	0.508270676691729	0.550375939849624	0.3930727349227	0.454135338345865	0.553383458646617	0.210612104428558	0.568421052631579	0.360902255639098	0.717293233082707	0.469172932330827	0.917293233082707	0.169324832902551	0.73742982725039	0.688721804511278	0.419548872180451	0.678195488721805	0.705528444027081	0.845112781954887	0.762406015037594	0.615622221856352	0.666415992972275	0.607518796992481	0.613533834586466	0.66015037593985	0.61203007518797	0.741353383458647	0.470676691729323	0.538345864661654	0.736842105263158	0.508270676691729	0.682706766917293	0.678912675529789	0.780227094010457	0.883779877415619	0.479699248120301	0.727819548872181	0.700751879699248	0.613533834586466	0.716058719311067	0.723308270676692	0.70703276906765	0.637593984962406	0.884037147125001	0.553383458646617	0.619548872180451	0.753383458646617	0.718796992481203	0.613533834586466	0.568421052631579	0.538345864661654	0.353383458646617	0.727042495512072	0.741353383458647	0.759398496240602	0.592481203007519	0.754887218045113	0.711093047705733	0.715789473684211	0.593956438388451	0.430075187969925	0.848439322881181	0.723308270676692	0.685714285714286	0.338345864661654	0.527819548872181	0.67218045112782	0.833082706766917	0.688721804511278	0.637593984962406	0.70703276906765	0.218176417142864	0.693233082706767	0.634054011733952	0.469172932330827	0.548872180451128	0.688721804511278	0.757894736842105	0.164486980533907	0.14513557105933	0.430075187969925	0.604511278195489	0.793395483782785	0.815037593984962	0.499248120300752	0.509774436090226	0.454135338345865	0.689694414325699	0.615622221856352	0.834900397516055	0.443023724447709	0.748872180451128	0.4	0.511278195488722	0.619548872180451	0.824670409492065	0.741353383458647	0.701216755376487	0.798496240601504	0.705263157894737	0.878013043907794	0.701216755376487	0.664661654135338	0.515789473684211	-0.548500588511784	0.338345864661654	0.823024360770524	0.593956438388451	0.766567134389481	0.164486980533907	0.511278195488722	0.693233082706767	0.515789473684211	0.739896285487976	0.542857142857143	0.848439322881181	0.846616541353384	0.715789473684211	0.568421052631579	0.628571428571429	0.527819548872181	0.667669172932331	0.512048773462522	0.688721804511278	0.930827067669173	0.285821757708199	-0.488305363525111	-0.289549548405447	0.734137729807308	0.670676691729323	0.2	0.36390977443609	0.804047426286002	0.646616541353383	0.21203007518797	0.515789473684211	0.578947368421053	0.613533834586466	0.279699248120301	0.673684210526316	0.785687912277135	0.443023724447709	0.512781954887218	0.807518796992481	0.717293233082707
HERPUD1	0.793395483782785	0.674721785149072	0.712781954887218	0.703759398496241	1	0.745864661654135	0.614037444983278	0.796164608381238	0.876467803981957	0.873684210526316	0.273684210526316	0.896240601503759	0.896240601503759	0.116585190644134	0.840440142092582	0.21203007518797	0.574436090225564	0.675187969924812	0.235238381653827	0.959398496240602	0.12781954887218	0.0918675740623936	0.136842105263158	0.769924812030075	0.633082706766917	0.92076127279851	0.237593984962406	0.66015037593985	0.235238381653827	0.386466165413534	0.479127525421376	0.148872180451128	0.742857142857143	0.953383458646617	0.84396361271012	0.239097744360902	-0.627067669172932	0.922289694857473	0.521804511278195	0.252631578947368	0.568421052631579	0.111278195488722	0.740721924693472	0.696240601503759	0.684756268161076	-0.517784877303839	0.947368421052632	0.625563909774436	0.284210526315789	0.386466165413534	0.631578947368421	0.713802231750213	0.12781954887218	0.2	0.689909887897878	0.896240601503759	0.336029870649479	0.890225563909775	0.469172932330827	0.193984962406015	0.87218045112782	0.948872180451128	0.63609022556391	0.273684210526316	0.27218045112782	0.261654135338346	0.117293233082707	0.0120300751879699	0.407518796992481	0.162406015037594	0.21203007518797	0.446616541353384	0.642105263157895	0.457142857142857	0.125611140887551	0.857142857142857	0.944360902255639	0.968421052631579	0.574436090225564	0.347368421052632	0.41203007518797	0.0994643350024282	0.638740100815938	0.153383458646617	0.757570246704845	0.930827067669173	0.437593984962406	0.23609022556391	0.130827067669173	-0.776934996567375	0.942857142857143	0.675187969924812	0.138345864661654	0.125611140887551	0.819548872180451	0.199323067875455	0.18796992481203	0.166917293233083	0.646616541353383	0.221052631578947	0.110567890481856	0.172932330827068	0.419548872180451	0.281203007518797	0.225563909774436	0.219548872180451	0.216541353383459	0.13984962406015	0.568238463732328	0.177443609022556	0.293233082706767	0.193984962406015	0.180451127819549	0.252631578947368	0.186466165413534	0.601686117066947	0.386466165413534	0.145864661654135	0.189473684210526	0.203007518796993	0.0120300751879699	0.215037593984962	0.793395483782785	0.347368421052632	0.165413533834586	0.13984962406015	0.209022556390977	0.215361690015119	0.517293233082707	0.207518796992481	0.245461589334003	0.215037593984962	0.148872180451128	0.526315789473684	0.216541353383459	0.517293233082707	0.321717182514848	0.740721924693472	0.410526315789474	0.121804511278196	0.418045112781955	0.549078639807856	0.66015037593985	0.544360902255639	0.707800950262651	0.503196726070487	0.398496240601504	0.209022556390977	0.502255639097744	0.386466165413534	0.557894736842105	0.186466165413534	0.180451127819549	0.410526315789474	0.730827067669173	0.41203007518797	0.798571034591914	0.793395483782785	0.659627338054015	0.198496240601504	0.966917293233083	0.439097744360902	0.347368421052632	0.450545349650556	0.595488721804511	0.66716815549256	0.781954887218045	0.737952644107752	0.207518796992481	0.702255639097744	0.956390977443609	0.535338345864662	0.0345864661654135	0.215037593984962	0.542857142857143	0.112781954887218	0.776850931668701	0.77593984962406	0.953383458646617	0.383458646616541	0.643609022556391	0.744014022136554	0.666165413533835	0.20758171443678	0.129323308270677	0.550582964848426	0.595488721804511	0.415037593984962	0.249624060150376	0.177443609022556	0.451127819548872	0.619548872180451	0.410526315789474	0.303759398496241	0.66716815549256	0.188983797947692	0.55187969924812	0.568238463732328	0.216541353383459	0.413533834586466	0.596992481203008	0.897744360902256	0.32413610869917	0.331392887252136	0.133834586466165	0.422556390977444	0.806563873555114	0.664661654135338	0.258646616541353	0.201503759398496	0.204511278195489	0.735783778528849	0.707800950262651	0.646107604924587	0.642346792323163	0.603007518796992	0.189473684210526	0.24812030075188	0.702255639097744	0.84771509159364	0.77593984962406	0.707800950262651	0.81203007518797	0.514285714285714	0.768073160193782	0.707800950262651	0.62406015037594	0.306766917293233	-0.786386202866342	0.249624060150376	0.851007189036722	0.20758171443678	0.718374308651832	0.32413610869917	0.24812030075188	0.55187969924812	0.306766917293233	0.778457655415689	0.780451127819549	0.550582964848426	0.56390977443609	0.666165413533835	0.145864661654135	0.430075187969925	0.177443609022556	0.433082706766917	0.141566425604344	0.365413533834587	0.77593984962406	0.18427981746976	-0.738118462948314	-0.505187764717924	0.742367973415013	0.425563909774436	-0.395488721804511	0.321804511278196	0.796164608381238	0.102255639097744	0.457142857142857	0.24812030075188	0.42406015037594	0.347368421052632	0.0300751879699248	0.378947368421053	0.800951787873521	0.642346792323163	0.112781954887218	0.855639097744361	0.521804511278195
