G1	G2	Consistency
MES	AC	0.05410643579665092
MES	OPC	0.04010500944986045
MES	NPC	0.040315966264920344
AC	OPC	0.009465982880690893
AC	NPC	0.013192528685772364
OPC	NPC	0.00518831342659648
