G1	G2	Consistency
MES	AC	0.012390910636136843
MES	OPC	0.009357819695116398
MES	NPC	0.015330345721206673
AC	OPC	0.01732093995367906
AC	NPC	0.025511332063603454
OPC	NPC	0.005148463597227759
