G1	G2	Consistency
VerMES	VerCL	0.09749862153769451
VerMES	VerNL	0.042810681920549404
VerMES	VerPN	0.06652243441147646
VerCL	VerNL	0.017317457599918262
VerCL	VerPN	0.007901822042926498
VerNL	VerPN	0.003397825830481732
