G1	G2	Consistency
NefNPC	NefMES	0.015288858459836685
NefNPC	VerPN	0.002894839863265164
NefNPC	VerMES	0.05815061054526033
NefMES	VerPN	0.01552531898493087
NefMES	VerMES	0.029178557485794065
VerPN	VerMES	0.044982240863465583
