""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	SOX2.OT	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	DLX6.AS1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	DLX5	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	TMEM161B.AS1	DPYSL3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.439129084336284	0.782663471340152	0.352322131490443	0.660105982495007	0.746510407772673	0.616911216940623	0.875345067322248	0.767388229448073	0.802675722564093	0.658495910488732	0.740520475184851	0.744996161881306	0.860024312072413	0.622602539285446	0.861817785945659	0.760496942441602	0.848233882407215	0.739713314787687	0.713649748895905	0.883292655275059	0.879934655553087	0.824325285415318	0.653487544214302	0.775333163350935	0.841079279874189	0.835959415865048	0.855232766402596	0.665237055529838	0.844967956564527	0.471512894653767	0.892935672444626	0.866177549668611	0.797252896581833	0.841069474558175	0.883981390195964	0.593294570486375	0.338486272102772	0.72264152166925	0.789621548748131	0.832798304799167	0.871597568231518	0.841406407398791	0.567731955163065	0.821018910745936	0.351240298638262	0.689017748512591	0.748861588984761	0.858397227299228	0.703890693042452	0.844967956564527	0.742029754944536	0.407462724551419	0.883292655275059	0.840927004403745	0.42541600385494	0.744996161881306	0.443236686588348	0.634969719199228	0.652908708038179	0.649539745896371	0.831584299712874	0.567369266763815	0.616119852668157	0.728085867295861	0.658495910488732	0.670283901428551	0.282500685585913	0.771044547846485	0.844506055599976	0.873074858777889	0.498992381957113	0.838414068884624	0.857817395588636	0.64215840416195	0.556699904881434	0.746152882735841	0.64636953228042	0.798806075827958	0.48109445776599	0.760496942441602	0.72093337032735	0.819363228197334	0.599976496214717	0.79403831486758	0.869913529957825	0.397885184880519	0.728566817347829	0.738997488755948	0.490630794214949	0.817200991106194	0.201686966020208	0.723619480251938	0.826171362564621	0.842472492402021	0.321255092567482	0.846686194089465	0.839751395423743	0.750305365127425	0.731991823403282	0.802445466192259	0.783328485328994	0.734965798892378	0.763958051351124	0.740023465382191	0.7817507530079	0.49956661017993	0.778083480085898	0.753666985278444	0.787441535383779	0.778928330178987	0.773943690303251	0.755169247704554	0.826469515116182	0.805545096171337	0.593372957543863	0.806353217480965	0.766194779202675	0.768841554278738	0.59809196130766	0.84057433798816	0.662051722727642	0.844506055599976	0.775752531183403	0.814896344600983	0.657590572413696	0.646239640846757	0.827249868667387	0.765695094698345	0.644965593916447	0.747931546287562	0.837735261367853	0.754419303206246	0.789471942512725	0.843477076881532	0.780657294451172	0.753666985278444	0.366314465041364	0.289055348124727	0.741181475754529	0.720381080816151	0.472750344910897	0.696487082070528	0.707666229882498	0.353498238541383	0.444885222730114	0.688325579635538	0.349168631191437	0.551955426004032	0.483349755463532	0.77715907348653	0.449763229566421	0.768841554278738	0.656741832811774	0.806353217480965	0.805545096171337	0.786286032980828	0.58146495944886	0.767506562902688	-0.0349194711586132	0.814896344600983	0.697836068632496	0.685630565174447	0.517724956340912	0.748271323902852	0.657590572413696	0.178558136070105	0.416068546046894	0.679430823545253	0.773293596879683	0.720313577231438	0.837735261367853	0.728916530378305	0.664124782950879	0.79928129411603	0.47855297336744	0.789471942512725	0.600334938127256	0.803575252949786	0.804915180694741	0.427340977686083	0.817415637205986	0.720854128456125	0.441340670842497	0.258733507636548	0.42154432274006	0.61105296427347	0.592565303023887	0.407363910831826	0.416068546046894	0.757458775327221	0.297764847829265	0.777627980851393	0.723461694719906	0.765405694224988	0.472750344910897	0.764354006205145	0.679430823545253	0.669139482622452	0.834142954499564	0.271555778615747	0.753666985278444	0.808973320554665	0.511259786939208	0.630456555501741	0.395649676087956	0.680416946600312	0.781883095011312	0.748220935220251	0.600659257017698	0.682150577250511	0.829448176723908	0.798575886877922	0.764814963871935	0.450772804052429	0.349168631191437	0.487239692516302	0.783366605370357	0.677133896835859	0.67442896438539	0.30171615339753	0.728916530378305	0.39207537114331	0.427340977686083	0.804882395175332	0.266280018500936	0.530613088491663	0.751317019480922	0.673749339910801	0.724787073850698	0.724089015975805	0.282382935134641	0.297764847829265	0.638079355648545	0.61105296427347	0.491043319265389	0.395649676087956	0.457103352438154	0.30171615339753	0.834142954499564	-0.214093513284205	0.724089015975805	0.756491199947922	0.845607023790883	0.407363910831826	0.404685120817967	0.148284325729909	0.42154432274006	0.771711857820865	0.789815990782596	0.537161654347465	0.777627980851393	0.752306353878716	0.77489057599806	0.837885215038107	0.673823412777548	0.14211570425858	0.618206720085903	0.775033571488265	0.453691709667378	0.545316851990903	0.750074167488842	0.790770583517747	0.875345067322248	0.70497725544262	0.796369940721366	0.842452093967548	0.73730354494465	0.778128021294221	0.404465947737395	0.798449148779952	0.814091024636671	-0.218895446607392	0.783366605370357	0.718511307850633	0.812675367635402	0.740878314856738
ADM	0.439129084336284	1	0.433923380838218	0.464225016234322	0.492572927381416	0.390685228129476	0.407160723648054	0.442505294017625	0.619270558910689	0.410563020852225	0.306407851231271	0.403153489517593	0.483121536627013	0.347926625711149	0.511315602469107	0.336753889651383	0.474644851258848	0.377749918335158	0.482096485380126	0.49062646616073	0.31064769435405	0.326458160237707	0.391355938956508	0.582673360629711	0.408983596608455	0.422372545767512	0.394232019514097	0.348114475898248	0.443371867292397	0.406573372427539	0.493327096067931	0.318037580434651	0.361680164618093	0.419162320655447	0.37397941322638	0.346400711900686	0.374020446251866	0.442776566933934	0.27747555994276	0.33086196102401	0.216394294006113	0.32053636587994	0.35407085976406	0.3566565323145	0.319259142532601	0.606525237364076	0.306654071080327	0.401796756737752	0.351201385935225	0.412474151532496	0.406573372427539	0.407249097978538	0.517730181226519	0.31064769435405	0.296220589215838	0.353984308880567	0.483121536627013	0.367262422803494	0.327214286762659	0.424001023013408	0.382702300525196	0.296799350985022	0.530246915850043	0.437415271139033	0.47746718571054	0.306407851231271	0.336639345180308	0.345285263512101	0.243348585968676	0.297611614179672	0.353718299644102	0.181001398615914	0.338813856075617	0.360169819168824	0.379640362064255	0.398381087993853	0.401605831873724	0.228063474679505	0.372290338058489	0.335865818845358	0.474644851258848	0.271072264810784	0.28625378433026	0.255097221104547	0.406165908490458	0.267901154059743	0.477979362076925	0.562563399732357	0.28609009362061	0.347989626218011	0.312819401474427	0.296251291127233	0.327272285124334	0.31530955480372	0.373368952886496	0.373234782598304	0.358237158157507	0.415894054183058	0.173863601863286	0.172390609912059	0.264266299785388	0.231677284849381	0.214023737227182	0.205147902062158	0.237689835324363	0.246805786236152	0.267454719108883	0.234489489631548	0.217336399738438	0.226070944630489	0.279014978046153	0.359841013691828	0.245506372917477	0.259940370871531	0.328936488026674	0.234874222400701	0.193151021082586	0.215456501142917	0.311764689192153	0.316740213762343	0.324646156303405	0.253189139286553	0.297611614179672	0.187160874992405	0.3245416980725	0.189330291593876	0.220393392112016	0.292411288632915	0.278597835436705	0.253481965819811	0.270278952607872	0.279801188486391	0.29312633384735	0.269111477369228	0.275669001270671	0.226699574537404	0.217336399738438	0.203948019412834	0.0860398422177043	0.261985136110035	0.247643097575864	0.0941272245538324	0.213804259839304	0.173226281225928	0.0996472618348672	0.237692413752566	0.219848372522882	0.217612172808745	0.239963666423681	0.244253892762429	0.343701070239112	0.0951938832497443	0.311764689192153	0.270303593452659	0.193151021082586	0.328936488026674	0.305488329675206	0.252704584598031	0.313442644015277	0.0334707687972744	0.3245416980725	0.128295046307868	0.251330420853914	0.256192392235673	0.263223361110433	0.189330291593876	0.136837984829074	0.065378150370709	0.224532131997572	0.260937687767191	0.215334081988111	0.279801188486391	0.270672506203714	0.267410208878142	0.268656467094605	0.129248641382637	0.269111477369228	0.241287277182528	0.242101255077489	0.276807816778732	0.243422301378416	0.315363564219069	0.228036232021478	0.0545476476589128	0.245447016224699	0.279341509100439	0.400399964173211	0.225985573146023	0.206564590705581	0.065378150370709	0.270509528170287	0.295375666538021	0.211445152921585	0.271167620187917	0.321919273806014	0.0941272245538324	0.300193981698476	0.224532131997572	0.368150879918197	0.320659545807731	0.0553559583686375	0.217336399738438	0.22794517523949	0.238419884925767	0.321387422726524	0.293261822201314	0.272173178031667	0.280299575576672	0.30161349297917	0.263515078828453	0.284866405306423	0.320782422641135	0.207708461362778	0.26301343818089	0.171618500814545	0.217612172808745	0.199069004286581	0.309057726191511	0.315413846909745	0.209182343463952	0.216063245399027	0.270672506203714	0.327581463569406	0.243422301378416	0.246985777532014	0.218844427639342	0.252974208618183	0.291007849554685	0.220392690560879	0.397783695151724	0.400541256572096	0.0242490713148612	0.295375666538021	0.436299263028048	0.400399964173211	0.481992836865152	0.293261822201314	0.310256603653127	0.216063245399027	0.320659545807731	0.0979574565459168	0.400541256572096	0.243496280401309	0.294295834776939	0.206564590705581	0.355136402355892	0.334289173985862	0.279341509100439	0.477385545506275	0.337502191123004	0.106605832731616	0.211445152921585	0.349284650438408	0.335754323843963	0.225211808708869	0.262759155049291	0.303938897522332	0.202962514087217	0.29662387703968	0.334472863068081	0.342356735477472	0.297110671916934	0.348659495183679	0.442505294017625	0.402907780494948	0.266746966078143	0.273489227527032	0.343966195524639	0.304655443003056	0.184986912699372	0.295945349749576	0.316074428978356	-0.0627011209292202	0.309057726191511	0.260456010045732	0.328089715804953	0.300068730220771
DDIT3	0.782663471340152	0.433923380838218	1	0.407111612785301	0.747169602227802	0.794155857179031	0.757585744358201	0.834011497179468	0.791196906121222	0.825481299555785	0.532374265197978	0.876564071643717	0.717716524516247	0.873022947638212	0.617104764256773	0.813919947899472	0.683152965662374	0.885769983581433	0.820539763164096	0.86072260600718	0.839733832956591	0.857186030239692	0.858868684544325	0.692428161089598	0.804347710558135	0.822560525938977	0.891278219010882	0.878371204201296	0.852949699731824	0.810336175051501	0.511786534917509	0.833929125053887	0.862625882351741	0.908991201073517	0.877781789180699	0.869563240312454	0.491346423181532	0.363253794566916	0.698089098775973	0.809058791349617	0.826185579149145	0.859932242748656	0.896519681268888	0.731748989940568	0.858102160965264	0.188432869202312	0.607998339862754	0.879375824821321	0.888939310084454	0.681079817061916	0.810336175051501	0.672412830025798	0.343676088033513	0.839733832956591	0.801975066436798	0.342494699027034	0.717716524516247	0.432645312592497	0.533278873821803	0.590815409446499	0.567489947529571	0.818363419428481	0.666154935881426	0.616308042393857	0.759982049766402	0.532374265197978	0.597391546623289	0.289254809626746	0.728571889167734	0.842017039026486	0.853263643257991	0.380376378219919	0.844026756470942	0.809424683674484	0.628637865876219	0.517145934602996	0.74469291199889	0.552471342154266	0.809825301262097	0.473024874626074	0.683152965662374	0.587424717441567	0.746040124031295	0.457602659896816	0.708711951984364	0.824318616731398	0.3112952746453	0.81263640816229	0.624169956375219	0.373869107521198	0.792828834026863	0.243871840843045	0.666681413868836	0.707715452046521	0.850660158442576	0.292897867797573	0.800889546341175	0.850969834654882	0.721551444774828	0.709266972169763	0.734830460263397	0.790773632380024	0.733495731589396	0.739868049027828	0.737827549280974	0.723510717351852	0.484708185936383	0.765925232019076	0.785309820018901	0.710783485802401	0.778196184731525	0.746458188071976	0.785823103378312	0.826377637428255	0.822109392114011	0.513797316229339	0.789247345623762	0.700472065332007	0.852769471244864	0.549534496031292	0.825822787012157	0.758060754794601	0.842017039026486	0.726205089787358	0.85087660610139	0.605046349953689	0.716908058808787	0.84278949572373	0.776147590724546	0.53035234288966	0.649404380541633	0.819465421723985	0.720023275978569	0.822336233055506	0.84005977088128	0.806877433801139	0.785309820018901	0.410834031878455	0.402713006445549	0.820408870425629	0.789310115005445	0.661701419415691	0.674431961922064	0.741451523134977	0.399794058449081	0.616497491570884	0.764223994809275	0.547542138181191	0.663208397115803	0.635190047359462	0.895888964626969	0.593215277092651	0.852769471244864	0.693553240469369	0.789247345623762	0.822109392114011	0.84092609117246	0.652116354925523	0.886484254660004	0.101827885188812	0.85087660610139	0.753504141593088	0.810052084803954	0.719141828908599	0.832543405152933	0.605046349953689	0.294927696374609	0.57466139366761	0.798393357242495	0.844629962893556	0.82995197274308	0.819465421723985	0.805750004392192	0.832115926964144	0.84704375678532	0.513264528229824	0.822336233055506	0.741035002810498	0.799205714280998	0.826161613129737	0.640449893901666	0.863974054689208	0.754761456376943	0.559819157640611	0.461941290530664	0.62795624668827	0.652204155113208	0.725021347065997	0.53370819011666	0.57466139366761	0.815714042842879	0.427509392173385	0.801753057390792	0.850354106000035	0.82375066127933	0.661701419415691	0.87747673257633	0.798393357242495	0.809869763811656	0.865724562047915	0.429734270970297	0.785309820018901	0.799764805892603	0.697533073859584	0.809605356477163	0.623990441587468	0.780537100215685	0.809611234625322	0.841162670311874	0.738860754009835	0.816590156302002	0.896051503395727	0.781363274774559	0.844354464065965	0.582476878067139	0.547542138181191	0.667602865146078	0.85409541716678	0.827779219370034	0.782105846608196	0.508116546801413	0.805750004392192	0.66864975346282	0.640449893901666	0.837917911572891	0.364119015122396	0.715882844474039	0.813235294730633	0.792197248797823	0.816391726303561	0.855542581406622	0.290618150362056	0.427509392173385	0.707728889635951	0.652204155113208	0.609073894416697	0.623990441587468	0.482402251802703	0.508116546801413	0.865724562047915	-0.277944560844781	0.855542581406622	0.800107724391812	0.852863666784858	0.53370819011666	0.649711194364562	0.271021936088961	0.62795624668827	0.86020112938086	0.874313508657092	0.546880103759464	0.801753057390792	0.860691710727716	0.840547135722471	0.834281531500739	0.590336449856066	0.131001733332092	0.635515096956413	0.814853320023173	0.673453358618579	0.51081836246049	0.788625168832371	0.857262515713464	0.834011497179468	0.847135184083491	0.758595712136006	0.846466457036556	0.827545847321531	0.872295974535947	0.541845524238557	0.870285380304421	0.822075772022081	-0.160932806907957	0.85409541716678	0.78580342076896	0.88508674232222	0.835836830889065
NDRG1	0.352322131490443	0.464225016234322	0.407111612785301	1	0.617693798739027	0.510952034374044	0.310510157615414	0.450719526676021	0.388760009330539	0.464069780278823	0.268550417162616	0.428527943594548	0.51901069518276	0.329698256243097	0.444407733967454	0.314955310961034	0.356849016842175	0.417729658783514	0.261841508851783	0.566210527203478	0.277461901451233	0.289819539462095	0.362370765786502	0.56627855124166	0.496564070626316	0.390174021482909	0.377514110598293	0.308925492609638	0.374694629424924	0.324569052189085	0.402299943834833	0.248746546366824	0.315738452494678	0.3288344263066	0.315835284166215	0.288234473957563	0.39818165799141	0.389323133318957	0.283100839736355	0.452432115955057	0.204542300647223	0.328233892763446	0.325277178165624	0.463069138220423	0.354622520400251	0.422339853180851	0.422787288829112	0.407001457412505	0.343701593820999	0.409605354958654	0.324569052189085	0.439107433131925	0.495706336592162	0.277461901451233	0.162290044735707	0.453609955659152	0.51901069518276	0.572344336388722	0.349726991211981	0.516968991562008	0.339798202171499	0.203279386817156	0.516775698735119	0.390228687197828	0.480944462488591	0.268550417162616	0.291081885369814	0.561842438710741	0.121307216753966	0.202312841290629	0.289480343739436	0.376446734283632	0.189860895673813	0.312444361044221	0.553183803473867	0.471843531148859	0.350897514071542	0.358971275540695	0.439321706285918	0.52682864984843	0.356849016842175	0.234435296780317	0.307176561766927	0.308996231741829	0.417779465269782	0.240905598742283	0.411101575845042	0.399134518988718	0.361920019181319	0.469332764667928	0.374979248417289	0.35929927024303	0.358325364394487	0.220898759787955	0.260903762454961	0.491004447335375	0.354869987856264	0.338212766758186	0.156133830254556	0.163080417105284	0.314095887130116	0.350183024327682	0.199508650287614	0.167229483762829	0.411331330501517	0.359900133800911	0.434746960872694	0.153293691285385	0.309694196463855	0.339095371235681	0.166795192631771	0.434411213683868	0.34359082223727	0.277766878485733	0.361677178925789	0.367567295971981	0.166002506054548	0.299878253013183	0.297217419277527	0.43172097736305	0.321890535112966	0.377653368498883	0.202312841290629	0.298353458040117	0.271026955844334	0.30117029913382	0.422828188652965	0.291526616249927	0.324222510223811	0.389470095094733	0.363968869208908	0.321792099895974	0.365564660853283	0.3064634854512	0.256790356157976	0.274186582719564	0.309694196463855	0.47905504921967	0.143591616849806	0.30355632192644	0.216500011245318	0.236788459646589	0.389953918165641	0.202282315919946	0.312254382818675	0.277244095941713	0.289869329244764	0.296905617456388	0.412459398914312	0.442676964188123	0.377071919879957	0.285453188751004	0.297217419277527	0.431319359989142	0.166002506054548	0.361677178925789	0.274621096767737	0.3962650141823	0.285234753363969	0.101864570570435	0.271026955844334	0.405661480467859	0.29087604814046	0.381216263670955	0.391193314847547	0.30117029913382	0.0972670482500989	0.219269209259931	0.321735150647291	0.406404289492595	0.283426278748177	0.321792099895974	0.349959670660873	0.412485536097821	0.275327655035632	0.127086845266497	0.3064634854512	0.142986945696655	0.234918461122041	0.270066726403948	0.391125626399844	0.369364217771656	0.230810514168445	0.284488253451371	0.338195645569736	0.3450802153	0.358160924756221	0.31029652124017	0.217131019592377	0.219269209259931	0.251069612993043	0.562953149958794	0.218684063375405	0.320565236986969	0.216177268706492	0.236788459646589	0.341931802005988	0.321735150647291	0.411467173882874	0.274274419958868	0.18036057353494	0.309694196463855	0.19840398877923	0.242032294422984	0.531193400354786	0.297043593735421	0.265605022745339	0.39400540877856	0.327532868549581	0.18517188823218	0.373530664067874	0.348756525476188	0.198318877263497	0.307667571029606	0.218933960766068	0.296905617456388	0.34579711157685	0.348254357602315	0.397730987281442	0.419979570026096	0.264194242450176	0.349959670660873	0.445889850335279	0.391125626399844	0.23247762987466	0.493197322774264	0.397142492477271	0.228129379486592	0.335126374229059	0.244258250957306	0.436522285223227	0.132751960073498	0.562953149958794	0.415765188350342	0.358160924756221	0.574522464349411	0.297043593735421	0.346466467447934	0.264194242450176	0.274274419958868	0.182926246229801	0.436522285223227	0.428123893872998	0.305063646150295	0.217131019592377	0.475935653113248	0.197774479957283	0.3450802153	0.470987468081957	0.394557029933517	0.151800099708631	0.218684063375405	0.435130126236906	0.404727600802236	0.26758875637569	0.374407439596901	0.156676124859258	0.20528817280822	0.214590726669026	0.367001088325402	0.385927045619874	0.382608399604989	0.391147352314844	0.450719526676021	0.50738808748267	0.358159564172199	0.206983553128988	0.274487450972537	0.382620473544329	0.34980804717252	0.37929005480418	0.237488286667995	0.163279451247703	0.348254357602315	0.435108040131583	0.379655064267942	0.388212493920089
HERPUD1	0.660105982495007	0.492572927381416	0.747169602227802	0.617693798739027	1	0.787489292794065	0.578072935087525	0.753221802490066	0.689059111481674	0.794923407270144	0.513629329354158	0.732722620414793	0.756968912842504	0.71604089453033	0.7811460563206	0.701501779008785	0.606687019611673	0.745968025226187	0.608192059086957	0.835678693062955	0.707718625730234	0.684036869983533	0.70899598604708	0.771391455165013	0.819117654018284	0.7718387255995	0.773490423276907	0.744984898492995	0.649607202619608	0.709396417465496	0.647899494132051	0.691981582184088	0.723808448972732	0.712931020993556	0.719526481196778	0.710904240975095	0.632876213315731	0.473937696424452	0.596410660237212	0.757699686468977	0.65431123479623	0.738416007944632	0.723132825769235	0.617594193046064	0.73239398683301	0.429358474148205	0.626943498400923	0.747960811295813	0.752756182697087	0.670470341831938	0.709396417465496	0.736533349610939	0.58446460988734	0.707718625730234	0.607397331026297	0.613551270523917	0.756968912842504	0.586339988792812	0.647564833029995	0.729813154223056	0.632150937251021	0.636371869470698	0.787957419341624	0.780022355746958	0.824187612230672	0.513629329354158	0.504203644830423	0.638364901235073	0.580927945135227	0.612019928604766	0.71828426039192	0.486513933347034	0.619310926041601	0.719297901562531	0.794454553660499	0.697413748211218	0.637240400710915	0.613392218508834	0.819987031979093	0.755932187906187	0.606687019611673	0.574566535146607	0.676808320923705	0.552839227673986	0.750163715271532	0.688615045101079	0.617805699486014	0.703260456553065	0.686412960816493	0.688308515239323	0.722538590090115	0.384427901720502	0.766030197128269	0.632709731842275	0.686068014804129	0.546350346147571	0.723719006669464	0.713411145887759	0.560211617494425	0.512927823165551	0.686255539422908	0.687765726036141	0.565217398051809	0.550338920075321	0.733221149941213	0.716809794879606	0.518696916870367	0.558143963466764	0.630911669034972	0.683114281039382	0.564186128207056	0.773741978255321	0.656565742869116	0.66446180477612	0.699519996662439	0.578201851655088	0.581937804914842	0.677603933060277	0.634064007978331	0.606672829145503	0.687924752189987	0.674430044045256	0.612019928604766	0.662370848924868	0.650446413274146	0.527176881306766	0.640947395701226	0.700680414478871	0.655000152545613	0.58894460186038	0.674616090547419	0.718914899286181	0.686644823770799	0.65090033325934	0.668559331417576	0.647311796848782	0.630911669034972	0.476258388198852	0.281417320923836	0.66199229405754	0.508702333375633	0.415908668616928	0.681153188073825	0.544003061429457	0.34938398977563	0.41030025836663	0.64214279905284	0.349613723476681	0.596730416980349	0.566903414638967	0.71199804484076	0.357568588124397	0.634064007978331	0.696537699744279	0.581937804914842	0.699519996662439	0.649682774558394	0.655722384862925	0.65921653774208	0.0328957460768897	0.650446413274146	0.659453277843443	0.607707691175036	0.58780655654006	0.698566409483917	0.527176881306766	0.255493801280555	0.369282571493355	0.627369941574009	0.724512139992021	0.649641726224366	0.718914899286181	0.675457900254626	0.67095190657633	0.673677426363786	0.405386710524566	0.65090033325934	0.400227704821239	0.611644251008203	0.645185267799384	0.518822366969043	0.769845907641186	0.564731971435447	0.405114191011542	0.324885866304578	0.452907852358384	0.535650089896831	0.540628115147565	0.37593779755558	0.369282571493355	0.625292532948533	0.454956720304379	0.628287845310635	0.648178717558403	0.56824189190417	0.415908668616928	0.67894512390098	0.627369941574009	0.694829572755654	0.692626752297928	0.156549724464804	0.630911669034972	0.617387466890839	0.442928595395686	0.753866224890096	0.484868910390643	0.535091260683573	0.720969666639459	0.629974614167128	0.492672786656104	0.679209114860319	0.723497299503038	0.616771976338196	0.65175507643826	0.388293316892317	0.349613723476681	0.534135542429586	0.707156725180767	0.640547513375647	0.703651184395566	0.373211475714263	0.675457900254626	0.516993967693572	0.518822366969043	0.631523599595225	0.551743485279791	0.575799333603409	0.591727773662463	0.637666125932968	0.595607428768294	0.729025257630476	0.335130089319926	0.454956720304379	0.749652787119508	0.535650089896831	0.676247906254954	0.484868910390643	0.52396877423672	0.373211475714263	0.692626752297928	-0.0471132367256183	0.729025257630476	0.725173405389661	0.740709708733606	0.37593779755558	0.422468097639704	0.318158423620082	0.452907852358384	0.783374050316054	0.750253634386612	0.387691349326886	0.628287845310635	0.754545732135794	0.753455269900932	0.664248322157888	0.574278239844066	0.230333179788556	0.477015399230426	0.625477499677088	0.562499998434152	0.570144279920993	0.690391880420438	0.74270485031432	0.753221802490066	0.757752686683276	0.679255342828387	0.64811929891046	0.640246002489685	0.735880004452299	0.448420192041719	0.741407477264275	0.635997677886997	-0.137351076752108	0.707156725180767	0.755045427269686	0.728745322327127	0.735898798430211
