G1	G2	Consistency
NefMES	NefAC	0.010879742089999894
NefMES	NefOPC	0.053727091495535784
NefMES	NefNPC	0.027426735092561605
NefAC	NefOPC	0.0452474044109239
NefAC	NefNPC	0.020169131716027133
NefOPC	NefNPC	0.013203560566863337
