""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.0279265873015873	0.114980158730159	0.0153769841269841	0.0961805555555556	0.0217757936507937	0.500793650793651	0.0367559523809524	0.0217757936507937	0.461805555555556	0.0961805555555556	0.0458333333333333	0.389384920634921	0.0458333333333333	0.00456349206349206	0.0217757936507937	0.0217757936507937
CD274	0.00456349206349206	0.132291666666667	0.0279265873015873	0.0693948412698413	0.0367559523809524	0.664583333333333	0.0217757936507937	0.0575892857142857	0.427876984126984	0.114980158730159	0.0279265873015873	0.582142857142857	0.0367559523809524	0.00114087301587302	0.00456349206349206	0.0367559523809524
LAG3	0.00456349206349206	0.132291666666667	0.0279265873015873	0.0693948412698413	0.0367559523809524	0.664583333333333	0.0217757936507937	0.0575892857142857	0.427876984126984	0.114980158730159	0.0279265873015873	0.582142857142857	0.0367559523809524	0.00114087301587302	0.00456349206349206	0.0367559523809524
HAVCR2	0.0279265873015873	0.359871031746032	0.216170634920635	0.326835317460318	0.427876984126984	0.299206349206349	0.0367559523809524	0.151140873015873	0.216170634920635	0.170982142857143	0.0153769841269841	0.389384920634921	0.00724206349206349	0.0575892857142857	0.0830853174603175	0.427876984126984
CD47	0.0279265873015873	0.00456349206349206	0.0693948412698413	0.00114087301587302	0.0279265873015873	0.359871031746032	0.0458333333333333	0.53640873015873	0.389384920634921	0.0217757936507937	0.0693948412698413	0.326835317460318	0.0961805555555556	0.0830853174603175	0.299206349206349	0.0279265873015873
LGALS9	0.0217757936507937	0.0961805555555556	0.00456349206349206	0.0830853174603175	0.0107142857142857	0.461805555555556	0.0279265873015873	0.0153769841269841	0.427876984126984	0.0693948412698413	0.0367559523809524	0.427876984126984	0.0367559523809524	0.00724206349206349	0.0279265873015873	0.0107142857142857
CD276	0.132291666666667	0.0217757936507937	0.0153769841269841	0.0153769841269841	0.00456349206349206	0.500793650793651	0.151140873015873	0.196626984126984	0.53640873015873	0.0458333333333333	0.170982142857143	0.619097222222222	0.170982142857143	0.0575892857142857	0.196626984126984	0.00456349206349206
