	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.11904761904761904	0.9761904761904762	0.09523809523809523	0.9523809523809523	-0.6904761904761905	0.40476190476190477	-0.7380952380952381	-0.5714285714285714	-0.19047619047619047	0.2619047619047619	-0.16666666666666666	0.09523809523809523	-0.8095238095238095	-0.40476190476190477	0.9523809523809523
FAO	-0.11904761904761904	1.0	-0.047619047619047616	-0.5714285714285714	-0.21428571428571427	0.5238095238095238	-0.7619047619047619	0.42857142857142855	0.30952380952380953	0.8095238095238095	-0.16666666666666666	0.2857142857142857	-0.7857142857142857	0.5952380952380952	0.2619047619047619	-0.21428571428571427
G2M	0.9761904761904762	-0.047619047619047616	1.0	-0.047619047619047616	0.9761904761904762	-0.6428571428571429	0.30952380952380953	-0.6666666666666666	-0.47619047619047616	-0.11904761904761904	0.11904761904761904	-0.30952380952380953	-0.047619047619047616	-0.7619047619047619	-0.23809523809523808	0.9761904761904762
GLYC	0.09523809523809523	-0.5714285714285714	-0.047619047619047616	1.0	0.09523809523809523	-0.5476190476190477	0.7380952380952381	-0.23809523809523808	-0.7857142857142857	-0.5476190476190477	0.3333333333333333	0.5	0.8333333333333334	-0.21428571428571427	-0.5952380952380952	0.09523809523809523
KEGG_CC	0.9523809523809523	-0.21428571428571427	0.9761904761904762	0.09523809523809523	1.0	-0.7380952380952381	0.4523809523809524	-0.6904761904761905	-0.5714285714285714	-0.23809523809523808	0.09523809523809523	-0.35714285714285715	0.09523809523809523	-0.8095238095238095	-0.2619047619047619	1.0
NefAC	-0.6904761904761905	0.5238095238095238	-0.6428571428571429	-0.5476190476190477	-0.7380952380952381	1.0	-0.6190476190476191	0.5238095238095238	0.6428571428571429	0.7142857142857143	0.11904761904761904	0.047619047619047616	-0.35714285714285715	0.7857142857142857	0.3333333333333333	-0.7380952380952381
NefMES	0.40476190476190477	-0.7619047619047619	0.30952380952380953	0.7380952380952381	0.4523809523809524	-0.6190476190476191	1.0	-0.38095238095238093	-0.6904761904761905	-0.5714285714285714	0.40476190476190477	0.047619047619047616	0.8809523809523809	-0.5476190476190477	-0.42857142857142855	0.4523809523809524
NefNPC	-0.7380952380952381	0.42857142857142855	-0.6666666666666666	-0.23809523809523808	-0.6904761904761905	0.5238095238095238	-0.38095238095238093	1.0	0.5476190476190477	0.2857142857142857	-0.5	0.2857142857142857	-0.35714285714285715	0.8333333333333334	0.6904761904761905	-0.6904761904761905
NefOPC	-0.5714285714285714	0.30952380952380953	-0.47619047619047616	-0.7857142857142857	-0.5714285714285714	0.6428571428571429	-0.6904761904761905	0.5476190476190477	1.0	0.23809523809523808	-0.4523809523809524	-0.30952380952380953	-0.6190476190476191	0.42857142857142855	0.7142857142857143	-0.5714285714285714
OXPHOS	-0.19047619047619047	0.8095238095238095	-0.11904761904761904	-0.5476190476190477	-0.23809523809523808	0.7142857142857143	-0.5714285714285714	0.2857142857142857	0.23809523809523808	1.0	0.11904761904761904	0.047619047619047616	-0.5238095238095238	0.5714285714285714	0.07142857142857142	-0.23809523809523808
PD-L1	0.2619047619047619	-0.16666666666666666	0.11904761904761904	0.3333333333333333	0.09523809523809523	0.11904761904761904	0.40476190476190477	-0.5	-0.4523809523809524	0.11904761904761904	1.0	0.30952380952380953	0.5952380952380952	-0.16666666666666666	-0.6904761904761905	0.09523809523809523
VerCL	-0.16666666666666666	0.2857142857142857	-0.30952380952380953	0.5	-0.35714285714285715	0.047619047619047616	0.047619047619047616	0.2857142857142857	-0.30952380952380953	0.047619047619047616	0.30952380952380953	1.0	0.21428571428571427	0.40476190476190477	-0.3333333333333333	-0.35714285714285715
VerMES	0.09523809523809523	-0.7857142857142857	-0.047619047619047616	0.8333333333333334	0.09523809523809523	-0.35714285714285715	0.8809523809523809	-0.35714285714285715	-0.6190476190476191	-0.5238095238095238	0.5952380952380952	0.21428571428571427	1.0	-0.3333333333333333	-0.5714285714285714	0.09523809523809523
VerNL	-0.8095238095238095	0.5952380952380952	-0.7619047619047619	-0.21428571428571427	-0.8095238095238095	0.7857142857142857	-0.5476190476190477	0.8333333333333334	0.42857142857142855	0.5714285714285714	-0.16666666666666666	0.40476190476190477	-0.3333333333333333	1.0	0.42857142857142855	-0.8095238095238095
VerPN	-0.40476190476190477	0.2619047619047619	-0.23809523809523808	-0.5952380952380952	-0.2619047619047619	0.3333333333333333	-0.42857142857142855	0.6904761904761905	0.7142857142857143	0.07142857142857142	-0.6904761904761905	-0.3333333333333333	-0.5714285714285714	0.42857142857142855	1.0	-0.2619047619047619
WP_CC	0.9523809523809523	-0.21428571428571427	0.9761904761904762	0.09523809523809523	1.0	-0.7380952380952381	0.4523809523809524	-0.6904761904761905	-0.5714285714285714	-0.23809523809523808	0.09523809523809523	-0.35714285714285715	0.09523809523809523	-0.8095238095238095	-0.2619047619047619	1.0
