	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.47379790597019766	4.62065487816465e-12	0.9621452700636877	8.171551340706732e-17	0.0790461296710973	0.14543197529525753	0.0020813599846568847	0.3011268839035896	0.25828602000613216	0.03394435892990392	0.19370196585176133	0.21872096735920413	0.533550082838967	0.0027849620608219436	6.062541246123423e-17
FAO	0.47379790597019766	0.0	0.022679318434119026	0.006492267330880762	0.20996986544750107	0.0012923985856403723	0.06826834360730338	0.24569814037784823	0.001351023965089366	5.19715202349104e-16	0.45656770041412387	0.34662198267788047	0.5208018261660403	0.2066006937039577	0.09284837006185201	0.2059922651169989
G2M	4.62065487816465e-12	0.022679318434119026	0.0	0.6918887729212937	3.4520800577665775e-38	0.005015340943599981	0.0513568189205002	2.7639854866377144e-05	0.1552531634199859	0.23475672487226742	0.00011483676312974902	0.020760033191471572	0.004533132693996512	0.06766040180253385	3.909824539933588e-06	2.4478533838752734e-37
GLYC	0.9621452700636877	0.006492267330880762	0.6918887729212937	0.0	0.8990603480054757	0.10469522554315906	1.2314341786347216e-24	0.00010595575873202168	4.8836267531347734e-05	0.062220827077479196	0.0003404259423306356	0.36813052117643297	4.606909671821054e-13	0.22870502590280672	1.7862019248584627e-06	0.9228306166440875
KEGG_CC	8.171551340706732e-17	0.20996986544750107	3.4520800577665775e-38	0.8990603480054757	0.0	0.015811059422413006	0.07782860750622558	1.2146100897074211e-05	0.31255495884523216	0.882603908605128	8.860297687432556e-05	0.02967098543910438	0.006157065723163218	0.10432900338164212	3.5132991649419767e-06	7.558638422597449e-91
NefAC	0.0790461296710973	0.0012923985856403723	0.005015340943599981	0.10469522554315906	0.015811059422413006	0.0	0.4448310900599095	0.597192924674657	8.274577809038912e-05	0.03539365580660187	0.6451308848958952	2.0123561242190035e-16	0.04568301440971754	0.18185469399188878	0.4890907718158294	0.014321960142567204
NefMES	0.14543197529525753	0.06826834360730338	0.0513568189205002	1.2314341786347216e-24	0.07782860750622558	0.4448310900599095	0.0	4.3015816912414735e-07	3.148154962530055e-05	0.5423799885240221	5.721384132502963e-07	0.7073311862700785	6.362002119514552e-19	0.06831193554974138	2.5937200167258584e-09	0.0883724744249101
NefNPC	0.0020813599846568847	0.24569814037784823	2.7639854866377144e-05	0.00010595575873202168	1.2146100897074211e-05	0.597192924674657	4.3015816912414735e-07	0.0	1.996844024757238e-06	0.6164527589961353	3.6819990025423364e-05	0.0006803640196142112	7.776567830057054e-09	0.0004643514348032252	1.0911746029541573e-34	1.6991485382114246e-05
NefOPC	0.3011268839035896	0.001351023965089366	0.1552531634199859	4.8836267531347734e-05	0.31255495884523216	8.274577809038912e-05	3.148154962530055e-05	1.996844024757238e-06	0.0	0.000534638237559054	0.029019087461980838	0.8876456130001773	1.897139131673369e-06	0.00039632392594391054	3.8746544777071164e-07	0.2920285280203481
OXPHOS	0.25828602000613216	5.19715202349104e-16	0.23475672487226742	0.062220827077479196	0.882603908605128	0.03539365580660187	0.5423799885240221	0.6164527589961353	0.000534638237559054	0.0	0.396325716299864	0.9457846445894837	0.5948767028021792	0.005583657382004321	0.8461483804654825	0.8773479576275973
PD-L1	0.03394435892990392	0.45656770041412387	0.00011483676312974902	0.0003404259423306356	8.860297687432556e-05	0.6451308848958952	5.721384132502963e-07	3.6819990025423364e-05	0.029019087461980838	0.396325716299864	0.0	0.6745379381670199	1.816696834658128e-15	0.8119503170363165	5.721384132502963e-07	0.00010652751188886584
VerCL	0.19370196585176133	0.34662198267788047	0.020760033191471572	0.36813052117643297	0.02967098543910438	2.0123561242190035e-16	0.7073311862700785	0.0006803640196142112	0.8876456130001773	0.9457846445894837	0.6745379381670199	0.0	0.6451308848958952	2.519645332403455e-07	0.0008112606771737121	0.02701347212782574
VerMES	0.21872096735920413	0.5208018261660403	0.004533132693996512	4.606909671821054e-13	0.006157065723163218	0.04568301440971754	6.362002119514552e-19	7.776567830057054e-09	1.897139131673369e-06	0.5948767028021792	1.816696834658128e-15	0.6451308848958952	0.0	0.4892660357063313	5.439626198521406e-12	0.006924376668460543
VerNL	0.533550082838967	0.2066006937039577	0.06766040180253385	0.22870502590280672	0.10432900338164212	0.18185469399188878	0.06831193554974138	0.0004643514348032252	0.00039632392594391054	0.005583657382004321	0.8119503170363165	2.519645332403455e-07	0.4892660357063313	0.0	0.0018563848828215771	0.10722452376581082
VerPN	0.0027849620608219436	0.09284837006185201	3.909824539933588e-06	1.7862019248584627e-06	3.5132991649419767e-06	0.4890907718158294	2.5937200167258584e-09	1.0911746029541573e-34	3.8746544777071164e-07	0.8461483804654825	5.721384132502963e-07	0.0008112606771737121	5.439626198521406e-12	0.0018563848828215771	0.0	4.526705325876104e-06
WP_CC	6.062541246123423e-17	0.2059922651169989	2.4478533838752734e-37	0.9228306166440875	7.558638422597449e-91	0.014321960142567204	0.0883724744249101	1.6991485382114246e-05	0.2920285280203481	0.8773479576275973	0.00010652751188886584	0.02701347212782574	0.006924376668460543	0.10722452376581082	4.526705325876104e-06	0.0
