	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.05696784722873206	-0.26360087780147956	-0.5925037076270991	-0.6813648309212483	0.17433302514761354	-0.007279691137616786	0.8146761952798125	0.04370358910990504	0.47928947205994576	0.48417494784076187	-0.3289714351051275	-0.2072886926746116	-0.1889781325392771	-0.26388692012549586	0.43035589197437973
NefAC	0.05696784722873206	1.0	0.7008999237418114	0.033854781523617025	0.15212987961142987	-0.1155129943626194	0.4984841883730248	0.22142455339891914	0.17331365499639612	0.07314310831058654	0.07623311996496743	-0.29500733464294826	-0.2662943572357259	-0.27319581459229575	-0.06063544432704877	-0.2110772448455825
NefOPC	-0.26360087780147956	0.7008999237418114	1.0	0.3414407399359941	0.48316828732545153	-0.27823777483047324	0.4717157513710802	-0.13496277091678707	-0.05462208217984016	-0.1086329651658947	-0.1963648042301737	-0.15468778372844824	-0.29350234295245614	-0.3133441161512324	-0.06514543173260828	-0.2580029191776729
NefNPC	-0.5925037076270991	0.033854781523617025	0.3414407399359941	1.0	0.8495379146122778	-0.027619327496363394	0.04379392466459865	-0.5186131403285215	-0.08170087192848051	-0.2844056856177446	-0.2670225043519833	0.040632957124336795	0.09751397440757811	0.09309431092526571	0.24654857766877297	-0.29034488661937097
VerPN	-0.6813648309212483	0.15212987961142987	0.48316828732545153	0.8495379146122778	1.0	-0.15539971378123066	0.11764053188617729	-0.5803677329762522	-0.1266415393397729	-0.2947569572547283	-0.3607633717473152	0.12681494661287598	0.0737204993604857	0.059392414965503376	0.24776164984679128	-0.3969719785550629
VerNL	0.17433302514761354	-0.1155129943626194	-0.27823777483047324	-0.027619327496363394	-0.15539971378123066	1.0	-0.25168983122944466	0.1125210570424058	0.3697664543436433	0.21624733144908953	0.3695607467226167	-0.09688629820909143	0.1417041645935155	0.15794767445864083	0.033969146758310934	0.11003680926474292
VerCL	-0.007279691137616786	0.4984841883730248	0.4717157513710802	0.04379392466459865	0.11764053188617729	-0.25168983122944466	1.0	0.113008398249131	-0.15691150899245546	-0.08500877453515163	-0.14488814195020833	-0.24941665561824938	-0.30566775344569547	-0.3122669269005887	-0.07172139089979684	-0.04120294585779271
VerMES	0.8146761952798125	0.22142455339891914	-0.13496277091678707	-0.5186131403285215	-0.5803677329762522	0.1125210570424058	0.113008398249131	1.0	0.09874836716929093	0.3560334873567054	0.4302719277239674	-0.37040992756984287	-0.24532834582266044	-0.22853605346245628	-0.2321361184993917	0.3494534632796112
OXPHOS	0.04370358910990504	0.17331365499639612	-0.05462208217984016	-0.08170087192848051	-0.1266415393397729	0.3697664543436433	-0.15691150899245546	0.09874836716929093	1.0	0.25219715318552305	0.4372604008473029	-0.07479488561843387	0.13391322266998226	0.1442715377411346	0.06874232813268692	-0.11639735225186167
GLYC	0.47928947205994576	0.07314310831058654	-0.1086329651658947	-0.2844056856177446	-0.2947569572547283	0.21624733144908953	-0.08500877453515163	0.3560334873567054	0.25219715318552305	1.0	0.5607584987770365	0.022335900602064848	0.020761976155358533	0.027339105996762165	-0.07165725885048567	0.11091774596958362
FAO	0.48417494784076187	0.07623311996496743	-0.1963648042301737	-0.2670225043519833	-0.3607633717473152	0.3695607467226167	-0.14488814195020833	0.4302719277239674	0.4372604008473029	0.5607584987770365	1.0	-0.1815312688955106	0.012530077067552199	0.028543449656873675	-0.08524069095567585	0.18285093267815533
G2M	-0.3289714351051275	-0.29500733464294826	-0.15468778372844824	0.040632957124336795	0.12681494661287598	-0.09688629820909143	-0.24941665561824938	-0.37040992756984287	-0.07479488561843387	0.022335900602064848	-0.1815312688955106	1.0	0.629913530177559	0.6134058232295834	0.4290943209050039	-0.09247808305929951
KEGG_CC	-0.2072886926746116	-0.2662943572357259	-0.29350234295245614	0.09751397440757811	0.0737204993604857	0.1417041645935155	-0.30566775344569547	-0.24532834582266044	0.13391322266998226	0.020761976155358533	0.012530077067552199	0.629913530177559	1.0	0.9941082751434767	0.6699834124579829	-0.06265943686485732
WP_CC	-0.1889781325392771	-0.27319581459229575	-0.3133441161512324	0.09309431092526571	0.059392414965503376	0.15794767445864083	-0.3122669269005887	-0.22853605346245628	0.1442715377411346	0.027339105996762165	0.028543449656873675	0.6134058232295834	0.9941082751434767	1.0	0.6697332916477022	-0.044649849863762324
BIOCARTA_CC	-0.26388692012549586	-0.06063544432704877	-0.06514543173260828	0.24654857766877297	0.24776164984679128	0.033969146758310934	-0.07172139089979684	-0.2321361184993917	0.06874232813268692	-0.07165725885048567	-0.08524069095567585	0.4290943209050039	0.6699834124579829	0.6697332916477022	1.0	-0.1035773254935046
PD-L1	0.43035589197437973	-0.2110772448455825	-0.2580029191776729	-0.29034488661937097	-0.3969719785550629	0.11003680926474292	-0.04120294585779271	0.3494534632796112	-0.11639735225186167	0.11091774596958362	0.18285093267815533	-0.09247808305929951	-0.06265943686485732	-0.044649849863762324	-0.1035773254935046	1.0
