	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.5948442649808501	0.8678699282598992	0.36271730132943925	0.0008220051984522326	0.5939924304336718	0.6102677931840466	0.8784737848180866
NefMES	0.5948442649808501	0.0	0.0035393061470445435	6.437903920207538e-05	0.009669097204544636	0.0015404120223353008	0.03258974090633201	0.000605614684980612
NefNPC	0.8678699282598992	0.0035393061470445435	0.0	1.3898592964343855e-07	0.03920007547927707	0.0005884162126824525	0.7512547770813107	1.0650926288930643e-22
NefOPC	0.36271730132943925	6.437903920207538e-05	1.3898592964343855e-07	0.0	0.001588933569893189	0.006864111216852401	0.002859460196130335	2.717774809173407e-08
VerCL	0.0008220051984522326	0.009669097204544636	0.03920007547927707	0.001588933569893189	0.0	0.697031506523565	0.002558360407016718	0.01975282730539773
VerMES	0.5939924304336718	0.0015404120223353008	0.0005884162126824525	0.006864111216852401	0.697031506523565	0.0	0.331432968633525	2.2889105905220544e-05
VerNL	0.6102677931840466	0.03258974090633201	0.7512547770813107	0.002859460196130335	0.002558360407016718	0.331432968633525	0.0	0.8958699017842942
VerPN	0.8784737848180866	0.000605614684980612	1.0650926288930643e-22	2.717774809173407e-08	0.01975282730539773	2.2889105905220544e-05	0.8958699017842942	0.0
