	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.006672822416616019	0.7293689590149803	0.17252201627630478	2.3097744560774835e-09	0.007298770816757941	0.00013347181488868878	0.2541434563340792
NefMES	0.006672822416616019	0.0	0.06632776913449948	0.43286421559869503	0.08524818733584463	5.99093837392858e-14	0.004234995344020444	0.007531385690279044
NefNPC	0.7293689590149803	0.06632776913449948	0.0	0.00020312188565767416	0.9051135478791105	0.02452913469766856	0.9039329241190577	2.081146499306849e-14
NefOPC	0.17252201627630478	0.43286421559869503	0.00020312188565767416	0.0	0.16200542786677494	0.7137061606427083	0.11053359832654279	0.00018581541276758084
VerCL	2.3097744560774835e-09	0.08524818733584463	0.9051135478791105	0.16200542786677494	0.0	0.05819761867710565	6.079552263614639e-07	0.25096247611477474
VerMES	0.007298770816757941	5.99093837392858e-14	0.02452913469766856	0.7137061606427083	0.05819761867710565	0.0	7.742817045400687e-05	0.0008920597449368476
VerNL	0.00013347181488868878	0.004234995344020444	0.9039329241190577	0.11053359832654279	6.079552263614639e-07	7.742817045400687e-05	0.0	0.38152640177684505
VerPN	0.2541434563340792	0.007531385690279044	2.081146499306849e-14	0.00018581541276758084	0.25096247611477474	0.0008920597449368476	0.38152640177684505	0.0
