	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.5010121457489879	0.8599190283400809	0.058704453441295545	0.9131578947368421	-0.27813765182186234	-0.14392712550607287	0.5908906882591093	0.2285425101214575	-0.36558704453441293	-0.09797570850202429	-0.41862348178137654	-0.43724696356275305	0.6204453441295547	0.9168016194331984
FAO	-0.5010121457489879	1.0	-0.5321862348178138	0.21012145748987854	-0.49635627530364373	0.24676113360323887	0.04129554655870445	-0.20607287449392714	0.13522267206477734	0.6319838056680162	-0.12044534412955465	0.4983805668016194	0.6544534412955466	-0.2402834008097166	-0.49352226720647774
G2M	0.8599190283400809	-0.5321862348178138	1.0	0.11963562753036437	0.9736842105263158	-0.1508097165991903	-0.07894736842105263	0.5423076923076923	0.14291497975708503	-0.26963562753036435	0.13522267206477734	-0.46680161943319837	-0.6180161943319838	0.5746963562753037	0.9714574898785425
GLYC	0.058704453441295545	0.21012145748987854	0.11963562753036437	1.0	0.13380566801619434	-0.1097165991902834	0.767004048582996	-0.18380566801619433	-0.35384615384615387	0.32611336032388666	0.1799595141700405	0.4779352226720648	-0.22793522267206479	-0.25587044534412956	0.13502024291497974
KEGG_CC	0.9131578947368421	-0.49635627530364373	0.9736842105263158	0.13380566801619434	1.0	-0.19190283400809716	-0.09251012145748988	0.5724696356275304	0.1680161943319838	-0.25020242914979757	0.07510121457489878	-0.42935222672064777	-0.5639676113360323	0.6050607287449393	0.9995951417004049
NefAC	-0.27813765182186234	0.24676113360323887	-0.1508097165991903	-0.1097165991902834	-0.19190283400809716	1.0	0.08785425101214575	0.027530364372469637	0.14979757085020243	0.42894736842105263	0.5137651821862348	-0.08805668016194332	0.08421052631578947	-0.025303643724696356	-0.19210526315789472
NefMES	-0.14392712550607287	0.04129554655870445	-0.07894736842105263	0.767004048582996	-0.09251012145748988	0.08785425101214575	1.0	-0.45587044534412957	-0.5951417004048583	0.2534412955465587	0.4093117408906883	0.49008097165991904	-0.342914979757085	-0.5246963562753036	-0.0965587044534413
NefNPC	0.5908906882591093	-0.20607287449392714	0.5423076923076923	-0.18380566801619433	0.5724696356275304	0.027530364372469637	-0.45587044534412957	1.0	0.7293522267206478	-0.22186234817813766	-0.33157894736842103	-0.5257085020242915	0.05242914979757085	0.9631578947368421	0.5795546558704453
NefOPC	0.2285425101214575	0.13522267206477734	0.14291497975708503	-0.35384615384615387	0.1680161943319838	0.14979757085020243	-0.5951417004048583	0.7293522267206478	1.0	-0.013157894736842105	-0.4888663967611336	-0.42591093117408907	0.46497975708502026	0.7554655870445344	0.1771255060728745
OXPHOS	-0.36558704453441293	0.6319838056680162	-0.26963562753036435	0.32611336032388666	-0.25020242914979757	0.42894736842105263	0.2534412955465587	-0.22186234817813766	-0.013157894736842105	1.0	0.24251012145748987	0.3854251012145749	0.25870445344129556	-0.26093117408906885	-0.25242914979757086
VerCL	-0.09797570850202429	-0.12044534412955465	0.13522267206477734	0.1799595141700405	0.07510121457489878	0.5137651821862348	0.4093117408906883	-0.33157894736842103	-0.4888663967611336	0.24251012145748987	1.0	0.06437246963562752	-0.46963562753036436	-0.3718623481781376	0.0708502024291498
VerMES	-0.41862348178137654	0.4983805668016194	-0.46680161943319837	0.4779352226720648	-0.42935222672064777	-0.08805668016194332	0.49008097165991904	-0.5257085020242915	-0.42591093117408907	0.3854251012145749	0.06437246963562752	1.0	0.1597165991902834	-0.6228744939271255	-0.42773279352226723
VerNL	-0.43724696356275305	0.6544534412955466	-0.6180161943319838	-0.22793522267206479	-0.5639676113360323	0.08421052631578947	-0.342914979757085	0.05242914979757085	0.46497975708502026	0.25870445344129556	-0.46963562753036436	0.1597165991902834	1.0	0.02165991902834008	-0.5591093117408907
VerPN	0.6204453441295547	-0.2402834008097166	0.5746963562753037	-0.25587044534412956	0.6050607287449393	-0.025303643724696356	-0.5246963562753036	0.9631578947368421	0.7554655870445344	-0.26093117408906885	-0.3718623481781376	-0.6228744939271255	0.02165991902834008	1.0	0.6111336032388665
WP_CC	0.9168016194331984	-0.49352226720647774	0.9714574898785425	0.13502024291497974	0.9995951417004049	-0.19210526315789472	-0.0965587044534413	0.5795546558704453	0.1771255060728745	-0.25242914979757086	0.0708502024291498	-0.42773279352226723	-0.5591093117408907	0.6111336032388665	1.0
