	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	1.0	0.444015444015444	0.059716859716859715	0.23243243243243245	0.8092664092664092	0.43963963963963965	-0.594079794079794	-0.19510939510939512
NefMES	0.444015444015444	1.0	-0.3093951093951094	-0.13487773487773488	0.2908622908622909	0.901930501930502	-0.46537966537966535	-0.4380952380952381
NefNPC	0.059716859716859715	-0.3093951093951094	1.0	0.580952380952381	0.02059202059202059	-0.37425997425997426	0.02084942084942085	0.9081081081081082
NefOPC	0.23243243243243245	-0.13487773487773488	0.580952380952381	1.0	0.23809523809523808	-0.06332046332046332	-0.2705276705276705	0.5837837837837838
VerCL	0.8092664092664092	0.2908622908622909	0.02059202059202059	0.23809523809523808	1.0	0.31866151866151865	-0.7238095238095238	-0.1963963963963964
VerMES	0.43963963963963965	0.901930501930502	-0.37425997425997426	-0.06332046332046332	0.31866151866151865	1.0	-0.6102960102960103	-0.5297297297297298
VerNL	-0.594079794079794	-0.46537966537966535	0.02084942084942085	-0.2705276705276705	-0.7238095238095238	-0.6102960102960103	1.0	0.15032175032175032
VerPN	-0.19510939510939512	-0.4380952380952381	0.9081081081081082	0.5837837837837838	-0.1963963963963964	-0.5297297297297298	0.15032175032175032	1.0
