Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
X000_min,0.9386899517421808,1.0273331856214325,1.1018413612565774,1.0052690084762863,1.0374796225497216,0.6308565097231089,1.3538949290043705,0.6097113210265718,0.45261944447075564,1.3578058748117068,0.8696141817779817,0.9091106956612098,0.7115229579312197,0.5377177231928396,1.0404508695853265
X010_min,0.924997868785179,1.026577001176608,1.088204437009502,1.0143514185862343,1.0304161614826233,0.6765870416974915,1.3576940816519167,0.6124145982063247,0.43014652306942736,1.3684407670366365,0.8783928150261846,0.9181238522787541,0.7055814082735532,0.5402559385336237,1.033256510255811
X020_min,0.9656207686333662,1.024497772201755,1.1027630021136567,1.0271015325444992,1.0441144973589014,0.627449431314267,1.3745048780499491,0.6440384197751017,0.4580173904405626,1.365563647678446,0.8855354276774823,0.9314701072000461,0.7331486412251156,0.570636212811423,1.0469663645201166
X030_min,0.9714797768376752,1.0377134617263852,1.098697942891283,1.0178790935034343,1.0485443095893865,0.6359592573203495,1.3822034304155122,0.6362412890974044,0.4525373217616325,1.3700906365946672,0.8782601097615851,0.9340147525416839,0.7142947455811576,0.5459954043303981,1.0515636034593419
X040_min,0.9541400972770482,1.026707904579112,1.107098937899559,1.0199540042587123,1.0544671521954958,0.6486086714166671,1.3804762025758377,0.6500127152862978,0.4253332085894738,1.3692741504140373,0.8784170557818807,0.9285126947363963,0.7099847278722826,0.5603609063589189,1.0572280265234248
X050_min,0.9532917989253425,1.0257406377802663,1.107217170390307,1.0155944763874971,1.0485447866905049,0.687985495950276,1.3829333017970573,0.649042325135999,0.4374739070583204,1.3628340493788391,0.882302951212733,0.9363563487073489,0.7178396682416461,0.5573749105810689,1.051225489112357
X060_min,0.9816364195006386,1.0278159812255092,1.110371506508662,1.0125319497817034,1.058515643683937,0.6928515153790816,1.387731449264841,0.6446501806585442,0.4527862088538078,1.3664115070056775,0.869942621880234,0.9281361721268215,0.7187222412900937,0.5709104723998984,1.0615897155296645
X070_min,0.9932206998024748,1.0183190191953462,1.098446485117422,1.016741592037153,1.0537593498777118,0.6379190202450011,1.38153064765281,0.6264483668928668,0.41005675184718277,1.362702615536449,0.8836432212955656,0.9290914641630325,0.6887580836572819,0.5408402068148014,1.0573363665915374
X080_min,0.9695471110846068,1.0315786462761503,1.0922034205506086,1.0214443410159615,1.043582990900537,0.6661959731350362,1.386426165900007,0.6487224808212889,0.40324255366846223,1.3620686707611462,0.8883024671031826,0.939287429328419,0.7027058479747162,0.5417868694312705,1.0470791745360541
X090_min,0.9848351440555081,1.0240698508725574,1.108775894453597,1.02010859342478,1.0549801536589927,0.6361397087956254,1.3881323933627607,0.6482063939826256,0.4335508679709019,1.3611570178583852,0.8722485245532675,0.9350224667675834,0.7166417833998281,0.559779481787707,1.0584019454656954
